,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
63,AV2hCkvo-R03vmj0MKCm,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:12.871Z,2017-08-02T03:43:12.000Z,1127,fcffff0731ff7b005eff2f,yilan,宜蘭市中山路二段,111,192.168.0.3,-207,123,-162,47
64,AV2hCkvX-R03vmj0MKCl,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:12.854Z,2017-08-02T03:43:12.000Z,1127,fcffff0731ff7b005eff2f,yilan,宜蘭市中山路二段,111,10.5.180.16,-207,123,-162,47
65,AV2hCku4-R03vmj0MKCk,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:12.823Z,2017-08-02T03:43:12.000Z,1127,fcffff0731ff7b005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-207,123,-162,47
66,AV2hCkAD-R03vmj0MKCh,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:09.826Z,2017-08-02T03:43:09.000Z,1126,fcffff0730ff7d005dff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,125,-163,47
67,AV2hCjRq-R03vmj0MKCd,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:06.857Z,2017-08-02T03:43:06.000Z,1125,fcffff072fff7d005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,125,-162,47
68,AV2hCije-R03vmj0MKCc,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:03.901Z,2017-08-02T03:43:03.000Z,1124,fcffff072fff7c005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,124,-162,47
69,AV2hCiDb-R03vmj0MKCY,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:01.850Z,2017-08-02T03:43:00.000Z,1123,fcffff072fff7c005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,124,-162,47
70,AV2hChER-R03vmj0MKCV,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:57.808Z,2017-08-02T03:42:57.000Z,1122,fcffff072fff7d005eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,125,-162,47
71,AV2hCgWN-R03vmj0MKCT,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:54.860Z,2017-08-02T03:42:54.000Z,1121,fcffff072fff7e005dff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,126,-163,47
72,AV2hCfnP-R03vmj0MKCN,parking_record_index_v2,101a0d01019a,2017-08-02T03:42:51.854Z,2017-08-02T03:42:51.000Z,1120,fcffff072fff7f005cff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,127,-164,47
