,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
12,AV2hAj05-R03vmj0MJ4A,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:24.824Z,2017-08-02T03:34:24.000Z,955,fcffff071bff670055ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,103,-171,44
13,AV2hAjGi-R03vmj0MJ38,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:21.857Z,2017-08-02T03:34:21.000Z,954,fcffff071bff660056ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,102,-170,44
14,AV2hAiX8-R03vmj0MJ35,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:18.875Z,2017-08-02T03:34:18.000Z,953,fcffff071bff660058ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,102,-168,44
15,AV2hAhoa-R03vmj0MJ34,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:15.833Z,2017-08-02T03:34:15.000Z,952,fcffff071bff650058ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,101,-168,44
16,AV2hAg6h-R03vmj0MJ30,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:12.896Z,2017-08-02T03:34:12.000Z,951,fcffff071bff640058ff2c,yilan,宜蘭市中山路二段,111,192.168.88.113,-229,100,-168,44
17,AV2hAg6T-R03vmj0MJ3z,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:12.882Z,2017-08-02T03:32:57.000Z,951,fcffff071bff640058ff2c,yilan,宜蘭市中山路二段,111,192.168.0.225,-229,100,-168,44
18,AV2hAg6S-R03vmj0MJ3y,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:12.881Z,2017-08-02T03:34:12.000Z,951,fcffff071bff640058ff2c,yilan,宜蘭市中山路二段,111,192.168.88.150,-229,100,-168,44
19,AV2hAg6E-R03vmj0MJ3x,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:12.866Z,2017-08-02T03:34:12.000Z,951,fcffff071bff640058ff2c,yilan,宜蘭市中山路二段,111,192.168.88.122,-229,100,-168,44
20,AV2hAg5w-R03vmj0MJ3w,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:12.847Z,2017-08-02T03:34:12.000Z,951,fcffff071bff640058ff2c,yilan,宜蘭市中山路二段,111,192.168.0.3,-229,100,-168,44
21,AV2hAg5j-R03vmj0MJ3v,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:12.834Z,2017-08-02T03:34:12.000Z,951,fcffff071bff640058ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,100,-168,44
22,AV2hAg5V-R03vmj0MJ3u,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:12.820Z,2017-08-02T03:34:12.000Z,951,fcffff071bff640058ff2c,yilan,宜蘭市中山路二段,111,10.5.180.16,-229,100,-168,44
23,AV2hAgKn-R03vmj0MJ3q,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:09.830Z,2017-08-02T03:34:09.000Z,950,fcffff071bff650057ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,101,-169,44
24,AV2hAfb2-R03vmj0MJ3m,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:06.837Z,2017-08-02T03:34:06.000Z,949,fcffff071bff670057ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,103,-169,44
25,AV2hAeth-R03vmj0MJ3l,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:03.872Z,2017-08-02T03:34:03.000Z,948,fcffff0716ff68005cff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-234,104,-164,44
26,AV2hAd-P-R03vmj0MJ3e,parking_record_index_v2,101a0d01019a,2017-08-02T03:34:00.846Z,2017-08-02T03:34:00.000Z,947,fcffff070eff690067ff2d,yilan,宜蘭市中山路二段,111,10.5.151.1,-242,105,-153,45
27,AV2hAdPo-R03vmj0MJ3a,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:57.862Z,2017-08-02T03:33:57.000Z,946,fcffff070cff6b0068ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,107,-152,44
28,AV2hAcgW-R03vmj0MJ3Y,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:54.837Z,2017-08-02T03:33:54.000Z,945,fcffff0705ff7c0062ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-251,124,-158,44
29,AV2hAbx1-R03vmj0MJ3V,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:51.860Z,2017-08-02T03:33:51.000Z,944,fcffff07fefe94004eff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-258,148,-178,44
30,AV2hAbM7-R03vmj0MJ3T,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:49.498Z,2017-08-02T03:33:49.000Z,943,fcffff0705ff920048ff2c,yilan,宜蘭市中山路二段,111,192.168.88.122,-251,146,-184,44
31,AV2hAbEH-R03vmj0MJ3R,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:48.934Z,2017-08-02T03:33:48.000Z,943,fcffff0705ff920048ff2c,yilan,宜蘭市中山路二段,111,192.168.88.113,-251,146,-184,44
32,AV2hAbDS-R03vmj0MJ3Q,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:48.881Z,2017-08-02T03:33:48.000Z,943,fcffff0705ff920048ff2c,yilan,宜蘭市中山路二段,111,192.168.0.3,-251,146,-184,44
33,AV2hAbDM-R03vmj0MJ3P,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:48.875Z,2017-08-02T03:33:48.000Z,943,fcffff0705ff920048ff2c,yilan,宜蘭市中山路二段,111,192.168.88.150,-251,146,-184,44
34,AV2hAbCh-R03vmj0MJ3O,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:48.832Z,2017-08-02T03:32:33.000Z,943,fcffff0705ff920048ff2c,yilan,宜蘭市中山路二段,111,192.168.0.225,-251,146,-184,44
35,AV2hAbCb-R03vmj0MJ3N,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:48.826Z,2017-08-02T03:33:48.000Z,943,fcffff0705ff920048ff2c,yilan,宜蘭市中山路二段,111,10.5.180.16,-251,146,-184,44
36,AV2hAbCQ-R03vmj0MJ3M,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:48.814Z,2017-08-02T03:33:48.000Z,943,fcffff0705ff920048ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-251,146,-184,44
37,AV2hAaUB-R03vmj0MJ3K,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:45.855Z,2017-08-02T03:33:45.000Z,942,fcffff071fff860037ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-225,134,-201,44
38,AV2hAZkW-R03vmj0MJ3E,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:42.805Z,2017-08-02T03:33:42.000Z,941,fcffff0739ff720024ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-199,114,-220,44
39,AV2hAY2M-R03vmj0MJ3C,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:39.850Z,2017-08-02T03:33:39.000Z,940,fcffff0736ff700027ff2d,yilan,宜蘭市中山路二段,111,10.5.151.1,-202,112,-217,45
40,AV2hAYGc-R03vmj0MJ2_,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:36.795Z,2017-08-02T03:33:36.000Z,939,fcffff0729ff670031ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-215,103,-207,44
41,AV2hAXYH-R03vmj0MJ29,parking_record_index_v2,101a0d01019a,2017-08-02T03:33:33.829Z,2017-08-02T03:33:33.000Z,938,fcffff071dff5c0040ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-227,92,-192,44
