time,Mag1_X,Mag1_Y,Mag1_Z,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,Car_Status1,Mag2_X,Mag2_Y,Mag2_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,Car_Status2,Mag3_X,Mag3_Y,Mag3_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,Car_Status3,Mag4_X,Mag4_Y,Mag4_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Car_Status4
33:30.9,189,-86,-163,187.6296096,-87.36634299,-160.2029794,0,204,-61,-250,205.3556279,-63.58022776,-251.0858001,0,312,-50,-218,312.6664589,-46.85779014,-221.5319201,0,321,-129,-134,319.8238472,-127.9873689,-132.4985412,0
33:33.8,186,-86,-161,187.5481291,-87.29802584,-160.2428304,0,207,-65,-250,205.4378465,-63.65121637,-251.0315101,0,315,-45,-222,312.7831359,-46.76490063,-221.5553241,0,318,-125,-132,319.7326548,-127.8380005,-132.4736141,0
33:36.7,189,-89,-158,187.6207226,-87.38312455,-160.1306889,0,206,-61,-251,205.4659541,-63.51865555,-251.0299346,0,311,-47,-221,312.6939791,-46.7766556,-221.5275579,0,320,-131,-135,319.7460221,-127.9961005,-132.5999334,0
33:39.6,188,-82,-161,187.6396865,-87.11396832,-160.1741544,0,203,-65,-250,205.3426564,-63.59272277,-250.9784378,0,314,-48,-221,312.7592802,-46.83782282,-221.50118,0,320,-125,-132,319.758721,-127.8462954,-132.5699368,0
33:42.6,187,-89,-160,187.6077022,-87.20826991,-160.1654467,0,207,-63,-251,205.4255236,-63.56308664,-250.9795159,0,311,-45,-222,312.6713162,-46.74593168,-221.526121,0,319,-130,-133,319.7207849,-127.9539807,-132.5914399,0
33:45.5,189,-86,-159,187.6773171,-87.14785641,-160.1071744,0,203,-63,-253,205.3042474,-63.5349323,-251.0805401,0,313,-49,-220,312.6877504,-46.85863509,-221.449815,0,321,-127,-135,319.7847457,-127.9062816,-132.7118679,0
33:48.4,186,-85,-160,187.5934512,-87.04046359,-160.1018157,0,205,-66,-254,205.2890351,-63.65818569,-251.2265131,0,313,-45,-223,312.7033628,-46.76570334,-221.5273242,0,318,-126,-134,319.6955084,-127.8109676,-132.7762745,0
33:51.3,189,-87,-156,187.6637787,-87.03844041,-159.8967249,0,206,-61,-249,205.3245833,-63.5252764,-251.1151875,0,311,-48,-222,312.6181947,-46.82741817,-221.550958,0,321,-129,-131,319.760733,-127.8704192,-132.6874608,0
33:54.3,187,-86,-163,187.6305897,-86.98651839,-160.0518886,0,206,-68,-248,205.3583541,-63.74901258,-250.9594281,0,314,-45,-222,312.687285,-46.73604726,-221.5734101,0,319,-126,-134,319.7226963,-127.7768982,-132.7530878,0
33:57.2,190,-86,-162,187.7490602,-86.93719247,-160.1492942,0,204,-61,-252,205.2904364,-63.61156195,-251.0114567,0,312,-48,-220,312.6529207,-46.7992449,-221.4947396,0,321,-127,-133,319.7865615,-127.7380533,-132.7654334,0
34:00.1,186,-88,-160,187.6616072,-86.99033285,-160.1418295,0,207,-64,-251,205.3759146,-63.63098386,-251.0108839,0,313,-44,-222,312.6702747,-46.65928266,-221.5200026,0,318,-129,-131,319.6972334,-127.8011506,-132.6771617,0
34:03.0,188,-84,-159,187.6785269,-86.84081621,-160.084738,0,203,-64,-251,205.2571189,-63.64943466,-251.0103397,0,313,-49,-220,312.6867609,-46.77631852,-221.4440025,0,321,-125,-134,319.7623718,-127.6610931,-132.7433036,0
34:06.0,188,-90,-158,187.6946005,-86.9987754,-159.9805011,0,207,-62,-252,205.3442629,-63.56696293,-251.0598227,0,312,-44,-221,312.6524229,-46.6375026,-221.4218024,0,320,-130,-131,319.7742532,-127.7780385,-132.6561384,0
34:08.9,187,-84,-160,187.6598705,-86.84883663,-159.9814761,0,204,-65,-249,205.2770498,-63.63861478,-250.9568316,0,314,-48,-221,312.7198018,-46.70562747,-221.4007122,0,320,-125,-131,319.7855405,-127.6391365,-132.5733315,0
34:11.8,188,-88,-159,187.676877,-86.90639479,-159.9324023,0,205,-62,-253,205.2631973,-63.55668405,-251.05899,0,311,-46,-224,312.6338117,-46.67034609,-221.5306766,0,320,-130,-131,319.7962635,-127.7571797,-132.4946649,0
34:14.7,186,-85,-161,187.5930331,-86.81107505,-159.9857821,0,205,-67,-251,205.2500374,-63.72884984,-251.0560405,0,313,-44,-224,312.6521211,-46.53682879,-221.6541428,0,318,-126,-132,319.7064503,-127.6693207,-132.4699317,0
34:17.7,189,-87,-161,187.6633815,-86.8205213,-160.036493,0,206,-59,-252,205.2875356,-63.49240735,-251.1032385,0,311,-49,-221,312.569515,-46.65998735,-221.6214357,0,321,-130,-133,319.7711278,-127.7858547,-132.4964351,0
34:20.6,186,-86,-160,187.5802124,-86.77949524,-160.0346684,0,205,-67,-249,205.2731588,-63.66778698,-250.9980765,0,313,-44,-225,312.5910393,-46.52698798,-221.7903639,0,318,-125,-132,319.6825714,-127.646562,-132.4716134,0
34:23.5,188,-89,-159,187.6012018,-86.89052048,-159.982935,0,206,-60,-252,205.3095009,-63.48439763,-251.0481727,0,312,-46,-220,312.5614873,-46.50063858,-221.7008457,0,320,-131,-131,319.6984428,-127.8142339,-132.3980327,0
34:26.4,188,-85,-158,187.6211417,-86.79599445,-159.8837882,0,204,-64,-247,205.2440258,-63.51017775,-250.8457641,0,313,-50,-218,312.5834129,-46.67560665,-221.5158034,0,321,-123,-134,319.7635207,-127.5735222,-132.4781311,0
34:29.4,186,-87,-158,187.5400846,-86.80619473,-159.7895988,0,206,-65,-252,205.2818245,-63.58466886,-250.9034759,0,313,-44,-223,312.6042423,-46.54182632,-221.5900132,0,318,-128,-131,319.6753447,-127.5948461,-132.4042245,0
34:32.3,188,-86,-162,187.5630804,-86.76588499,-159.9001189,0,205,-60,-249,205.2677333,-63.40543542,-250.8083021,0,311,-49,-219,312.5240302,-46.664735,-221.4605126,0,321,-128,-132,319.7415774,-127.6151038,-132.3840133,0
34:35.2,186,-86,-162,187.4849263,-86.72759074,-160.0051129,0,205,-67,-251,205.2543466,-63.58516365,-250.817887,0,314,-46,-222,312.5978287,-46.63149825,-221.4874869,0,318,-125,-134,319.6544986,-127.4843486,-132.4648126,0
34:38.1,188,-90,-161,187.51068,-86.89121121,-160.0548573,0,206,-62,-251,205.2916293,-63.50590547,-250.8269926,0,311,-46,-224,312.5179372,-46.59992334,-221.6131126,0,320,-129,-131,319.6717736,-127.5601311,-132.391572,0
34:41.1,188,-84,-161,187.535146,-86.74665065,-160.1021144,0,203,-62,-253,205.1770478,-63.43061019,-250.935643,0,313,-49,-220,312.5420404,-46.71992717,-221.532457,0,322,-125,-136,319.7881849,-127.4321246,-132.5719934,0
34:44.0,187,-88,-157,187.5083887,-86.80931811,-159.9470087,0,207,-65,-253,205.2681954,-63.50907968,-251.0388608,0,313,-44,-221,312.5649384,-46.58393082,-221.5058341,0,318,-127,-132,319.6987757,-127.4105183,-132.5433937,0
34:46.9,189,-85,-161,187.5829693,-86.71885221,-159.9996583,0,203,-61,-252,205.1547857,-63.3836257,-251.0869178,0,313,-50,-221,312.5866914,-46.75473428,-221.4805424,0,321,-127,-133,319.7638369,-127.3899924,-132.566224,0
34:49.8,188,-89,-159,187.6038208,-86.8329096,-159.9496753,0,207,-63,-250,205.2470464,-63.36444442,-251.0325719,0,312,-44,-223,312.5573569,-46.61699756,-221.5565153,0,318,-129,-130,319.6756451,-127.4704928,-132.4379128,0
34:52.8,188,-84,-161,187.6236298,-86.69126412,-160.0021916,0,203,-65,-252,205.1346941,-63.44622219,-251.0809433,0,313,-49,-220,312.579489,-46.73614768,-221.4786895,0,321,-125,-134,319.7418628,-127.3469682,-132.5160172,0
34:55.7,187,-90,-160,187.5924483,-86.85670091,-160.002082,0,207,-63,-251,205.2279594,-63.42391109,-251.0768961,0,312,-45,-221,312.5505146,-46.6493403,-221.454755,0,318,-127,-133,319.6547697,-127.3296198,-132.5402163,0
34:58.6,189,-85,-159,187.6628259,-86.76386587,-159.9519779,0,203,-63,-253,205.1165614,-63.40271553,-251.1730513,0,313,-49,-219,312.5729888,-46.76687328,-221.3320173,0,321,-125,-135,319.7220312,-127.2131388,-132.6632055,0
35:01.5,187,-89,-162,187.6296846,-86.87567257,-160.054379,0,207,-63,-250,205.2107333,-63.38257975,-251.1143988,0,311,-45,-223,312.4943394,-46.67852962,-221.4154164,0,318,-130,-132,319.6359296,-127.3524818,-132.6300452,0
35:04.5,188,-83,-160,187.6482004,-86.68188894,-160.0516601,0,203,-64,-252,205.1001967,-63.41345077,-251.1586788,0,313,-49,-221,312.5196224,-46.79460314,-221.3946456,0,320,-125,-132,319.6541331,-127.2348577,-132.598543,0
35:07.4,188,-90,-160,187.6657903,-86.8477945,-160.049077,0,206,-63,-250,205.1451868,-63.39277823,-251.1007449,0,311,-45,-223,312.4436413,-46.70487298,-221.4749133,0,319,-131,-134,319.6214265,-127.4231149,-132.6686158,0
35:10.3,186,-83,-164,187.5825008,-86.65540477,-160.2466232,0,205,-67,-252,205.1379275,-63.57313932,-251.1457076,0,314,-46,-221,312.5214592,-46.66962933,-221.4511677,0,319,-125,-133,319.5903552,-127.3019591,-132.685185,0
35:13.2,187,-84,-161,187.5533758,-86.52263453,-160.284292,0,203,-64,-252,205.0310311,-63.59448235,-251.1884223,0,313,-49,-220,312.5453863,-46.78614787,-221.3786093,0,321,-125,-135,319.6608374,-127.1868612,-132.8009258,0
35:16.2,187,-89,-159,187.525707,-86.64650281,-160.2200774,0,206,-63,-252,205.0794796,-63.56475823,-251.2290012,0,311,-45,-222,312.468117,-46.69684047,-221.4096788,0,318,-130,-129,319.5777955,-127.3275181,-132.6108795,0
35:19.1,189,-86,-160,187.5994216,-86.61417767,-160.2090736,0,204,-62,-250,205.0255056,-63.48652032,-251.1675511,0,313,-49,-219,312.4947111,-46.81199845,-221.2891949,0,322,-126,-133,319.6989058,-127.2611422,-132.6303355,0
35:22.0,186,-88,-159,187.5194506,-86.68346878,-160.1486199,0,207,-65,-252,205.1242303,-63.56219431,-251.2091735,0,313,-45,-222,312.5199756,-46.72139853,-221.3247351,0,318,-130,-130,319.6139605,-127.3980851,-132.4988187,0
35:24.9,189,-85,-161,187.593478,-86.59929534,-160.1911889,0,204,-63,-253,205.0680188,-63.53408459,-251.2987149,0,313,-49,-218,312.5439768,-46.8353286,-221.1584984,0,321,-124,-132,319.6832624,-127.2281808,-132.4738778,0
35:27.9,187,-90,-160,187.5638041,-86.76933058,-160.1816294,0,206,-64,-251,205.1146178,-63.55738036,-251.2837791,0,311,-44,-222,312.4667779,-46.69356217,-221.2005735,0,318,-128,-134,319.5990993,-127.2667718,-132.5501839,0
35:30.8,188,-84,-160,187.5856139,-86.63086405,-160.172548,0,204,-63,-252,205.058887,-63.52951134,-251.3195902,0,312,-49,-223,312.4434391,-46.80888406,-221.2905448,0,321,-126,-134,319.6691444,-127.2034332,-132.6226747,0
35:33.7,187,-91,-157,187.5563332,-86.84932085,-160.0139206,0,207,-62,-254,205.1559426,-63.45303578,-251.4536107,0,311,-45,-222,312.3712671,-46.71843986,-221.3260175,0,318,-128,-135,319.5856871,-127.2432615,-132.741541,0
35:36.6,188,-84,-160,187.5785166,-86.7068548,-160.0132245,0,203,-64,-250,205.0481455,-63.48038399,-251.3809301,0,314,-49,-220,312.4527037,-46.83251787,-221.2597167,0,320,-125,-133,319.6064028,-127.1310985,-132.7544639,0
35:39.6,186,-89,-159,187.4995907,-86.82151206,-159.9625633,0,207,-64,-251,205.1457382,-63.50636479,-251.3618836,0,312,-45,-223,312.4300686,-46.74089197,-221.3467308,0,318,-129,-130,319.5260826,-127.2245435,-132.6167407,0
35:42.5,189,-84,-162,187.5746112,-86.68043646,-160.0644352,0,204,-63,-254,205.0884513,-63.48104655,-251.4937894,0,312,-48,-220,312.4085651,-46.80384737,-221.2793943,0,321,-125,-135,319.5997785,-127.1133164,-132.7359037,0
35:45.4,186,-89,-159,187.4958806,-86.79641464,-160.0112134,0,206,-65,-250,205.1340287,-63.55699422,-251.4191,0,312,-44,-223,312.3881369,-46.66365501,-221.3654246,0,318,-128,-132,319.5197896,-127.1576505,-132.6991085,0
35:48.3,189,-87,-159,187.5710866,-86.80659391,-159.9606527,0,204,-61,-252,205.0773273,-63.42914451,-251.448145,0,312,-48,-220,312.36873,-46.73047226,-221.2971533,0,320,-129,-130,319.5438001,-127.249768,-132.5641531,0
35:51.3,186,-88,-158,187.4925323,-86.86626421,-159.8626201,0,206,-65,-252,205.1234609,-63.50768728,-251.4757377,0,313,-44,-221,312.4002935,-46.59394864,-221.2822957,0,318,-128,-131,319.4666101,-127.2872796,-132.4859454,0
35:54.2,189,-85,-162,187.5679057,-86.772951,-159.9694891,0,204,-61,-251,205.0672879,-63.38230292,-251.4519508,0,311,-50,-223,312.3302789,-46.76425121,-221.3681809,0,320,-128,-133,319.4932796,-127.3229156,-132.5116482,0
35:57.1,186,-88,-158,187.4895104,-86.83430345,-159.8710146,0,206,-66,-250,205.1139235,-63.51318777,-251.3793533,0,313,-45,-223,312.3637649,-46.67603865,-221.4497719,0,318,-127,-132,319.4186156,-127.3067699,-132.4860658,0
36:00.0,189,-87,-162,187.5650349,-86.84258828,-159.9774639,0,204,-62,-252,205.0582273,-63.43752839,-251.4103856,0,311,-49,-221,312.2955767,-46.79223672,-221.4272833,0,320,-129,-132,319.4476848,-127.3914314,-132.4617625,0
36:03.0,186,-86,-162,187.4867831,-86.80045886,-160.0785907,0,205,-66,-252,205.0553159,-63.56565197,-251.4398663,0,313,-46,-224,312.3307978,-46.75262488,-221.5559191,0,319,-125,-132,319.4253006,-127.2718598,-132.4386743,0
36:05.9,188,-90,-161,187.512444,-86.96043592,-160.1246612,0,206,-60,-251,205.1025501,-63.38736937,-251.417873,0,311,-46,-221,312.2642579,-46.71499364,-221.5281231,0,321,-132,-131,319.5040356,-127.5082668,-132.3667406,0
36:08.8,189,-83,-161,187.5868218,-86.76241412,-160.1684281,0,203,-65,-252,204.9974226,-63.4680009,-251.4469794,0,312,-51,-222,312.251045,-46.92924396,-221.551717,0,321,-127,-134,319.5788338,-127.4828535,-132.4484036,0
36:11.7,186,-88,-159,187.5074807,-86.82429342,-160.1100067,0,206,-65,-252,205.0475515,-63.54460085,-251.4746304,0,313,-45,-222,312.2884928,-46.83278176,-221.5741311,0,318,-126,-133,319.4998921,-127.4087108,-132.4759834,0
36:14.7,188,-89,-161,187.5321066,-86.93307875,-160.1545064,0,206,-60,-252,205.0951739,-63.36737081,-251.5008989,0,311,-47,-221,312.2240682,-46.84114267,-221.5454246,0,321,-130,-132,319.5748975,-127.5382753,-132.4521842,0
36:17.6,187,-85,-161,187.5055013,-86.83642481,-160.1967811,0,205,-65,-246,205.0904152,-63.44900227,-251.2258539,0,314,-49,-220,312.3128647,-46.94908554,-221.4681533,0,321,-124,-132,319.6461526,-127.3613615,-132.429575,0
36:20.5,187,-88,-157,187.4802262,-86.89460357,-160.036942,0,207,-64,-249,205.1858945,-63.47655216,-251.1145612,0,313,-44,-222,312.3472215,-46.80163126,-221.4947457,0,318,-127,-132,319.563845,-127.3432934,-132.4080963,0
36:23.4,189,-87,-159,187.5562149,-86.89987339,-159.9850949,0,205,-61,-252,205.1765998,-63.35272455,-251.1588332,0,312,-48,-219,312.3298604,-46.8615497,-221.3700084,0,321,-130,-134,319.6356527,-127.4761287,-132.4876915,0
36:26.4,186,-90,-162,187.4784042,-87.05487972,-160.0858402,0,207,-63,-248,205.2677698,-63.33508832,-251.0008915,0,312,-44,-221,312.3133674,-46.71847221,-221.351508,0,319,-130,-129,319.6038701,-127.6023223,-132.3133069,0
36:29.3,188,-86,-159,187.504484,-87.00213573,-160.0315481,0,204,-63,-251,205.2043813,-63.31833391,-251.0008469,0,313,-49,-223,312.347699,-46.8325486,-221.4339326,0,321,-126,-132,319.6736766,-127.5222062,-132.2976415,0
36:32.2,189,-89,-160,187.5792598,-87.10202895,-160.0299707,0,205,-61,-254,205.1941622,-63.20241721,-251.1508046,0,312,-49,-220,312.3303141,-46.94092117,-221.362236,0,320,-130,-132,319.6899928,-127.6460959,-132.2827595,0
36:35.1,187,-85,-158,187.5502968,-86.9969275,-159.9284722,0,204,-66,-251,205.1344541,-63.34229635,-251.1432644,0,313,-48,-219,312.3637984,-46.99387511,-221.2441242,0,319,-125,-134,319.6554931,-127.5137911,-132.3686215,0
36:38.1,187,-89,-160,187.522782,-87.09708113,-159.9320486,0,206,-63,-251,205.1777314,-63.32518153,-251.1361012,0,311,-45,-222,312.2956085,-46.89418136,-221.2819179,0,318,-130,-134,319.5727185,-127.6381015,-132.4501904,0
36:41.0,188,-84,-160,187.5466429,-86.94222707,-159.9354462,0,204,-63,-253,205.1188448,-63.30892246,-251.2292961,0,312,-49,-221,312.280828,-46.99947229,-221.267822,0,321,-126,-135,319.6440825,-127.5561965,-132.5776809,0
36:43.9,186,-88,-161,187.4693107,-86.99511572,-159.9886739,0,206,-65,-249,205.1629026,-63.39347633,-251.1178313,0,312,-45,-225,312.2667866,-46.89949867,-221.4544309,0,318,-128,-132,319.5618784,-127.5783866,-132.5487969,0
36:46.8,189,-87,-160,187.5458452,-86.99535993,-159.9892402,0,204,-60,-252,205.1047575,-63.22380252,-251.1619397,0,312,-50,-221,312.2534473,-47.05452374,-221.4317094,0,321,-128,-130,319.6337845,-127.5994673,-132.421357,0
36:49.8,186,-88,-161,187.4685529,-87.04559193,-160.0397782,0,206,-65,-249,205.1495196,-63.31261239,-251.0538427,0,313,-44,-222,312.2907749,-46.90179755,-221.4601239,0,319,-129,-132,319.6020953,-127.6694939,-132.4002892,0
36:52.7,189,-85,-162,187.5451253,-86.94331234,-160.1377892,0,203,-63,-251,205.0420436,-63.29698177,-251.0511506,0,313,-49,-222,312.3262362,-47.00670768,-221.4871177,0,321,-126,-134,319.6719905,-127.5860192,-132.4802747,0
36:55.6,187,-91,-160,187.517869,-87.14614672,-160.1308998,0,206,-62,-252,205.0899414,-63.23213268,-251.0985931,0,311,-44,-222,312.2599244,-46.85637229,-221.5127618,0,318,-131,-128,319.588391,-127.7567183,-132.256261,0
36:58.5,187,-84,-159,187.4919756,-86.98883938,-160.0743548,0,203,-66,-252,204.9854444,-63.37052605,-251.1436634,0,314,-48,-222,312.3469282,-46.91355368,-221.5371238,0,320,-126,-135,319.6089714,-127.6688824,-132.3934479,0
37:01.4,188,-90,-160,187.5173768,-87.13939741,-160.0706371,0,207,-62,-251,205.0861721,-63.30199975,-251.1364802,0,311,-45,-223,312.2795818,-46.81787599,-221.6102676,0,320,-130,-135,319.6285229,-127.7854382,-132.5237755,0
37:04.4,187,-85,-161,187.4915079,-87.03242754,-160.1171052,0,204,-65,-253,205.0318635,-63.38689976,-251.2296562,0,314,-46,-222,312.3656027,-46.77698219,-221.6297542,0,319,-125,-131,319.5970967,-127.6461663,-132.4475867,0
37:07.3,186,-83,-161,187.4169325,-86.83080617,-160.1612499,0,204,-65,-251,204.9802704,-63.46755477,-251.2181734,0,313,-46,-221,312.3973225,-46.73813308,-221.5982665,0,319,-125,-132,319.5672419,-127.513858,-132.4252074,0
37:10.2,188,-89,-158,187.4460859,-86.93926586,-160.0531874,0,205,-60,-249,204.9812568,-63.29417703,-251.1072648,0,311,-48,-220,312.3274564,-46.80122643,-221.5183532,0,320,-130,-132,319.5888798,-127.6381651,-132.403947,0
37:13.2,186,-86,-160,187.3737816,-86.89230257,-160.0505281,0,207,-66,-251,205.082194,-63.42946818,-251.1019015,0,313,-44,-222,312.3610836,-46.66116511,-221.5424355,0,318,-128,-132,319.5094358,-127.6562569,-132.3837497,0
37:16.1,188,-86,-162,187.4050925,-86.84768744,-160.1480017,0,204,-62,-253,205.0280843,-63.35799477,-251.1968064,0,312,-49,-220,312.3430294,-46.77810685,-221.4653137,0,321,-126,-133,319.583964,-127.573444,-132.4145622,0
37:19.0,186,-90,-159,187.3348379,-87.00530307,-160.0906016,0,206,-64,-252,205.0766801,-63.39009503,-251.2369661,0,312,-45,-223,312.3258779,-46.68920151,-221.542048,0,317,-128,-134,319.4547658,-127.5947718,-132.4938341,0
37:21.9,189,-85,-161,187.418096,-86.90503791,-160.1360715,0,204,-61,-251,205.0228461,-63.27059028,-251.2251178,0,312,-49,-220,312.309584,-46.80474144,-221.4649456,0,321,-126,-135,319.5320275,-127.5150332,-132.6191424,0
37:24.9,186,-89,-162,187.3471912,-87.00978602,-160.2292679,0,206,-65,-253,205.0717038,-63.35706077,-251.3138619,0,312,-43,-222,312.2941048,-46.61450436,-221.4916984,0,318,-128,-132,319.4554261,-127.5392816,-132.5881853,0
37:27.8,188,-84,-159,187.3798317,-86.85929672,-160.1678045,0,203,-64,-252,204.9681186,-63.38920773,-251.3481688,0,313,-49,-219,312.3293996,-46.73377915,-221.3671134,0,320,-125,-133,319.4826548,-127.4123175,-132.608776,0
37:30.7,186,-89,-159,187.3108401,-86.96633188,-160.1094143,0,206,-65,-252,205.0197127,-63.46974734,-251.3807604,0,312,-45,-222,312.3129296,-46.64709019,-221.3987578,0,318,-128,-132,319.4085221,-127.4417016,-132.5783372,0
37:33.6,189,-85,-160,187.3952981,-86.86801529,-160.1039436,0,204,-61,-253,204.968727,-63.34625998,-251.4617224,0,311,-50,-223,312.2472831,-46.81473568,-221.4788199,0,321,-126,-131,319.488096,-127.3696165,-132.4994203,0
37:36.6,187,-88,-162,187.3755332,-86.92461452,-160.1987464,0,206,-65,-250,205.0202907,-63.42894698,-251.3886362,0,312,-45,-224,312.234919,-46.72399889,-221.6048789,0,318,-129,-133,319.4136912,-127.4511357,-132.5244493,0
37:39.5,188,-84,-160,187.4067565,-86.7783838,-160.1888091,0,203,-63,-253,204.9192761,-63.40749963,-251.4692044,0,313,-49,-220,312.273173,-46.83779895,-221.5246349,0,321,-126,-131,319.4930066,-127.3785789,-132.4482269,0
37:42.4,188,-90,-159,187.4364187,-86.93946461,-160.1293686,0,206,-62,-250,204.9733123,-63.33712465,-251.3957442,0,311,-45,-224,312.2095144,-46.745909,-221.6484032,0,319,-130,-130,319.4683563,-127.50965,-132.3258155,0
37:45.3,188,-85,-160,187.4645977,-86.84249138,-160.1229002,0,204,-65,-250,204.9246467,-63.42026841,-251.325957,0,312,-48,-223,312.1990387,-46.80861355,-221.715983,0,320,-125,-132,319.4949385,-127.3841675,-132.3095247,0
37:48.2,187,-90,-158,187.4413679,-87.00036681,-160.0167552,0,206,-62,-253,204.9784144,-63.34925499,-251.4096592,0,311,-45,-220,312.1390867,-46.71818287,-221.6301839,0,319,-131,-132,319.4701916,-127.5649591,-132.2940485,0
37:51.2,187,-84,-161,187.4192995,-86.85034847,-160.0659174,0,204,-66,-250,204.9294937,-63.48179224,-251.3391762,0,313,-48,-222,312.1821324,-46.78227373,-221.6486747,0,319,-124,-132,319.446682,-127.3867111,-132.2793461,0
37:54.1,188,-90,-158,187.4483345,-87.00783104,-159.9626216,0,206,-61,-252,204.983019,-63.35770263,-251.3722174,0,310,-45,-224,312.0730258,-46.69316004,-221.766241,0,320,-131,-130,319.4743479,-127.5673756,-132.1653788,0
37:57.0,187,-84,-159,187.4259178,-86.85743949,-159.9144905,0,204,-65,-249,204.933868,-63.4398175,-251.2536065,0,313,-48,-222,312.1193745,-46.75850204,-221.7779289,0,319,-124,-137,319.4506305,-127.3890068,-132.4071098,0
37:59.9,187,-90,-160,187.4046219,-87.01456752,-159.918766,0,206,-63,-251,204.9871746,-63.41782663,-251.2409262,0,313,-45,-221,312.1634058,-46.67057694,-221.7390325,0,317,-130,-130,319.328099,-127.5195565,-132.2867543,0
38:02.9,189,-85,-160,187.4843908,-86.91383914,-159.9228277,0,204,-60,-252,204.9378159,-63.24693529,-251.2788799,0,311,-49,-220,312.1052355,-46.78704809,-221.6520808,0,321,-128,-130,319.411694,-127.5435786,-132.1724166,0
38:05.8,186,-86,-161,187.4101712,-86.86814718,-159.9766863,0,205,-66,-249,204.9409251,-63.38458853,-251.1649359,0,314,-46,-224,312.1999737,-46.74769569,-221.7694768,0,319,-125,-132,319.3911093,-127.4163997,-132.1637958,0
38:08.7,188,-90,-159,187.4396627,-87.02473982,-159.927852,0,205,-61,-252,204.9438788,-63.2653591,-251.2066891,0,310,-48,-221,312.089975,-46.8103109,-221.731003,0,320,-130,-130,319.4215539,-127.5455797,-132.055606,0
38:11.6,187,-84,-162,187.4176796,-86.87350283,-160.0314594,0,204,-67,-251,204.8966849,-63.45209115,-251.1963546,0,313,-46,-222,312.1354763,-46.76979536,-221.7444528,0,319,-124,-136,319.4004762,-127.3683007,-132.2528257,0
38:14.6,188,-89,-159,187.4467956,-86.97982769,-159.9798864,0,206,-62,-253,204.9518507,-63.37948659,-251.2865369,0,312,-45,-221,312.1287024,-46.68130559,-221.7072302,0,320,-131,-133,319.4304523,-127.5498857,-132.2901844,0
38:17.5,188,-84,-161,187.4744558,-86.83083631,-160.0308921,0,204,-64,-253,204.9042581,-63.41051226,-251.3722101,0,313,-49,-221,312.1722673,-46.79724031,-221.6718687,0,320,-125,-133,319.4589297,-127.4223914,-132.3256752,0
38:20.4,187,-88,-160,187.450733,-86.88929449,-160.0293475,0,206,-62,-251,204.9590452,-63.33998665,-251.3535996,0,313,-45,-219,312.213654,-46.7073783,-221.5382752,0,319,-130,-132,319.4359832,-127.5512718,-132.3093914,0
38:23.3,188,-84,-158,187.4781964,-86.74482977,-159.9278801,0,203,-63,-251,204.861093,-63.32298732,-251.3359196,0,313,-48,-222,312.2529713,-46.77200938,-221.5613615,0,320,-123,-132,319.4641841,-127.3237083,-132.2939219,0
38:26.3,188,-89,-161,187.5042865,-86.85758828,-159.9814861,0,206,-61,-254,204.9180383,-63.20683795,-251.4691236,0,311,-46,-223,312.1903227,-46.73340891,-221.6332934,0,320,-128,-133,319.4909749,-127.3575228,-132.3292258,0
38:29.2,187,-87,-160,187.4790722,-86.86470886,-159.9824118,0,205,-67,-249,204.9221364,-63.39649605,-251.3456674,0,313,-44,-222,312.2308066,-46.59673847,-221.6516287,0,318,-125,-130,319.4164261,-127.2396467,-132.2127645,0
38:32.1,189,-86,-160,187.5551186,-86.82147342,-159.9832912,0,205,-61,-253,204.9260296,-63.27667125,-251.428384,0,311,-50,-220,312.1692662,-46.76690154,-221.5690473,0,320,-128,-134,319.4456048,-127.2776644,-132.3021263,0
38:35.0,186,-88,-159,187.4773627,-86.88039975,-159.9341266,0,206,-66,-251,204.9797281,-63.41283769,-251.4069648,0,313,-46,-222,312.2108029,-46.72855647,-221.5905949,0,318,-126,-133,319.3733246,-127.2137811,-132.3370199,0
38:38.0,189,-85,-164,187.5534945,-86.78637976,-160.1374203,0,204,-60,-253,204.9307417,-63.2421958,-251.4866166,0,311,-49,-222,312.1502628,-46.84212864,-221.6110652,0,321,-128,-133,319.4546584,-127.2530921,-132.370169,0
38:40.9,186,-87,-159,187.4758198,-86.79706077,-160.0805493,0,206,-65,-251,204.9842046,-63.33008601,-251.4622858,0,314,-45,-221,312.2427496,-46.75002221,-221.5805119,0,319,-127,-132,319.4319254,-127.2404375,-132.3516605,0
38:43.8,189,-88,-161,187.5520288,-86.85720774,-160.1265218,0,205,-61,-250,204.9849944,-63.21358171,-251.3891715,0,311,-48,-221,312.1806122,-46.8125211,-221.5514863,0,321,-130,-131,319.5103292,-127.3784156,-132.2840775,0
38:46.7,187,-86,-160,187.5244274,-86.81434735,-160.1201957,0,205,-66,-251,204.9857447,-63.35290263,-251.3697129,0,314,-47,-223,312.2715815,-46.82189504,-221.623912,0,319,-125,-129,319.4848127,-127.2594948,-132.1198736,0
