time,Mag1_X,Mag1_Y,Mag1_Z,Mag1_Len,Mag1_CarLen,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,Car_Status1,Mag2_X,Mag2_Y,Mag2_Z,Mag2_Len,Mag2_CarLen,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,Car_Status2,Mag3_X,Mag3_Y,Mag3_Z,Mag3_Len,Mag3_CarLen,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,Car_Status3,Mag4_X,Mag4_Y,Mag4_Z,Mag4_Len,Mag4_CarLen,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Car_Status4
20:01.9,158,-117,-186,270.6455246,39.14246173,178.8067579,-105.3804636,-154.9484701,1,178,-88,-275,339.1946344,40.59071265,199.3502555,-74.36008575,-243.2868279,2,285,-65,-225,368.8834504,37.72409054,304.2198658,-53.85610225,-194.5120137,1,300,-141,-142,360.6175259,39.9286951,319.67237,-134.732826,-107.8236766,2
20:02.3,158,-116,-186,270.2147294,38.8573447,178.8067579,-105.3804636,-154.9484701,1,179,-86,-278,341.6445521,41.888242,199.3502555,-74.36008575,-243.2868279,2,283,-64,-227,368.393811,40.10798698,304.2198658,-53.85610225,-194.5120137,1,301,-142,-137,359.9083217,35.39388459,319.67237,-134.732826,-107.8236766,2
20:02.7,158,-117,-189,272.7159695,41.562501,178.8067579,-105.3804636,-154.9484701,1,178,-85,-274,337.6166465,38.88881746,199.3502555,-74.36008575,-243.2868279,2,283,-65,-226,367.9538014,39.57224333,304.2198658,-53.85610225,-194.5120137,1,300,-142,-138,359.4551432,36.74812176,319.67237,-134.732826,-107.8236766,1
20:03.1,157,-118,-184,269.1263644,38.45489278,178.8067579,-105.3804636,-154.9484701,1,178,-87,-278,341.3751602,42.66854998,199.3502555,-74.36008575,-243.2868279,2,283,-66,-226,368.1317699,39.86540152,304.2198658,-53.85610225,-194.5120137,1,300,-143,-137,359.4690529,36.14700754,319.67237,-134.732826,-107.8236766,1
20:03.6,158,-116,-186,270.2147294,38.8573447,178.8067579,-105.3804636,-154.9484701,1,178,-86,-277,340.3072141,41.56800434,199.3502555,-74.36008575,-243.2868279,2,283,-65,-225,367.3404416,38.78126442,304.2198658,-53.85610225,-194.5120137,1,300,-143,-139,360.2360337,37.77977564,319.67237,-134.732826,-107.8236766,1
20:04.0,158,-113,-189,271.0239842,40.62616396,178.8067579,-105.3804636,-154.9484701,1,178,-82,-281,342.5915936,44.00551155,199.3502555,-74.36008575,-243.2868279,2,284,-62,-232,371.9193461,43.36490701,304.2198658,-53.85610225,-194.5120137,1,299,-137,-144,359.0348173,41.72784842,319.67237,-134.732826,-107.8236766,1
20:04.4,158,-112,-193,273.4172635,43.87092847,178.8067579,-105.3804636,-154.9484701,1,178,-82,-284,345.0565171,46.60218964,199.3502555,-74.36008575,-243.2868279,1,283,-61,-233,371.6167381,44.5268803,304.2198658,-53.85610225,-194.5120137,1,300,-139,-141,359.4467972,38.8056613,319.67237,-134.732826,-107.8236766,1
20:04.8,151,12,-355,385.9663198,233.6065145,178.8067579,-105.3804636,-154.9484701,1,173,-7,-384,421.2291538,158.2147715,199.3502555,-74.36008575,-243.2868279,1,278,8,-335,435.3998163,155.7258265,304.2198658,-53.85610225,-194.5120137,1,293,-75,-226,377.5579426,135.0743101,319.67237,-134.732826,-107.8236766,1
20:05.3,149,-56,-271,314.2896753,129.594871,178.8067579,-105.3804636,-154.9484701,1,171,-32,-358,398.0314058,125.5277886,199.3502555,-74.36008575,-243.2868279,2,276,-13,-306,412.287521,122.0457005,304.2198658,-53.85610225,-194.5120137,1,291,-113,-177,358.8579106,77.97297126,319.67237,-134.732826,-107.8236766,1
20:05.7,148,-115,-201,274.8272184,56.2346443,178.8067579,-105.3804636,-154.9484701,1,169,-91,-278,337.8253987,49.02070042,199.3502555,-74.36008575,-243.2868279,2,278,-126,-142,336.6363023,93.00395113,304.2198658,-53.85610225,-194.5120137,1,293,-209,-69,366.4573645,87.94490501,319.67237,-134.732826,-107.8236766,1
20:06.1,152,-173,-120,259.6786476,80.69943949,178.8067579,-105.3804636,-154.9484701,1,172,-139,-217,309.8289851,74.94899806,199.3502555,-74.36008575,-243.2868279,2,280,-113,-163,343.1297131,71.25734732,304.2198658,-53.85610225,-194.5120137,1,294,-197,-86,364.1991214,70.79932484,319.67237,-134.732826,-107.8236766,1
20:06.5,152,-171,-128,262.1621636,75.83367238,178.8067579,-105.3804636,-154.9484701,1,173,-132,-220,309.4398164,67.52016019,199.3502555,-74.36008575,-243.2868279,2,278,-114,-164,342.3098012,72.35850177,304.2198658,-53.85610225,-194.5120137,1,294,-199,-80,363.918947,74.58885448,319.67237,-134.732826,-107.8236766,1
20:06.9,152,-166,-132,260.9291091,70.14244608,178.8067579,-105.3804636,-154.9484701,1,173,-130,-224,311.456257,64.51447707,199.3502555,-74.36008575,-243.2868279,2,279,-108,-170,344.1002761,64.56347349,304.2198658,-53.85610225,-194.5120137,1,295,-192,-88,362.8126238,65.43113335,319.67237,-134.732826,-107.8236766,1
20:07.4,152,-165,-132,260.2940645,69.28003803,178.8067579,-105.3804636,-154.9484701,1,174,-129,-227,313.7610556,62.39724709,199.3502555,-74.36008575,-243.2868279,2,280,-107,-173,346.0895838,62.23859333,304.2198658,-53.85610225,-194.5120137,1,294,-195,-87,363.3593263,68.73738683,319.67237,-134.732826,-107.8236766,1
20:07.8,153,-161,-139,262.0133584,63.35515197,178.8067579,-105.3804636,-154.9484701,1,174,-127,-231,315.8575628,59.70395434,199.3502555,-74.36008575,-243.2868279,2,280,-105,-171,344.4793172,61.27899284,304.2198658,-53.85610225,-194.5120137,1,295,-187,-92,361.1897009,59.92471993,319.67237,-134.732826,-107.8236766,1
20:08.2,154,-164,-131,260.3324797,68.00848847,178.8067579,-105.3804636,-154.9484701,1,175,-130,-221,310.4287358,64.69495882,199.3502555,-74.36008575,-243.2868279,2,280,-101,-184,349.938566,54.03379892,304.2198658,-53.85610225,-194.5120137,1,294,-189,-95,362.1905576,61.38764888,319.67237,-134.732826,-107.8236766,1
20:08.6,152,-158,-144,262.3051658,60.06069328,178.8067579,-105.3804636,-154.9484701,1,174,-124,-234,316.872214,56.50665192,199.3502555,-74.36008575,-243.2868279,2,281,-99,-184,350.1685309,51.84241606,304.2198658,-53.85610225,-194.5120137,1,295,-187,-98,362.7643863,58.62668283,319.67237,-134.732826,-107.8236766,1
20:09.1,153,-155,-146,262.202212,56.64064144,178.8067579,-105.3804636,-154.9484701,1,173,-119,-235,315.1428248,52.4950419,199.3502555,-74.36008575,-243.2868279,2,279,-99,-188,350.6935985,52.11928104,304.2198658,-53.85610225,-194.5120137,1,293,-185,-105,362.0759589,56.97523366,319.67237,-134.732826,-107.8236766,1
20:09.5,144,-159,-145,258.9246995,64.69572734,178.8067579,-105.3804636,-154.9484701,1,158,-122,-238,310.6316146,63.30367766,199.3502555,-74.36008575,-243.2868279,2,260,-97,-191,336.8827689,61.87993765,304.2198658,-53.85610225,-194.5120137,1,274,-180,-92,340.4996329,66.22289,319.67237,-134.732826,-107.8236766,1
20:09.9,133,-152,-133,241.8305192,68.94472847,178.8067579,-105.3804636,-154.9484701,1,157,-115,-221,294.4741075,62.7841498,199.3502555,-74.36008575,-243.2868279,2,269,-91,-173,332.5221797,55.52364198,304.2198658,-53.85610225,-194.5120137,1,292,-175,-92,352.6372073,51.35751261,319.67237,-134.732826,-107.8236766,1
20:10.3,146,-146,-156,258.7817613,52.22390081,178.8067579,-105.3804636,-154.9484701,1,154,-119,-260,324.7722279,65.79283955,199.3502555,-74.36008575,-243.2868279,2,249,-103,-204,337.9733717,74.52770054,304.2198658,-53.85610225,-194.5120137,2,255,-197,-100,337.392946,90.11618228,319.67237,-134.732826,-107.8236766,1
20:10.8,104,-181,-116,238.8158286,113.275543,178.8067579,-105.3804636,-154.9484701,1,141,-164,-179,280.7454363,124.7912769,199.3502555,-74.36008575,-243.2868279,2,277,-139,-130,336.0803475,110.237037,304.2198658,-53.85610225,-194.5120137,2,293,-199,-77,362.4624118,76.10377134,319.67237,-134.732826,-107.8236766,1
20:11.2,149,-137,-127,238.9539705,51.6657999,178.8067579,-105.3804636,-154.9484701,1,169,-100,-220,294.8915055,46.05235676,199.3502555,-74.36008575,-243.2868279,2,282,-74,-160,332.565783,45.72284048,304.2198658,-53.85610225,-194.5120137,2,298,-149,-84,343.6000582,35.2251535,319.67237,-134.732826,-107.8236766,1
20:11.6,159,-106,-134,233.3945158,28.83625988,178.8067579,-105.3804636,-154.9484701,1,181,-63,-223,294.039113,29.61990565,199.3502555,-74.36008575,-243.2868279,2,285,-32,-171,333.901183,37.41533421,304.2198658,-53.85610225,-194.5120137,2,302,-102,-80,328.6457059,46.45328337,319.67237,-134.732826,-107.8236766,1
20:12.0,162,-62,-126,214.392164,54.79366437,178.8067579,-105.3804636,-154.9484701,1,184,-32,-208,279.5424834,57.22907855,199.3502555,-74.36008575,-243.2868279,2,294,-12,-160,334.9328291,55.20378648,304.2198658,-53.85610225,-194.5120137,2,320,-101,-67,342.1841609,52.95831814,319.67237,-134.732826,-107.8236766,2
20:12.5,186,-81,-119,235.1977891,44.02774398,178.8067579,-105.3804636,-154.9484701,1,210,-58,-215,306.0865891,34.36879541,199.3502555,-74.36008575,-243.2868279,2,314,-40,-171,359.7735399,28.99064302,304.2198658,-53.85610225,-194.5120137,2,332,-125,-87,365.2642879,26.08301882,319.67237,-134.732826,-107.8236766,2
20:12.9,191,-98,-139,255.7459677,21.38925184,178.8067579,-105.3804636,-154.9484701,2,209,-68,-228,316.6843855,19.16390795,199.3502555,-74.36008575,-243.2868279,2,313,-49,-180,364.3761792,17.64287469,304.2198658,-53.85610225,-194.5120137,2,329,-129,-98,366.723329,14.70967701,319.67237,-134.732826,-107.8236766,2
20:13.3,187,-100,-145,256.8929738,13.96605391,178.8067579,-105.3804636,-154.9484701,2,207,-72,-234,320.6072364,12.2610672,199.3502555,-74.36008575,-243.2868279,2,310,-49,-189,366.3632078,9.347404752,304.2198658,-53.85610225,-194.5120137,2,325,-132,-101,365.034245,9.078245529,319.67237,-134.732826,-107.8236766,2
20:13.7,185,-102,-147,257.3674416,10.62835635,178.8067579,-105.3804636,-154.9484701,0,205,-72,-238,322.2623155,8.089509715,199.3502555,-74.36008575,-243.2868279,2,308,-51,-188,364.4296914,8.053139581,304.2198658,-53.85610225,-194.5120137,2,324,-133,-101,364.5078874,8.263995995,319.67237,-134.732826,-107.8236766,2
20:14.1,183,-103,-149,257.4859219,7.657296044,178.8067579,-105.3804636,-154.9484701,0,202,-71,-237,319.3963056,7.604967294,199.3502555,-74.36008575,-243.2868279,2,307,-52,-190,364.7643075,5.615383282,304.2198658,-53.85610225,-194.5120137,2,323,-131,-104,363.7389174,6.2950468,319.67237,-134.732826,-107.8236766,2
20:15.0,180,-103,-148,254.7802975,7.441214308,178.8067579,-105.3804636,-154.9484701,0,201,-74,-243,323.9228303,1.712772324,199.3502555,-74.36008575,-243.2868279,2,306,-51,-194,365.8865945,3.404167435,304.2198658,-53.85610225,-194.5120137,2,321,-132,-104,362.3272002,4.883793817,319.67237,-134.732826,-107.8236766,0
20:15.5,180,-104,-153,258.11819,2.669464774,178.8067579,-105.3804636,-154.9484701,0,201,-73,-242,322.9458159,2.495479184,199.3502555,-74.36008575,-243.2868279,2,306,-52,-192,364.9712317,3.595025201,304.2198658,-53.85610225,-194.5120137,2,320,-133,-106,362.3879137,2.536892517,319.67237,-134.732826,-107.8236766,0
20:15.9,180,-105,-153,258.5227263,2.31627178,178.8067579,-105.3804636,-154.9484701,0,200,-74,-239,320.3076646,4.350715257,199.3502555,-74.36008575,-243.2868279,2,304,-53,-193,363.969779,1.751410129,304.2198658,-53.85610225,-194.5120137,2,320,-133,-109,363.276754,2.119850034,319.67237,-134.732826,-107.8236766,0
20:16.3,179,-105,-153,257.8274617,1.994650542,178.8067579,-105.3804636,-154.9484701,0,200,-73,-243,323.0758425,1.534363537,199.3502555,-74.36008575,-243.2868279,2,304,-52,-193,363.8255076,2.404088589,304.2198658,-53.85610225,-194.5120137,2,319,-134,-106,361.8742876,2.077236521,319.67237,-134.732826,-107.8236766,0
20:16.7,179,-103,-154,257.6159933,2.569736373,178.8067579,-105.3804636,-154.9484701,0,199,-73,-243,322.4577492,1.433451217,199.3502555,-74.36008575,-243.2868279,2,304,-51,-191,362.6265296,4.53209678,304.2198658,-53.85610225,-194.5120137,2,319,-134,-107,362.1684691,1.29133977,319.67237,-134.732826,-107.8236766,0
20:17.1,179,-104,-152,256.8287367,3.261364469,178.8067579,-105.3804636,-154.9484701,0,199,-73,-240,320.2030606,3.574318096,199.3502555,-74.36008575,-243.2868279,2,305,-53,-191,363.7512887,3.698075263,304.2198658,-53.85610225,-194.5120137,2,319,-133,-106,361.5051867,2.603951527,319.67237,-134.732826,-107.8236766,0
20:17.6,179,-104,-153,257.4218328,2.275950592,178.81642,-105.3114404,-154.8510466,0,199,-73,-244,323.2120047,1.575159221,199.3502555,-74.36008575,-243.2868279,2,304,-53,-193,363.969779,1.751410129,304.2198658,-53.85610225,-194.5120137,2,319,-134,-107,362.1684691,1.29133977,319.67237,-134.732826,-107.8236766,0
20:18.0,179,-104,-155,258.6155448,1.332578226,178.81642,-105.3114404,-154.8510466,0,199,-75,-242,322.1645542,1.479221149,199.3502555,-74.36008575,-243.2868279,2,303,-52,-195,364.0576877,2.274053372,304.2198658,-53.85610225,-194.5120137,2,320,-133,-108,362.9779608,1.772319758,319.67237,-134.732826,-107.8236766,0
20:18.4,179,-103,-154,257.6159933,2.469967363,178.81642,-105.3114404,-154.8510466,0,199,-74,-239,319.6842192,4.316159656,199.3502555,-74.36008575,-243.2868279,2,305,-54,-191,363.8983375,3.600493875,304.2198658,-53.85610225,-194.5120137,2,319,-133,-108,362.0966722,1.867045054,319.67237,-134.732826,-107.8236766,0
20:18.8,178,-104,-150,254.9509757,5.091077556,178.81642,-105.3114404,-154.8510466,0,199,-74,-246,324.9507655,2.759283136,199.3502555,-74.36008575,-243.2868279,2,304,-52,-193,363.8255076,2.404088589,304.2198658,-53.85610225,-194.5120137,2,319,-133,-105,361.2132334,3.380520184,319.67237,-134.732826,-107.8236766,0
20:19.3,179,-104,-156,259.216126,1.753188964,178.81642,-105.3114404,-154.8510466,0,198,-74,-242,321.3160438,1.899678298,199.3502555,-74.36008575,-243.2868279,2,304,-54,-191,363.060601,3.521830165,304.2198658,-53.85610225,-194.5120137,2,320,-134,-105,362.4651707,2.935562095,319.67237,-134.732826,-107.8236766,0
20:19.7,179,-105,-153,257.8274617,1.886019681,178.81642,-105.3114404,-154.8510466,0,199,-74,-240,320.4325202,3.324992985,199.3502555,-74.36008575,-243.2868279,2,304,-53,-192,363.4405041,2.662980441,304.2198658,-53.85610225,-194.5120137,2,320,-133,-109,363.276754,2.119850034,319.67237,-134.732826,-107.8236766,0
20:20.1,178,-105,-152,256.5404452,2.83284894,178.775599,-105.2958684,-154.7084943,0,200,-76,-244,324.5181043,1.902656336,199.3502555,-74.36008575,-243.2868279,0,305,-53,-194,365.3354623,1.266364278,304.2198658,-53.85610225,-194.5120137,0,319,-135,-106,362.2457729,1.961953,319.67237,-134.732826,-107.8236766,0
20:20.5,179,-105,-155,259.0193043,0.472090576,178.775599,-105.2958684,-154.7084943,0,200,-73,-241,321.5742527,2.738901806,199.3502555,-74.36008575,-243.2868279,0,304,-54,-192,363.5876786,2.525719764,304.2198658,-53.85610225,-194.5120137,0,320,-133,-105,362.0966722,3.32914055,319.67237,-134.732826,-107.8236766,0
20:20.9,179,-104,-155,258.6155448,1.347073245,178.775599,-105.2958684,-154.7084943,0,200,-73,-241,321.5742527,2.738901806,199.3502555,-74.36008575,-243.2868279,0,304,-54,-195,365.1807772,0.554236556,304.2198658,-53.85610225,-194.5120137,0,320,-131,-106,361.6586789,4.167388586,319.67237,-134.732826,-107.8236766,0
20:21.4,178,-105,-152,256.5404452,2.83284894,178.775599,-105.2958684,-154.7084943,0,200,-74,-240,321.0545125,3.369728093,199.3502555,-74.36008575,-243.2868279,0,305,-53,-193,364.8054276,1.904653741,304.2198658,-53.85610225,-194.5120137,0,321,-134,-107,363.9313122,1.725711038,319.67237,-134.732826,-107.8236766,0
20:21.8,179,-106,-154,258.8300601,1.023777916,178.775599,-105.2958684,-154.7084943,0,200,-73,-241,321.5742527,2.738901806,199.3502555,-74.36008575,-243.2868279,0,304,-54,-193,364.1167395,1.534676818,304.2198658,-53.85610225,-194.5120137,0,321,-135,-106,364.0082417,2.271514859,319.67237,-134.732826,-107.8236766,0
20:22.2,180,-104,-153,258.11819,2.46928843,178.775599,-105.2958684,-154.7084943,0,199,-74,-241,321.1821913,2.341350578,199.3502555,-74.36008575,-243.2868279,0,305,-53,-195,365.8674623,1.256841715,304.2198658,-53.85610225,-194.5120137,0,320,-134,-106,362.7561164,1.992528959,319.67237,-134.732826,-107.8236766,0
20:22.6,179,-106,-152,257.6451047,2.66713211,178.7868191,-105.331075,-154.5730696,0,200,-75,-244,324.2853682,1.157701446,199.3502555,-74.36008575,-243.2868279,0,305,-54,-191,363.8983375,3.600493875,304.2198658,-53.85610225,-194.5120137,0,320,-136,-106,363.4996561,2.132505117,319.6887515,-134.7961847,-107.7324928,0
20:23.1,179,-107,-154,259.2412004,1.777404151,178.7868191,-105.331075,-154.5730696,0,199,-76,-238,319.4072635,5.546399462,199.3502555,-74.36008575,-243.2868279,0,303,-54,-191,362.2236878,3.720620819,304.2198658,-53.85610225,-194.5120137,0,320,-137,-105,363.5849282,3.524229588,319.6887515,-134.7961847,-107.7324928,0
20:23.5,178,-106,-150,255.7733372,4.688231012,178.7868191,-105.331075,-154.5730696,0,198,-75,-242,321.5478192,1.971954902,199.3502555,-74.36008575,-243.2868279,0,304,-54,-192,363.5876786,2.525719764,304.2198658,-53.85610225,-194.5120137,0,319,-137,-105,362.7051144,3.577386909,319.6887515,-134.7961847,-107.7324928,0
20:23.9,178,-108,-149,256.0253894,6.229072898,178.7868191,-105.331075,-154.5730696,0,198,-75,-240,320.0453093,3.610528739,199.3502555,-74.36008575,-243.2868279,0,303,-53,-193,363.1349611,2.123009423,304.2198658,-53.85610225,-194.5120137,0,318,-135,-104,360.7838688,4.101819632,319.6887515,-134.7961847,-107.7324928,0
20:24.3,178,-107,-149,255.6051643,5.870562081,178.7868191,-105.331075,-154.5730696,0,198,-75,-241,320.7958853,2.731714106,199.3502555,-74.36008575,-243.2868279,0,303,-54,-189,361.1730887,5.647218258,304.2198658,-53.85610225,-194.5120137,0,317,-135,-106,360.4857834,3.20506727,319.6887515,-134.7961847,-107.7324928,0
20:24.8,177,-106,-153,256.8540442,2.472798182,178.7868191,-105.331075,-154.5730696,0,197,-75,-243,321.6877368,2.452643725,199.3502555,-74.36008575,-243.2868279,0,302,-54,-192,361.9171176,3.355402131,304.2198658,-53.85610225,-194.5120137,0,318,-136,-106,361.7402383,2.702329347,319.6887515,-134.7961847,-107.7324928,0
20:25.2,177,-106,-148,253.9074635,6.50215328,178.6974781,-105.3645212,-154.2444161,0,197,-75,-241,320.1796371,3.341073612,199.3502555,-74.36008575,-243.2868279,0,302,-54,-195,363.5175374,2.277419877,304.2198658,-53.85610225,-194.5120137,0,317,-134,-106,360.1124824,3.131374315,319.5543139,-134.7563755,-107.6458681,0
20:25.6,176,-106,-152,255.5699513,3.566177915,178.6974781,-105.3645212,-154.2444161,0,197,-76,-241,320.4153554,3.666415331,199.3502555,-74.36008575,-243.2868279,0,301,-54,-193,361.6158182,3.56011624,304.2198658,-53.85610225,-194.5120137,0,317,-134,-105,359.8193991,3.754629319,319.5543139,-134.7563755,-107.6458681,0
20:26.0,176,-106,-149,253.7971631,5.931620466,178.6974781,-105.3645212,-154.2444161,0,196,-74,-241,319.3321155,4.072278884,199.3502555,-74.36008575,-243.2868279,0,301,-54,-193,361.6158182,3.56011624,304.2198658,-53.85610225,-194.5120137,0,318,-135,-106,361.365466,2.276867676,319.5543139,-134.7563755,-107.6458681,0
20:26.4,176,-106,-153,256.1659618,3.037892818,178.6974781,-105.3645212,-154.2444161,0,196,-75,-240,318.8118567,4.73676468,199.3502555,-74.36008575,-243.2868279,0,302,-54,-194,362.9820932,2.282688916,304.2198658,-53.85610225,-194.5120137,0,317,-135,-107,360.7810971,2.645943679,319.5543139,-134.7563755,-107.6458681,0
20:26.9,176,-106,-152,255.5699513,3.566177915,178.6974781,-105.3645212,-154.2444161,0,197,-75,-243,321.6877368,2.452643725,199.3502555,-74.36008575,-243.2868279,0,302,-53,-194,362.8346731,2.433695377,304.2198658,-53.85610225,-194.5120137,0,317,-135,-104,359.9027646,4.458276195,319.5543139,-134.7563755,-107.6458681,0
20:27.3,176,-105,-151,254.5623696,4.235032413,178.6974781,-105.3645212,-154.2444161,0,196,-75,-241,319.5653298,4.106492884,199.3502555,-74.36008575,-243.2868279,0,302,-55,-189,360.4857834,6.051330525,304.2198658,-53.85610225,-194.5120137,0,318,-135,-105,361.0733997,3.078288914,319.5543139,-134.7563755,-107.6458681,0
20:27.7,177,-105,-152,255.8476109,2.695676044,178.6126042,-105.3462952,-154.1321953,0,196,-75,-240,318.8118567,4.73676468,199.3502555,-74.36008575,-243.2868279,0,301,-55,-193,361.7664993,3.736605831,304.2198658,-53.85610225,-194.5120137,0,317,-134,-109,361.0069251,2.838942148,319.4265982,-134.7185567,-107.7135747,0
20:28.1,176,-106,-151,254.9764695,4.130820491,178.6126042,-105.3462952,-154.1321953,0,197,-75,-242,320.9330148,2.754835215,199.3502555,-74.36008575,-243.2868279,0,301,-55,-191,360.7034793,4.900028358,304.2198658,-53.85610225,-194.5120137,0,317,-134,-104,359.5288584,4.493922518,319.4265982,-134.7185567,-107.7135747,0
20:28.6,176,-106,-156,257.9689904,3.277457131,178.6126042,-105.3462952,-154.1321953,0,197,-74,-241,319.9468706,3.298930794,199.3502555,-74.36008575,-243.2868279,0,301,-53,-193,361.4678409,3.658774678,304.2198658,-53.85610225,-194.5120137,0,318,-136,-106,361.7402383,2.571695479,319.4265982,-134.7185567,-107.7135747,0
20:29.0,177,-105,-152,255.8476109,2.695676044,178.6126042,-105.3462952,-154.1321953,0,197,-74,-238,317.6932483,5.796888118,199.3502555,-74.36008575,-243.2868279,0,301,-53,-194,362.0027624,3.370846297,304.2198658,-53.85610225,-194.5120137,0,317,-133,-108,360.3359544,2.987282261,319.4265982,-134.7185567,-107.7135747,0
20:29.4,176,-107,-151,255.3938136,4.401259772,178.6126042,-105.3462952,-154.1321953,0,196,-74,-241,319.3321155,4.072278884,199.3502555,-74.36008575,-243.2868279,0,302,-53,-191,361.2395327,4.242046128,304.2198658,-53.85610225,-194.5120137,0,317,-134,-107,360.408102,2.629427951,319.4265982,-134.7185567,-107.7135747,0
20:29.8,176,-107,-150,254.8038461,5.160957093,178.6126042,-105.3462952,-154.1321953,0,197,-75,-243,321.6877368,2.452643725,199.3502555,-74.36008575,-243.2868279,0,302,-52,-192,361.6241142,3.831857574,304.2198658,-53.85610225,-194.5120137,0,317,-134,-105,359.8193991,3.710551196,319.4265982,-134.7185567,-107.7135747,0
20:30.2,176,-107,-154,257.178926,2.940079788,178.481974,-105.4289804,-154.1255855,0,197,-73,-240,318.9639478,4.263422535,199.3502555,-74.36008575,-243.2868279,0,301,-54,-191,360.552354,4.766810508,304.2198658,-53.85610225,-194.5120137,0,316,-134,-107,359.5288584,3.394450865,319.2552683,-134.6826289,-107.677896,0
20:30.7,176,-104,-153,255.3448648,3.077193961,178.481974,-105.4289804,-154.1255855,0,195,-74,-240,317.9638344,5.464212849,199.3502555,-74.36008575,-243.2868279,0,302,-53,-194,362.8346731,2.433695377,304.2198658,-53.85610225,-194.5120137,0,318,-134,-107,361.2879738,1.581525705,319.2552683,-134.6826289,-107.677896,0
20:31.1,176,-106,-150,254.3855342,4.848372308,178.481974,-105.4289804,-154.1255855,0,196,-73,-241,319.1018646,4.278273813,199.3502555,-74.36008575,-243.2868279,0,302,-52,-194,362.6899502,2.938550271,304.2198658,-53.85610225,-194.5120137,0,317,-133,-105,359.4481882,3.884404936,319.2552683,-134.6826289,-107.677896,0
20:31.5,177,-105,-151,255.2547747,3.485621303,178.481974,-105.4289804,-154.1255855,0,196,-74,-241,319.3321155,4.072278884,199.3502555,-74.36008575,-243.2868279,0,301,-52,-192,360.7894123,4.48585154,304.2198658,-53.85610225,-194.5120137,0,318,-133,-105,360.3304039,3.402655603,319.2552683,-134.6826289,-107.677896,0
20:31.9,176,-104,-154,255.9453067,2.866696996,178.481974,-105.4289804,-154.1255855,0,196,-75,-242,320.3201523,3.645494204,199.3502555,-74.36008575,-243.2868279,0,300,-52,-194,361.0263148,4.638376961,304.2198658,-53.85610225,-194.5120137,0,317,-132,-107,359.6692925,3.569632408,319.2552683,-134.6826289,-107.677896,0
20:32.4,177,-105,-152,255.8476109,2.626477653,178.481974,-105.4289804,-154.1255855,0,197,-73,-245,322.7429318,3.210684133,199.3502555,-74.36008575,-243.2868279,0,301,-53,-196,363.0785039,3.648910794,304.2198658,-53.85610225,-194.5120137,0,317,-133,-107,360.037498,2.894307831,319.2552683,-134.6826289,-107.677896,0
20:32.8,177,-105,-154,257.0408528,1.470519861,178.4078753,-105.4075314,-154.1193062,0,197,-73,-242,320.4715276,2.8546607,199.2327427,-74.29208146,-243.2224865,0,301,-53,-196,363.0785039,3.466465254,304.0588725,-53.81329714,-194.586413,0,318,-132,-106,360.2554649,3.233843943,319.1925049,-134.5484974,-107.5940012,0
20:33.2,176,-104,-152,254.7469332,3.502922632,178.4078753,-105.4075314,-154.1193062,0,197,-73,-242,320.4715276,2.8546607,199.2327427,-74.29208146,-243.2224865,0,302,-52,-194,362.6899502,2.805509345,304.0588725,-53.81329714,-194.586413,0,318,-132,-107,360.5509673,2.875716311,319.1925049,-134.5484974,-107.5940012,0
20:33.6,176,-104,-152,254.7469332,3.502922632,178.4078753,-105.4075314,-154.1193062,0,197,-73,-244,321.9844717,2.694279431,199.2327427,-74.29208146,-243.2224865,0,302,-52,-195,363.2258251,2.774537199,304.0588725,-53.81329714,-194.586413,0,317,-133,-107,360.037498,2.749137903,319.1925049,-134.5484974,-107.5940012,0
20:34.0,176,-103,-154,255.5406034,3.407096248,178.4078753,-105.4075314,-154.1193062,0,197,-74,-244,322.2126627,2.382221384,199.2327427,-74.29208146,-243.2224865,0,302,-52,-195,363.2258251,2.774537199,304.0588725,-53.81329714,-194.586413,0,318,-133,-107,360.9182733,2.042730888,319.1925049,-134.5484974,-107.5940012,0
20:34.5,178,-104,-154,257.3246976,1.470285981,178.4078753,-105.4075314,-154.1193062,0,197,-73,-241,319.7170624,3.405005248,199.2327427,-74.29208146,-243.2224865,0,303,-51,-194,363.3813424,3.062634809,304.0588725,-53.81329714,-194.586413,0,318,-134,-107,361.2879738,1.440747951,319.1925049,-134.5484974,-107.5940012,0
20:34.9,177,-104,-153,256.0351538,2.283879138,178.4078753,-105.4075314,-154.1193062,0,198,-75,-243,322.3011015,1.438854907,199.2327427,-74.29208146,-243.2224865,0,302,-51,-197,364.1620518,4.240164962,304.0588725,-53.81329714,-194.586413,0,317,-134,-105,359.8193991,3.440460592,319.1925049,-134.5484974,-107.5940012,0
20:35.3,178,-104,-156,258.5265944,2.265011179,178.3874815,-105.3371548,-154.2133409,0,198,-74,-244,322.82503,1.412114635,199.1711056,-74.27747739,-243.2613622,0,302,-53,-192,361.7692635,3.234180151,303.9559289,-53.77263228,-194.4570924,0,318,-133,-106,360.6230719,2.395950443,319.1328796,-134.4710725,-107.5143011,0
