,Backward,Brand,Category,Class,Class_Target,Forward,Mag_Index,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
53,0.0,toyota,clotplus,0.0,0,1,1.0,4.2544094772365275,-1.2000000000000028,-2.0999999999999943,3.5,50.2,-195.9,-145.5,248.53369992819887,49.0,-198.0,-142.0,-1024.0549828178694,186.05210188381122,-1.6519381579840333,-24.777321853997414,249.80272216291,2182.9837437938927,-247.77321853997415,-247.77321853997415,490.40000000000003,394.20000000000005
54,0.0,toyota,clotplus,0.0,0,1,1.0,5.128352561983234,-2.200000000000003,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.21617711796364,48.0,-197.0,-150.0,-969.0721649484536,-223.6067977499807,-1.1025692598866321,23.324865534539597,246.11745163640876,1495.7694795047328,233.24865534539597,233.24865534539597,494.40000000000003,388.20000000000005
55,0.0,toyota,clotplus,0.0,0,1,1.0,3.535533905932732,2.799999999999997,-2.0999999999999943,0.5,50.2,-195.9,-145.5,251.073694360839,53.0,-198.0,-145.0,-1003.4364261168384,700.0,3.0695879233580685,-22.061762859649114,247.2270211768932,1508.2662675096847,-220.61762859649116,-220.61762859649116,482.40000000000003,387.20000000000005
56,0.0,toyota,clotplus,0.0,0,1,1.0,8.961026726887937,3.799999999999997,-3.0999999999999943,7.5,50.2,-195.9,-145.5,248.114892741246,54.0,-199.0,-138.0,-1051.5463917525774,703.4958741218351,0.5053743491606271,-38.86014442867361,250.46716351649772,2083.9287256220978,-388.60144428673607,-388.60144428673607,478.40000000000003,392.20000000000005
57,0.0,toyota,clotplus,0.0,0,1,1.0,4.159326868617081,-1.2000000000000028,-3.0999999999999943,2.5,50.2,-195.9,-145.5,249.9019807844668,49.0,-199.0,-143.0,-1017.1821305841924,285.7869978581878,-11.947015458368227,-48.61598286739043,248.43067443453918,1716.1072117052477,-486.15982867390426,-486.15982867390426,488.40000000000003,392.20000000000005
58,0.0,toyota,clotplus,0.0,0,1,1.0,6.008327554319919,-1.2000000000000028,-2.0999999999999943,-5.5,50.2,-195.9,-145.5,253.7833721897477,49.0,-198.0,-151.0,-962.1993127147766,186.05210188381122,-0.9185207483128438,-12.41644255040475,244.54120307220214,1169.4049382442852,-124.1644255040475,-124.1644255040475,490.40000000000003,385.20000000000005
59,0.0,toyota,clotplus,0.0,0,1,1.0,6.252999280345389,3.799999999999997,-2.0999999999999943,4.5,50.2,-195.9,-145.5,249.0,54.0,-198.0,-141.0,-1030.9278350515463,679.4638235646959,0.9017073215594829,-17.42294023353721,249.42213213746692,2160.379195101304,-174.2294023353721,-174.2294023353721,480.40000000000003,390.20000000000005
60,0.0,toyota,clotplus,0.0,0,1,1.0,7.409453421137077,2.799999999999997,-4.099999999999994,5.5,50.2,-195.9,-145.5,249.81793370372753,53.0,-200.0,-140.0,-1037.8006872852234,694.8813140155312,0.7571292951615433,-62.84233267025421,248.66644325280404,1735.6984436653825,-628.4233267025421,-628.4233267025421,478.40000000000003,390.20000000000005
61,0.0,toyota,clotplus,0.0,0,1,1.0,3.8340579025361596,-2.200000000000003,-3.0999999999999943,-0.5,50.2,-195.9,-145.5,251.43786508797754,48.0,-199.0,-146.0,-996.5635738831616,118.38006939704667,34.900194071885856,-19.904506563442624,246.86555045206288,1251.1344892614375,-199.04506563442627,-199.04506563442627,490.40000000000003,390.20000000000005
62,0.0,toyota,clotplus,0.0,0,1,1.0,4.636809247747851,-0.20000000000000284,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.60443384865596,50.0,-197.0,-150.0,-969.0721649484536,402.49223594996016,-0.4455181312933589,-17.534416981172672,245.69940984870112,1180.1968402156451,-175.34416981172674,-175.34416981172674,490.40000000000003,386.20000000000005
63,0.0,toyota,clotplus,0.0,0,1,1.0,5.941380311005177,0.7999999999999972,-2.0999999999999943,5.5,50.2,-195.9,-145.5,247.8003228407905,51.0,-198.0,-140.0,-1037.8006872852234,645.2415312604778,-0.15443313018229118,-53.80757655923652,250.59888267907343,2009.461848774305,-538.0757655923652,-538.0757655923652,486.40000000000003,394.20000000000005
64,0.0,toyota,clotplus,0.0,0,1,1.0,3.5071355833500366,-2.200000000000003,-1.0999999999999943,-2.5,50.2,-195.9,-145.5,251.03187048659777,48.0,-197.0,-148.0,-982.8178694158075,-223.6067977499807,-1.7533821131253688,31.865538916881963,247.26867977970846,1430.2795804728507,318.6553891688196,318.6553891688196,494.40000000000003,390.20000000000005
65,0.0,toyota,clotplus,0.0,0,1,1.0,3.7282703764614453,1.7999999999999972,-2.0999999999999943,-2.5,50.2,-195.9,-145.5,252.6103719169108,52.0,-198.0,-148.0,-982.8178694158075,705.0239879106326,1.2610661808551635,-47.84552377455669,245.66236993076492,590.888743900489,-478.4552377455669,-478.4552377455669,484.40000000000003,385.20000000000005
66,0.0,toyota,clotplus,0.0,0,1,1.0,5.282045058497699,3.799999999999997,-1.0999999999999943,3.5,50.2,-195.9,-145.5,248.77499874384483,54.0,-197.0,-142.0,-1024.0549828178694,619.3111704778089,0.8959374426516363,7.193956679260305,249.60168268663574,2342.6428033174097,71.93956679260305,71.93956679260305,482.40000000000003,390.20000000000005
67,0.0,toyota,clotplus,0.0,0,1,1.0,4.679743582719032,-0.20000000000000284,-3.0999999999999943,3.5,50.2,-195.9,-145.5,249.52955736745898,50.0,-199.0,-142.0,-1024.0549828178694,466.771515485246,-1.9712624132516907,-65.59200685124517,248.82323042674292,1700.0652536061502,-655.9200685124517,-655.9200685124517,486.40000000000003,392.20000000000005
68,0.0,toyota,clotplus,0.0,0,1,1.0,2.9832867780352585,-1.2000000000000028,-1.0999999999999943,-2.5,50.2,-195.9,-145.5,251.22499875609512,49.0,-197.0,-148.0,-982.8178694158075,-30.714755841700214,-1.4457128496163443,3.8529193644809223,247.05869747895943,1275.3228532510782,38.529193644809226,38.529193644809226,492.40000000000003,389.20000000000005
69,0.0,toyota,clotplus,0.0,0,1,1.0,4.679743582719032,3.799999999999997,-1.0999999999999943,2.5,50.2,-195.9,-145.5,249.34714756740252,54.0,-197.0,-143.0,-1017.1821305841924,619.3111704778089,1.10745855675689,14.460145648435073,249.00602402351635,2280.0270047839317,144.60145648435073,144.60145648435073,482.40000000000003,389.20000000000005
70,0.0,toyota,clotplus,0.0,0,1,1.0,6.906518659932799,2.799999999999997,-3.0999999999999943,5.5,50.2,-195.9,-145.5,249.0180716333656,53.0,-199.0,-140.0,-1037.8006872852234,706.1944503599543,0.6042345865956035,-49.64090127734171,249.43856959179348,1921.7668999961281,-496.4090127734171,-496.4090127734171,480.40000000000003,391.20000000000005
71,0.0,toyota,clotplus,0.0,0,1,1.0,4.527692569068704,-1.2000000000000028,-4.099999999999994,1.5,50.2,-195.9,-145.5,251.27077028576164,49.0,-200.0,-144.0,-1010.3092783505155,339.419326868778,3.9135347045806492,-42.456400074525455,247.05910224073915,1501.0659695818283,-424.5640007452546,-424.5640007452546,486.40000000000003,390.20000000000005
72,0.0,toyota,clotplus,0.0,0,1,1.0,5.594640292279743,-1.2000000000000028,-3.0999999999999943,-4.5,50.2,-195.9,-145.5,253.97243944963793,49.0,-199.0,-150.0,-969.0721649484536,285.7869978581878,-1.7913140980445825,-32.08559306120402,244.32519313406877,868.5313766629439,-320.8559306120402,-320.8559306120402,488.40000000000003,385.20000000000005
73,0.0,toyota,clotplus,0.0,0,1,1.0,5.57673739743947,3.799999999999997,-2.0999999999999943,3.5,50.2,-195.9,-145.5,249.56762610563095,54.0,-198.0,-142.0,-1024.0549828178694,679.4638235646959,1.1711700547883113,-13.438834847840187,248.82202474861424,2101.299850697224,-134.38834847840187,-134.38834847840187,480.40000000000003,389.20000000000005
74,0.0,toyota,clotplus,0.0,0,1,1.0,7.409453421137077,2.799999999999997,-4.099999999999994,5.5,50.2,-195.9,-145.5,249.81793370372753,53.0,-200.0,-140.0,-1037.8006872852234,694.8813140155312,0.7571292951615433,-62.84233267025421,248.66644325280404,1735.6984436653825,-628.4233267025421,-628.4233267025421,478.40000000000003,390.20000000000005
