,Brand,Category,Forward,Backward,Sideway,Mag1_CarLen,Mag1_CarX,Mag1_CarY,Mag1_CarZ,Mag1_EnvX,Mag1_EnvY,Mag1_EnvZ,Mag1_Len,Mag1_X,Mag1_Y,Mag1_Z,Mag2_CarLen,Mag2_CarX,Mag2_CarY,Mag2_CarZ,Mag2_EnvX,Mag2_EnvY,Mag2_EnvZ,Mag2_Len,Mag2_X,Mag2_Y,Mag2_Z,Mag3_CarLen,Mag3_CarX,Mag3_CarY,Mag3_CarZ,Mag3_EnvX,Mag3_EnvY,Mag3_EnvZ,Mag3_Len,Mag3_X,Mag3_Y,Mag3_Z,Mag4_CarLen,Mag4_CarX,Mag4_CarY,Mag4_CarZ,Mag4_EnvX,Mag4_EnvY,Mag4_EnvZ,Mag4_Len,Mag4_X,Mag4_Y,Mag4_Z,time,Class
46,toyota,clotplus,0.0,1,0.0,3.2093613071762506,2.5,0.9000000000000057,1.8000000000000114,50.5,-197.9,-146.8,250.28583659488206,53,-197,-145,4.153311931459028,-1.0,-1.6000000000000014,3.6999999999999886,191.0,-23.4,-249.7,311.8348922106056,190,-25,-246,5.550675634551142,-4.399999999999977,-1.0999999999999996,-3.1999999999999886,358.4,7.1,-245.8,432.8429276307977,354,6,-249,4.543126676640201,0.39999999999997726,-3.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,574.5963800790952,460,-300,-169,14:38.9,0.0
47,toyota,clotplus,0.0,1,0.0,0.9486832980505228,-0.5,-0.09999999999999432,0.8000000000000114,50.5,-197.9,-146.8,251.0378457523885,50,-198,-146,6.667083320313323,-4.0,-0.6000000000000014,-5.300000000000011,191.0,-23.4,-249.7,317.1277345171816,187,-24,-255,4.33704968844028,0.6000000000000227,0.9000000000000004,-4.199999999999989,358.4,7.1,-245.8,437.5442834731131,359,8,-250,7.9018985060553435,2.3999999999999773,-2.1999999999999886,7.199999999999989,459.6,-296.8,-172.2,574.5171886027432,462,-299,-165,14:39.4,0.0
48,toyota,clotplus,0.0,1,0.0,6.877499545619751,-4.5,-0.09999999999999432,-5.199999999999989,50.5,-197.9,-146.8,253.81883302859936,46,-198,-152,4.522167621838015,0.0,1.3999999999999986,-4.300000000000011,191.0,-23.4,-249.7,318.5608262169095,191,-22,-254,6.356886030125146,2.6000000000000227,-0.09999999999999964,5.800000000000011,358.4,7.1,-245.8,433.55507147304826,361,7,-240,4.8207883172775885,-3.6000000000000227,-3.1999999999999886,0.19999999999998863,459.6,-296.8,-172.2,572.2936309273414,456,-300,-172,14:39.8,0.0
49,toyota,clotplus,0.0,1,0.0,4.230839160261224,-0.5,-0.09999999999999432,-4.199999999999989,50.5,-197.9,-146.8,253.9783455336301,50,-198,-151,4.248529157249591,2.0,-0.6000000000000014,3.6999999999999886,191.0,-23.4,-249.7,313.59368616093025,193,-24,-246,3.407345007480141,-3.3999999999999773,-0.09999999999999964,-0.19999999999998863,358.4,7.1,-245.8,431.9606463556605,355,7,-246,3.583294573433783,-1.6000000000000227,-3.1999999999999886,0.19999999999998863,459.6,-296.8,-172.2,573.8884909109086,458,-300,-172,14:40.2,0.0
50,toyota,clotplus,0.0,1,0.0,3.0822070014844947,2.5,-0.09999999999999432,1.8000000000000114,50.5,-197.9,-146.8,251.073694360839,53,-198,-145,3.1384709652950407,-3.0,-0.6000000000000014,0.6999999999999886,191.0,-23.4,-249.7,312.92331328937445,188,-24,-249,5.797413216254278,-2.3999999999999773,0.9000000000000004,-5.199999999999989,358.4,7.1,-245.8,435.66156589719964,356,8,-251,5.799999999999976,2.3999999999999773,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,575.9062423693634,462,-300,-168,14:40.6,0.0
51,toyota,clotplus,0.0,1,0.0,2.7748873851023164,-2.5,-0.09999999999999432,-1.1999999999999886,50.5,-197.9,-146.8,251.8173941569565,48,-198,-148,4.944694126030456,-2.0,1.3999999999999986,-4.300000000000011,191.0,-23.4,-249.7,317.36571963588,189,-22,-254,4.7339201514178715,2.6000000000000227,-1.0999999999999996,3.8000000000000114,358.4,7.1,-245.8,434.6504342572316,361,6,-242,6.636264009214818,-2.6000000000000227,-3.1999999999999886,5.199999999999989,459.6,-296.8,-172.2,571.610006910306,457,-300,-167,14:41.0,0.0
52,toyota,clotplus,0.0,1,0.0,4.969909455915662,-2.5,0.9000000000000057,-4.199999999999989,50.5,-197.9,-146.8,252.81218325072865,48,-197,-151,3.1384709652950407,3.0,-0.6000000000000014,0.6999999999999886,191.0,-23.4,-249.7,316.56436944166666,194,-24,-249,1.6155494421403371,-1.3999999999999773,-0.09999999999999964,0.8000000000000114,358.4,7.1,-245.8,433.0392591902032,357,7,-245,6.086049621881197,-4.600000000000023,-1.1999999999999886,-3.8000000000000114,459.6,-296.8,-172.2,571.6686102979593,455,-298,-176,14:41.5,0.0
53,toyota,clotplus,0.0,1,0.0,2.9154759474226473,2.5,0.9000000000000057,-1.1999999999999886,50.5,-197.9,-146.8,252.03571175529868,53,-197,-148,2.941088233970538,-1.0,-0.6000000000000014,2.6999999999999886,191.0,-23.4,-249.7,312.5459966148983,190,-24,-247,5.404627646748641,-3.3999999999999773,-0.09999999999999964,-4.199999999999989,358.4,7.1,-245.8,434.25107944598136,355,7,-250,4.565084884205306,2.3999999999999773,-3.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,576.4928447084144,462,-300,-170,14:41.9,0.0
54,toyota,clotplus,0.0,1,0.0,3.834057902536174,0.5,-0.09999999999999432,3.8000000000000114,50.5,-197.9,-146.8,249.5075149168858,51,-198,-143,7.310950690573704,-5.0,-0.6000000000000014,-5.300000000000011,191.0,-23.4,-249.7,316.5390971112415,186,-24,-255,2.4515301344262483,0.6000000000000227,0.9000000000000004,-2.1999999999999886,358.4,7.1,-245.8,436.40462875638707,359,8,-248,7.889233169326391,0.39999999999997726,-3.1999999999999886,7.199999999999989,459.6,-296.8,-172.2,573.4326464372255,460,-300,-165,14:42.3,0.0
55,toyota,clotplus,0.0,1,0.0,4.658325879540843,-4.5,-0.09999999999999432,-1.1999999999999886,50.5,-197.9,-146.8,251.44383070578607,46,-198,-148,2.974894956128713,1.0,-1.6000000000000014,-2.3000000000000114,191.0,-23.4,-249.7,317.7939584070157,192,-25,-252,4.7339201514178715,2.6000000000000227,-1.0999999999999996,3.8000000000000114,358.4,7.1,-245.8,434.6504342572316,361,6,-242,5.660388679233976,-4.600000000000023,-3.1999999999999886,-0.8000000000000114,459.6,-296.8,-172.2,571.7989157037638,455,-300,-173,14:42.7,0.0
56,toyota,clotplus,0.0,1,0.0,4.636809247747844,0.5,1.9000000000000057,-4.199999999999989,50.5,-197.9,-146.8,252.62224763468478,51,-196,-151,7.017834423809089,2.0,-0.6000000000000014,6.699999999999989,191.0,-23.4,-249.7,311.2458835069148,193,-24,-243,3.5791060336346336,-3.3999999999999773,-1.0999999999999996,-0.19999999999998863,358.4,7.1,-245.8,431.9455984264685,355,6,-246,3.261901286060028,-1.6000000000000227,-2.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,573.9695113854045,458,-299,-174,14:43.2,0.0
57,toyota,clotplus,0.0,1,0.0,4.636809247747863,2.5,0.9000000000000057,3.8000000000000114,50.5,-197.9,-146.8,249.1324948696978,53,-197,-143,4.500000000000009,-3.0,-0.6000000000000014,-3.3000000000000114,191.0,-23.4,-249.7,316.1154852265229,188,-24,-253,4.9608467019249645,-2.3999999999999773,-1.0999999999999996,-4.199999999999989,358.4,7.1,-245.8,435.0540196343438,356,6,-250,8.236504112789579,2.3999999999999773,-3.1999999999999886,7.199999999999989,459.6,-296.8,-172.2,575.0382595966985,462,-300,-165,14:43.6,0.0
58,toyota,clotplus,0.0,1,0.0,2.7386127875258275,-2.5,-1.0999999999999943,-0.19999999999998863,50.5,-197.9,-146.8,252.01984048879962,48,-199,-147,7.003570517957261,-3.0,-0.6000000000000014,-6.300000000000011,191.0,-23.4,-249.7,318.5215848258953,188,-24,-256,1.8466185312619574,1.6000000000000227,0.9000000000000004,-0.19999999999998863,358.4,7.1,-245.8,436.0963196359263,360,8,-246,5.219195340279953,-2.6000000000000227,-3.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,572.1975183448457,457,-300,-169,14:44.0,0.0
59,toyota,clotplus,0.0,1,0.0,3.449637662132062,-2.5,0.9000000000000057,-2.1999999999999886,50.5,-197.9,-146.8,251.62273347215668,48,-197,-149,3.1064449134018104,3.0,0.3999999999999986,0.6999999999999886,191.0,-23.4,-249.7,316.4901262282917,194,-23,-249,4.900000000000009,-0.39999999999997726,0.9000000000000004,4.800000000000011,358.4,7.1,-245.8,431.6352626929362,358,8,-241,5.73061951275777,-4.600000000000023,-3.1999999999999886,1.1999999999999886,459.6,-296.8,-172.2,571.1969887875811,455,-300,-171,14:44.4,0.0
60,toyota,clotplus,0.0,1,0.0,2.6267851073127426,2.5,-0.09999999999999432,0.8000000000000114,50.5,-197.9,-146.8,251.65253823476527,53,-198,-146,3.383784863137717,-2.0,0.3999999999999986,2.6999999999999886,191.0,-23.4,-249.7,311.86375230218727,189,-23,-247,6.899999999999977,-4.399999999999977,-1.0999999999999996,-5.199999999999989,358.4,7.1,-245.8,433.9965437650397,354,6,-251,3.9293765408776737,2.3999999999999773,-2.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,575.9730896491606,462,-299,-170,14:44.8,0.0
61,toyota,clotplus,0.0,1,0.0,5.822370651203865,-0.5,-0.09999999999999432,5.800000000000011,50.5,-197.9,-146.8,248.16325271885037,50,-198,-141,5.220153254455282,-4.0,-0.6000000000000014,-3.3000000000000114,191.0,-23.4,-249.7,315.52179005577415,187,-24,-253,2.4919871588754363,1.6000000000000227,1.9000000000000004,-0.19999999999998863,358.4,7.1,-245.8,436.11581030730815,360,9,-246,7.32393336944021,-0.6000000000000227,-1.1999999999999886,7.199999999999989,459.6,-296.8,-172.2,571.5855141621417,459,-298,-165,14:45.3,0.0
62,toyota,clotplus,0.0,1,0.0,8.491171886141501,-4.5,-0.09999999999999432,-7.199999999999989,50.5,-197.9,-146.8,255.0215677153601,46,-198,-154,4.104875150354768,2.0,1.3999999999999986,-3.3000000000000114,191.0,-23.4,-249.7,318.9702180455097,193,-22,-253,1.900000000000018,0.6000000000000227,-0.09999999999999964,1.8000000000000114,358.4,7.1,-245.8,434.1267096136795,359,7,-244,5.102940328869245,-4.600000000000023,-2.1999999999999886,0.19999999999998863,459.6,-296.8,-172.2,570.9728539957044,455,-299,-172,14:45.7,0.0
63,toyota,clotplus,0.0,1,0.0,3.535533905932727,1.5,-0.09999999999999432,-3.1999999999999886,50.5,-197.9,-146.8,253.78731252763603,52,-198,-150,7.130918594402816,2.0,1.3999999999999986,6.699999999999989,191.0,-23.4,-249.7,311.0980552816105,193,-22,-243,5.831809324729308,-5.399999999999977,-0.09999999999999964,-2.1999999999999886,358.4,7.1,-245.8,431.4649464324999,353,7,-248,2.2891046284519136,-0.6000000000000227,-2.1999999999999886,0.19999999999998863,459.6,-296.8,-172.2,574.1654813727484,459,-299,-172,14:46.1,0.0
64,toyota,clotplus,0.0,1,0.0,3.1780497164141503,1.5,-0.09999999999999432,2.8000000000000114,50.5,-197.9,-146.8,250.28783430282823,52,-198,-144,4.248529157249604,-4.0,-0.6000000000000014,-1.3000000000000114,191.0,-23.4,-249.7,313.9203720690965,187,-24,-251,4.428317965096888,-1.3999999999999773,-0.09999999999999964,-4.199999999999989,358.4,7.1,-245.8,435.8876001906914,357,7,-250,7.002856560004616,2.3999999999999773,-2.1999999999999886,6.199999999999989,459.6,-296.8,-172.2,574.8051843885892,462,-299,-166,14:46.5,0.0
65,toyota,clotplus,0.0,1,0.0,4.743416490252567,-4.5,0.9000000000000057,-1.1999999999999886,50.5,-197.9,-146.8,250.6571363436517,46,-197,-148,4.780167361086859,-2.0,-0.6000000000000014,-4.300000000000011,191.0,-23.4,-249.7,317.5106297433206,189,-24,-254,4.172529209005037,3.6000000000000227,-1.0999999999999996,1.8000000000000114,358.4,7.1,-245.8,436.5959230226503,362,6,-244,5.88557558782486,-2.6000000000000227,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,571.9029637971812,457,-300,-168,14:46.9,0.0
66,toyota,clotplus,0.0,1,0.0,5.412947441089732,-1.5,-0.09999999999999432,-5.199999999999989,50.5,-197.9,-146.8,254.37963754986365,49,-198,-152,2.655183609470343,2.0,0.3999999999999986,1.6999999999999886,191.0,-23.4,-249.7,315.0904632006497,193,-23,-248,3.132091952673154,-2.3999999999999773,0.9000000000000004,1.8000000000000114,358.4,7.1,-245.8,431.6665379665188,356,8,-244,5.5713553108736615,-3.6000000000000227,-3.1999999999999886,-2.8000000000000114,459.6,-296.8,-172.2,573.2024075315804,456,-300,-175,14:47.4,0.0
67,toyota,clotplus,0.0,1,0.0,2.7748873851023266,2.5,0.9000000000000057,0.8000000000000114,50.5,-197.9,-146.8,250.86649836118013,53,-197,-146,3.4132096331751938,-2.0,-0.6000000000000014,2.6999999999999886,191.0,-23.4,-249.7,311.939096619837,189,-24,-247,6.181423784210213,-4.399999999999977,-1.0999999999999996,-4.199999999999989,358.4,7.1,-245.8,433.4189658978942,354,6,-250,5.462600113499044,1.3999999999999773,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,575.1043383595711,461,-300,-168,14:47.8,0.0
68,toyota,clotplus,0.0,1,0.0,2.1679483388678866,-0.5,-1.0999999999999943,1.8000000000000114,50.5,-197.9,-146.8,251.24888059452127,50,-199,-145,5.886425061104584,-4.0,0.3999999999999986,-4.300000000000011,191.0,-23.4,-249.7,316.24990118575533,187,-23,-254,4.6054315758678035,2.6000000000000227,-0.09999999999999964,3.8000000000000114,358.4,7.1,-245.8,434.6653885461781,361,7,-242,7.073895673530952,-2.6000000000000227,-2.1999999999999886,6.199999999999989,459.6,-296.8,-172.2,570.7941835723276,457,-299,-166,14:48.2,0.0
69,toyota,clotplus,0.0,1,0.0,5.468089245796918,-3.5,-0.09999999999999432,-4.199999999999989,50.5,-197.9,-146.8,253.40481447675774,47,-198,-151,4.224926034855511,2.0,0.3999999999999986,3.6999999999999886,191.0,-23.4,-249.7,313.5187394718217,193,-23,-246,4.817675788178371,-0.39999999999997726,-0.09999999999999964,4.800000000000011,358.4,7.1,-245.8,431.6178865617133,358,7,-241,5.88557558782488,-4.600000000000023,-3.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,572.1022635858034,455,-300,-174,14:48.6,0.0
70,toyota,clotplus,0.0,1,0.0,2.4289915602982273,1.5,1.9000000000000057,-0.19999999999998863,50.5,-197.9,-146.8,250.45758123881976,52,-196,-147,3.853569773599528,-1.0,0.3999999999999986,3.6999999999999886,191.0,-23.4,-249.7,311.6809265899984,190,-23,-246,6.87095335452073,-4.399999999999977,0.9000000000000004,-5.199999999999989,358.4,7.1,-245.8,434.028800887683,354,8,-251,3.903844259188609,0.39999999999997726,-3.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,574.8912940721924,460,-300,-170,14:49.1,0.0
71,toyota,clotplus,0.0,1,0.0,4.827007354458879,-0.5,-0.09999999999999432,4.800000000000011,50.5,-197.9,-146.8,248.73278834926447,50,-198,-142,6.103277807866862,-3.0,0.3999999999999986,-5.300000000000011,191.0,-23.4,-249.7,317.64445532702126,188,-23,-255,1.0049875621121116,0.6000000000000227,-0.09999999999999964,0.8000000000000114,358.4,7.1,-245.8,434.68954438771584,359,7,-245,9.748846085563137,0.39999999999997726,-3.1999999999999886,9.199999999999989,459.6,-296.8,-172.2,572.8603669307207,460,-300,-163,14:49.5,0.0
72,toyota,clotplus,0.0,1,0.0,6.964194138592051,-4.5,-1.0999999999999943,-5.199999999999989,50.5,-197.9,-146.8,254.5996857814243,46,-199,-152,5.315072906367336,0.0,0.3999999999999986,-5.300000000000011,191.0,-23.4,-249.7,319.42917837918316,191,-23,-255,3.348133808556662,1.6000000000000227,0.9000000000000004,2.8000000000000114,358.4,7.1,-245.8,434.4110956225681,360,8,-243,4.608687448721187,-4.600000000000023,-0.19999999999998863,0.19999999999998863,459.6,-296.8,-172.2,569.9280656363574,455,-297,-172,14:49.9,0.0
73,toyota,clotplus,0.0,1,0.0,5.224940191045241,0.5,-0.09999999999999432,-5.199999999999989,50.5,-197.9,-146.8,254.77244748991205,51,-198,-152,7.35187051028511,3.0,0.3999999999999986,6.699999999999989,191.0,-23.4,-249.7,311.79159706444943,194,-23,-243,4.920365840056992,-4.399999999999977,-0.09999999999999964,-2.1999999999999886,358.4,7.1,-245.8,432.2834718098762,354,7,-248,4.498888751680794,-1.6000000000000227,-4.199999999999989,0.19999999999998863,459.6,-296.8,-172.2,574.4118731363411,458,-301,-172,14:50.3,0.0
74,toyota,clotplus,0.0,1,0.0,4.54972526643094,2.5,-0.09999999999999432,3.8000000000000114,50.5,-197.9,-146.8,249.92398844448687,53,-198,-143,3.293933818400125,-3.0,0.3999999999999986,-1.3000000000000114,191.0,-23.4,-249.7,314.4423635580931,188,-23,-251,1.6763054614240072,-0.39999999999997726,-1.0999999999999996,-1.1999999999999886,358.4,7.1,-245.8,434.9816088066253,358,6,-247,7.002856560004616,2.3999999999999773,-2.1999999999999886,6.199999999999989,459.6,-296.8,-172.2,574.8051843885892,462,-299,-166,14:50.7,0.0
75,toyota,clotplus,0.0,1,0.0,3.8078865529319517,-3.5,0.9000000000000057,-1.1999999999999886,50.5,-197.9,-146.8,250.84258011749122,47,-197,-148,8.54692927313665,-2.0,0.3999999999999986,-8.300000000000011,191.0,-23.4,-249.7,320.64622249451185,189,-23,-258,4.6054315758678035,2.6000000000000227,-0.09999999999999964,3.8000000000000114,358.4,7.1,-245.8,434.6653885461781,361,7,-242,5.88557558782486,-2.6000000000000227,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,571.9029637971812,457,-300,-168,14:51.2,0.0
76,toyota,clotplus,0.0,1,0.0,4.8887626246321165,-2.5,-0.09999999999999432,-4.199999999999989,50.5,-197.9,-146.8,253.59219230883272,48,-198,-151,5.590169943749465,3.0,0.3999999999999986,4.699999999999989,191.0,-23.4,-249.7,313.35283627246775,194,-23,-245,1.6155494421403371,-1.3999999999999773,-0.09999999999999964,0.8000000000000114,358.4,7.1,-245.8,433.0392591902032,357,7,-245,4.586937976471903,-3.6000000000000227,-2.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,572.3748771565712,456,-299,-174,14:51.6,0.0
77,toyota,clotplus,0.0,1,0.0,3.240370349203936,2.5,1.9000000000000057,0.8000000000000114,50.5,-197.9,-146.8,250.08198655640913,53,-196,-146,3.879432948254154,-1.0,-0.6000000000000014,3.6999999999999886,191.0,-23.4,-249.7,311.75631509241316,190,-24,-246,6.0835844697020285,-4.399999999999977,-0.09999999999999964,-4.199999999999989,358.4,7.1,-245.8,433.4339626748232,354,7,-250,2.727636339397154,1.3999999999999773,-2.1999999999999886,-0.8000000000000114,459.6,-296.8,-172.2,576.0651004877834,461,-299,-173,14:52.0,0.0
78,toyota,clotplus,0.0,1,0.0,4.370354676682439,-0.5,-2.0999999999999943,3.8000000000000114,50.5,-197.9,-146.8,250.89639295932494,50,-200,-143,4.248529157249604,-4.0,-0.6000000000000014,-1.3000000000000114,191.0,-23.4,-249.7,313.9203720690965,187,-24,-251,2.0024984394501013,1.6000000000000227,0.9000000000000004,0.8000000000000114,358.4,7.1,-245.8,435.5330067859381,360,8,-245,8.604649905719564,1.3999999999999773,-2.1999999999999886,8.199999999999989,459.6,-296.8,-172.2,573.4265428108469,461,-299,-164,14:52.4,0.0
79,toyota,clotplus,0.0,1,0.0,5.009990019950134,-4.5,-0.09999999999999432,-2.1999999999999886,50.5,-197.9,-146.8,252.03372790164414,46,-198,-149,6.530696746902288,1.0,1.3999999999999986,-6.300000000000011,191.0,-23.4,-249.7,320.7553584899245,192,-22,-256,8.271033792700903,2.6000000000000227,0.9000000000000004,7.800000000000011,358.4,7.1,-245.8,432.46849596242265,361,8,-238,5.607138307550486,-4.600000000000023,-3.1999999999999886,0.19999999999998863,459.6,-296.8,-172.2,571.4971565983509,455,-300,-172,14:52.8,0.0
80,toyota,clotplus,0.0,1,0.0,3.361547262794313,0.5,0.9000000000000057,-3.1999999999999886,50.5,-197.9,-146.8,252.80427211580107,51,-197,-150,3.64005494464025,2.0,1.3999999999999986,2.6999999999999886,191.0,-23.4,-249.7,314.23239807505524,193,-22,-247,2.5317977802344145,-2.3999999999999773,-0.09999999999999964,0.8000000000000114,358.4,7.1,-245.8,432.21522416499863,356,7,-245,4.498888751680794,-1.6000000000000227,-4.199999999999989,0.19999999999998863,459.6,-296.8,-172.2,574.4118731363411,458,-301,-172,14:53.3,0.0
81,toyota,clotplus,0.0,1,0.0,5.244044240850767,3.5,0.9000000000000057,3.8000000000000114,50.5,-197.9,-146.8,249.34714756740252,54,-197,-143,4.080441152620631,-4.0,0.3999999999999986,0.6999999999999886,191.0,-23.4,-249.7,312.248298634276,187,-23,-249,5.797413216254278,-2.3999999999999773,0.9000000000000004,-5.199999999999989,358.4,7.1,-245.8,435.66156589719964,356,8,-251,7.378346698278665,2.3999999999999773,-3.1999999999999886,6.199999999999989,459.6,-296.8,-172.2,575.3259945457011,462,-300,-166,14:53.7,0.0
82,toyota,clotplus,0.0,1,0.0,3.911521443121596,-2.5,-1.0999999999999943,2.8000000000000114,50.5,-197.9,-146.8,250.28184113115358,48,-199,-144,5.258326730053972,-3.0,0.3999999999999986,-4.300000000000011,191.0,-23.4,-249.7,316.84223203354696,188,-23,-254,4.648655719667808,3.6000000000000227,0.9000000000000004,2.8000000000000114,358.4,7.1,-245.8,436.06994851743684,362,8,-243,8.487638069569167,-1.6000000000000227,-4.199999999999989,7.199999999999989,459.6,-296.8,-172.2,572.3547850765293,458,-301,-165,14:54.1,0.0
83,toyota,clotplus,0.0,1,0.0,5.873670062235354,-2.5,-1.0999999999999943,-5.199999999999989,50.5,-197.9,-146.8,254.9686255208668,48,-199,-152,3.383784863137723,3.0,1.3999999999999986,0.6999999999999886,191.0,-23.4,-249.7,316.4190259766312,194,-22,-249,3.8223029707232876,-0.39999999999997726,-0.09999999999999964,3.8000000000000114,358.4,7.1,-245.8,432.1770470536352,358,7,-242,5.063595560468882,-3.6000000000000227,-2.1999999999999886,-2.8000000000000114,459.6,-296.8,-172.2,572.6796661310755,456,-299,-175,14:54.5,0.0
84,toyota,clotplus,0.0,1,0.0,3.860051813123766,2.5,0.9000000000000057,2.8000000000000114,50.5,-197.9,-146.8,249.70782927253202,53,-197,-144,5.0049975024968685,-1.0,1.3999999999999986,4.699999999999989,191.0,-23.4,-249.7,310.8198835338563,190,-22,-245,8.222530024268663,-5.399999999999977,-0.09999999999999964,-6.199999999999989,358.4,7.1,-245.8,433.7764401163346,353,7,-252,3.4985711369071604,1.3999999999999773,-3.1999999999999886,0.19999999999998863,459.6,-296.8,-172.2,576.2855195126805,461,-300,-172,14:55.0,0.0
85,toyota,clotplus,0.0,1,0.0,6.9065186599328126,0.5,-1.0999999999999943,6.800000000000011,50.5,-197.9,-146.8,248.60008045050992,51,-199,-140,4.2249260348555255,-4.0,0.3999999999999986,-1.3000000000000114,191.0,-23.4,-249.7,313.84550339299113,187,-23,-251,2.2825424421026606,0.6000000000000227,-0.09999999999999964,-2.1999999999999886,358.4,7.1,-245.8,436.38744253243584,359,7,-248,11.038115781237288,0.39999999999997726,-4.199999999999989,10.199999999999989,459.6,-296.8,-172.2,573.1012127015612,460,-301,-162,14:55.4,0.0
86,toyota,clotplus,0.0,1,0.0,6.332456079595017,-3.5,0.9000000000000057,-5.199999999999989,50.5,-197.9,-146.8,253.2232216839522,47,-197,-152,2.5396850198400687,1.0,0.3999999999999986,-2.3000000000000114,191.0,-23.4,-249.7,317.64288123614546,192,-23,-252,5.4598534778875,2.6000000000000227,-0.09999999999999964,4.800000000000011,358.4,7.1,-245.8,434.109433207803,361,7,-241,5.063595560468882,-3.6000000000000227,-2.1999999999999886,-2.8000000000000114,459.6,-296.8,-172.2,572.6796661310755,456,-299,-175,14:55.8,0.0
87,toyota,clotplus,0.0,1,0.0,6.31664467894149,-0.5,-1.0999999999999943,-6.199999999999989,50.5,-197.9,-146.8,255.94921371240818,50,-199,-153,5.142956348249506,2.0,-0.6000000000000014,4.699999999999989,191.0,-23.4,-249.7,312.80984639234106,193,-24,-245,3.5791060336346336,-3.3999999999999773,-1.0999999999999996,-0.19999999999998863,358.4,7.1,-245.8,431.9455984264685,355,6,-246,4.409081537009736,-2.6000000000000227,-2.1999999999999886,-2.8000000000000114,459.6,-296.8,-172.2,573.4762418792953,457,-299,-175,14:56.2,0.0
88,toyota,clotplus,0.0,1,0.0,6.8337398253079655,3.5,0.9000000000000057,5.800000000000011,50.5,-197.9,-146.8,248.20555996995716,54,-197,-141,3.8013155617496492,-3.0,0.3999999999999986,-2.3000000000000114,191.0,-23.4,-249.7,315.24117751334455,188,-23,-252,2.609597670139956,-1.3999999999999773,-0.09999999999999964,-2.1999999999999886,358.4,7.1,-245.8,434.7436025981291,357,7,-248,7.863841300534977,2.3999999999999773,-4.199999999999989,6.199999999999989,459.6,-296.8,-172.2,575.8480702407537,462,-301,-166,14:56.6,0.0
89,toyota,clotplus,0.0,1,0.0,3.6742346141747646,-3.5,-1.0999999999999943,-0.19999999999998863,50.5,-197.9,-146.8,251.8312927338459,47,-199,-147,6.103277807866862,-3.0,0.3999999999999986,-5.300000000000011,191.0,-23.4,-249.7,317.64445532702126,188,-23,-255,4.6054315758678035,2.6000000000000227,-0.09999999999999964,3.8000000000000114,358.4,7.1,-245.8,434.6653885461781,361,7,-242,6.216108107168017,-2.6000000000000227,-2.1999999999999886,5.199999999999989,459.6,-296.8,-172.2,571.0858079133118,457,-299,-167,14:57.1,0.0
90,toyota,clotplus,0.0,1,0.0,6.332456079595017,-3.5,0.9000000000000057,-5.199999999999989,50.5,-197.9,-146.8,253.2232216839522,47,-197,-152,4.272001872658758,3.0,1.3999999999999986,2.6999999999999886,191.0,-23.4,-249.7,314.8475821727078,194,-22,-247,4.243819034784583,-2.3999999999999773,-2.0999999999999996,2.8000000000000114,358.4,7.1,-245.8,431.05684079944723,356,5,-243,4.7581509013481345,-3.6000000000000227,-2.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,571.1716029355802,456,-299,-170,14:57.5,0.0
91,toyota,clotplus,0.0,1,0.0,4.54972526643094,2.5,-0.09999999999999432,3.8000000000000114,50.5,-197.9,-146.8,249.92398844448687,53,-198,-143,3.879432948254154,-1.0,-0.6000000000000014,3.6999999999999886,191.0,-23.4,-249.7,311.75631509241316,190,-24,-246,6.8999999999999755,-5.399999999999977,0.9000000000000004,-4.199999999999989,358.4,7.1,-245.8,432.6349500444919,353,8,-250,2.199999999999973,1.3999999999999773,-1.1999999999999886,1.1999999999999886,459.6,-296.8,-172.2,574.9486933631557,461,-298,-171,14:57.9,0.0
92,toyota,clotplus,0.0,1,0.0,3.834057902536174,-0.5,-0.09999999999999432,3.8000000000000114,50.5,-197.9,-146.8,249.3050340446418,50,-198,-143,7.473285756613361,-4.0,0.3999999999999986,-6.300000000000011,191.0,-23.4,-249.7,317.8584590662957,187,-23,-256,3.2878564445547434,2.6000000000000227,0.9000000000000004,1.8000000000000114,358.4,7.1,-245.8,435.79926571760075,361,8,-244,8.639444426582061,-1.6000000000000227,-2.1999999999999886,8.199999999999989,459.6,-296.8,-172.2,571.0175128662868,458,-299,-164,14:58.3,0.0
