,Backward,Brand,Category,Class,Class_Target,Forward,Mag1_CarLen,Mag1_CarX,Mag1_CarY,Mag1_CarZ,Mag1_EnvX,Mag1_EnvY,Mag1_EnvZ,Mag1_Len,Mag1_X,Mag1_Y,Mag1_Z,Mag2_CarLen,Mag2_CarX,Mag2_CarY,Mag2_CarZ,Mag2_EnvX,Mag2_EnvY,Mag2_EnvZ,Mag2_Len,Mag2_X,Mag2_Y,Mag2_Z,Mag3_CarLen,Mag3_CarX,Mag3_CarY,Mag3_CarZ,Mag3_EnvX,Mag3_EnvY,Mag3_EnvZ,Mag3_Len,Mag3_X,Mag3_Y,Mag3_Z,Mag4_CarLen,Mag4_CarX,Mag4_CarY,Mag4_CarZ,Mag4_EnvX,Mag4_EnvY,Mag4_EnvZ,Mag4_Len,Mag4_X,Mag4_Y,Mag4_Z,Sideway,time
45,1,toyota,clotplus,0.0,0,0.0,5.73149195236284,-1.6000000000000014,0.19999999999998863,-5.5,49.6,-198.2,-142.5,251.8173941569565,48,-198,-148,9.222255689363644,4.300000000000011,1.6000000000000014,8.0,189.7,-23.6,-243.0,305.52413979913274,194,-22,-235,3.849675310984026,1.3000000000000114,1.7000000000000002,3.1999999999999886,354.7,6.3,-238.2,426.64387959983674,356,8,-235,15.40941270782244,-1.3999999999999773,10.699999999999989,-11.0,455.4,-294.7,-171.0,565.5934935976545,454,-284,-182,0.0,21:46.5
46,1,toyota,clotplus,0.0,0,0.0,3.640054944640254,3.3999999999999986,1.1999999999999886,-0.5,49.6,-198.2,-142.5,249.1324948696978,53,-197,-143,8.67467578644874,3.3000000000000114,0.6000000000000014,8.0,189.7,-23.6,-243.0,304.96393229364026,193,-23,-235,3.952214569073901,-2.6999999999999886,0.7000000000000002,-2.8000000000000114,354.7,6.3,-238.2,426.65442690777274,352,7,-241,6.15223536610881,2.6000000000000227,4.699999999999989,-3.0,455.4,-294.7,-171.0,569.3329430131371,458,-290,-174,0.0,21:46.9
47,1,toyota,clotplus,0.0,0,0.0,7.338255923582932,3.3999999999999986,0.19999999999998863,6.5,49.6,-198.2,-142.5,245.98577194626523,53,-198,-136,5.084289527554459,-2.6999999999999886,1.6000000000000014,-4.0,189.7,-23.6,-243.0,310.58332215365334,187,-22,-247,1.679285562374681,1.3000000000000114,0.7000000000000002,-0.8000000000000114,354.7,6.3,-238.2,428.84262847809333,356,7,-239,6.576473218982969,5.600000000000023,1.6999999999999886,3.0,455.4,-294.7,-171.0,571.4840330227959,461,-293,-168,0.0,21:47.3
48,1,toyota,clotplus,0.0,0,0.0,3.80131556174964,-2.6000000000000014,1.1999999999999886,-2.5,49.6,-198.2,-142.5,249.08432307152532,47,-197,-145,1.746424919657307,1.3000000000000114,0.6000000000000014,-1.0,189.7,-23.6,-243.0,310.718522138607,191,-23,-244,7.551158851461142,4.300000000000011,-0.2999999999999998,6.199999999999989,354.7,6.3,-238.2,427.48216337059023,359,6,-232,4.821825380496465,-0.39999999999997726,4.699999999999989,1.0,455.4,-294.7,-171.0,565.7075216045832,455,-290,-170,0.0,21:47.8
49,1,toyota,clotplus,0.0,0,0.0,5.5362442142665635,-0.6000000000000014,0.19999999999998863,-5.5,49.6,-198.2,-142.5,252.00992043965255,49,-198,-148,7.297259759663221,5.300000000000011,-0.3999999999999986,5.0,189.7,-23.6,-243.0,308.6178867142992,195,-24,-238,6.341923998283161,0.30000000000001137,-1.2999999999999998,6.199999999999989,354.7,6.3,-238.2,424.115550292606,355,5,-232,12.651086909827145,-1.3999999999999773,9.699999999999989,-8.0,455.4,-294.7,-171.0,565.1389209743035,454,-285,-179,0.0,21:48.2
50,1,toyota,clotplus,0.0,0,0.0,4.801041553663118,4.399999999999999,1.1999999999999886,1.5,49.6,-198.2,-142.5,248.20555996995716,54,-197,-141,4.248529157249604,1.3000000000000114,0.6000000000000014,4.0,189.7,-23.6,-243.0,306.8077573986681,191,-23,-239,4.496665431183429,-1.6999999999999886,1.7000000000000002,-3.8000000000000114,354.7,6.3,-238.2,428.06191141002023,353,8,-242,5.987486951969092,4.600000000000023,3.6999999999999886,-1.0,455.4,-294.7,-171.0,570.8458636094335,460,-291,-172,0.0,21:48.6
51,1,toyota,clotplus,0.0,0,0.0,3.5566838487557497,2.3999999999999986,-0.8000000000000114,2.5,49.6,-198.2,-142.5,248.80715423797605,52,-199,-140,3.293933818400112,-2.6999999999999886,1.6000000000000014,-1.0,189.7,-23.6,-243.0,308.2028552755474,187,-22,-244,2.3280893453645786,1.3000000000000114,0.7000000000000002,-1.8000000000000114,354.7,6.3,-238.2,429.4007452252499,356,7,-240,12.92478239662084,4.600000000000023,11.699999999999989,-3.0,455.4,-294.7,-171.0,567.4195978286263,460,-283,-174,0.0,21:49.0
52,1,toyota,clotplus,0.0,0,0.0,2.202271554554524,-1.6000000000000014,0.19999999999998863,-1.5,49.6,-198.2,-142.5,249.48747463550148,48,-198,-144,3.074085229787881,0.30000000000001137,0.6000000000000014,-3.0,189.7,-23.6,-243.0,311.6809265899984,190,-23,-246,5.405552700695834,4.300000000000011,0.7000000000000002,3.1999999999999886,354.7,6.3,-238.2,429.1328465638584,359,7,-235,8.27345151674921,-0.39999999999997726,7.699999999999989,-3.0,455.4,-294.7,-171.0,565.3936681640502,455,-287,-174,0.0,21:49.4
53,1,toyota,clotplus,0.0,0,0.0,4.674398357008094,0.3999999999999986,1.1999999999999886,-4.5,49.6,-198.2,-142.5,250.83460686276925,50,-197,-147,6.800735254367732,6.300000000000011,1.6000000000000014,2.0,189.7,-23.6,-243.0,311.41772589240963,196,-22,-241,6.3733821476512675,1.3000000000000114,0.7000000000000002,6.199999999999989,354.7,6.3,-238.2,424.9811760537165,356,7,-232,4.964876634922549,-1.3999999999999773,3.6999999999999886,-3.0,455.4,-294.7,-171.0,566.6330382178576,454,-291,-174,0.0,21:49.9
54,1,toyota,clotplus,0.0,0,0.0,6.4381674411279475,5.399999999999999,0.19999999999998863,3.5,49.6,-198.2,-142.5,248.09272460110554,55,-198,-139,6.168468205316457,1.3000000000000114,0.6000000000000014,6.0,189.7,-23.6,-243.0,305.25235461827316,191,-23,-237,4.860041152089156,-0.6999999999999886,-0.2999999999999998,-4.800000000000011,354.7,6.3,-238.2,429.41937543618127,354,6,-243,8.663140308225422,4.600000000000023,6.699999999999989,-3.0,455.4,-294.7,-171.0,569.9298202410539,460,-288,-174,0.0,21:50.3
55,1,toyota,clotplus,0.0,0,0.0,6.931810730249348,2.3999999999999986,0.19999999999998863,6.5,49.6,-198.2,-142.5,245.77225229874912,52,-198,-136,4.3646305685590345,-1.6999999999999886,-0.3999999999999986,-4.0,189.7,-23.6,-243.0,311.3342255518978,188,-24,-247,5.405552700695834,4.300000000000011,0.7000000000000002,3.1999999999999886,354.7,6.3,-238.2,429.1328465638584,359,7,-235,8.902246907382434,4.600000000000023,4.699999999999989,6.0,455.4,-294.7,-171.0,568.2649030161901,460,-290,-165,0.0,21:50.7
56,1,toyota,clotplus,0.0,0,0.0,2.4186773244895736,-0.6000000000000014,-1.8000000000000114,1.5,49.6,-198.2,-142.5,249.56361914349614,49,-200,-141,4.455333881989104,4.300000000000011,0.6000000000000014,1.0,189.7,-23.6,-243.0,311.01286147039,194,-23,-242,8.967719888578142,5.300000000000011,0.7000000000000002,7.199999999999989,354.7,6.3,-238.2,427.79668067903475,360,7,-231,11.430223094935625,-0.39999999999997726,10.699999999999989,-4.0,455.4,-294.7,-171.0,564.1861394965317,455,-284,-175,0.0,21:51.1
57,1,toyota,clotplus,0.0,0,0.0,3.721558813185677,3.3999999999999986,0.19999999999998863,-1.5,49.6,-198.2,-142.5,250.49750497759453,53,-198,-144,7.486654793697927,6.300000000000011,0.6000000000000014,4.0,189.7,-23.6,-243.0,309.94515643900615,196,-23,-239,2.5729360660537175,1.3000000000000114,-0.2999999999999998,2.1999999999999886,354.7,6.3,-238.2,427.16273245684715,356,6,-236,3.4713109915419644,1.6000000000000227,0.6999999999999886,-3.0,455.4,-294.7,-171.0,570.579529951785,457,-294,-174,0.0,21:51.6
58,1,toyota,clotplus,0.0,0,0.0,7.8262379212492625,6.399999999999999,0.19999999999998863,4.5,49.6,-198.2,-142.5,247.7579463912308,56,-198,-138,5.536244214266569,2.3000000000000114,0.6000000000000014,5.0,189.7,-23.6,-243.0,306.6545287452967,192,-23,-238,1.9544820285692128,-0.6999999999999886,-0.2999999999999998,-1.8000000000000114,354.7,6.3,-238.2,427.7288860949188,354,6,-240,7.57957782465489,5.600000000000023,4.699999999999989,-2.0,455.4,-294.7,-171.0,571.4455354624796,461,-290,-173,0.0,21:52.0
59,1,toyota,clotplus,0.0,0,0.0,6.344288770224761,4.399999999999999,-0.8000000000000114,4.5,49.6,-198.2,-142.5,248.114892741246,54,-199,-138,1.4317821063276364,0.30000000000001137,-1.3999999999999986,0.0,189.7,-23.6,-243.0,309.4737468671616,190,-25,-243,5.781003373117859,5.300000000000011,0.7000000000000002,2.1999999999999886,354.7,6.3,-238.2,430.5171309018957,360,7,-236,9.992497185388652,5.600000000000023,5.699999999999989,6.0,455.4,-294.7,-171.0,568.5657393828791,461,-289,-165,0.0,21:52.4
60,1,toyota,clotplus,0.0,0,0.0,2.6925824035672554,-0.6000000000000014,-0.8000000000000114,2.5,49.6,-198.2,-142.5,248.19750200193394,49,-199,-140,4.500000000000009,3.3000000000000114,0.6000000000000014,-3.0,189.7,-23.6,-243.0,313.5187394718217,193,-23,-246,10.982713690158729,7.300000000000011,-0.2999999999999998,8.199999999999989,354.7,6.3,-238.2,428.9288985368088,362,6,-230,5.024937810560444,1.6000000000000227,3.6999999999999886,3.0,455.4,-294.7,-171.0,567.2336379306149,457,-291,-168,0.0,21:52.8
61,1,toyota,clotplus,0.0,0,0.0,4.2485291572496,2.3999999999999986,0.19999999999998863,-3.5,49.6,-198.2,-142.5,251.44383070578607,52,-198,-146,9.552486587271408,7.300000000000011,-1.3999999999999986,6.0,189.7,-23.6,-243.0,309.1973479834522,197,-25,-237,4.83942145302514,2.3000000000000114,0.7000000000000002,4.199999999999989,354.7,6.3,-238.2,426.91216895281866,357,7,-234,2.69258240356725,0.6000000000000227,1.6999999999999886,-2.0,455.4,-294.7,-171.0,568.9586979737633,456,-293,-173,0.0,21:53.2
62,1,toyota,clotplus,0.0,0,0.0,8.476437931112333,7.399999999999999,2.1999999999999886,3.5,49.6,-198.2,-142.5,246.9534369066363,57,-196,-139,8.333666660000272,4.300000000000011,-1.3999999999999986,7.0,189.7,-23.6,-243.0,306.5240610457848,194,-25,-236,2.05426385841742,-0.6999999999999886,0.7000000000000002,-1.8000000000000114,354.7,6.3,-238.2,427.7440823670153,354,7,-240,7.902531240052149,5.600000000000023,4.699999999999989,3.0,455.4,-294.7,-171.0,569.9517523440032,461,-290,-168,0.0,21:53.7
63,1,toyota,clotplus,0.0,0,0.0,8.052949770115298,4.399999999999999,-1.8000000000000114,6.5,49.6,-198.2,-142.5,247.81444671366518,54,-200,-136,0.5000000000000057,0.30000000000001137,-0.3999999999999986,0.0,189.7,-23.6,-243.0,309.3945700880996,190,-24,-243,5.44242592967512,5.300000000000011,-0.2999999999999998,1.1999999999999886,354.7,6.3,-238.2,431.0510410612646,360,6,-237,10.585367258626418,6.600000000000023,5.699999999999989,6.0,455.4,-294.7,-171.0,569.3768523570308,462,-289,-165,0.0,21:54.1
64,1,toyota,clotplus,0.0,0,0.0,2.655183609470354,0.3999999999999986,-0.8000000000000114,-2.5,49.6,-198.2,-142.5,251.24888059452127,50,-199,-145,3.801315561749653,3.3000000000000114,1.6000000000000014,1.0,189.7,-23.6,-243.0,310.3175792635667,193,-22,-242,8.866791979064356,6.300000000000011,0.7000000000000002,6.199999999999989,354.7,6.3,-238.2,429.1782846323891,361,7,-232,3.748332962798255,0.6000000000000227,3.6999999999999886,0.0,455.4,-294.7,-171.0,567.3253035076084,456,-291,-171,0.0,21:54.5
65,1,toyota,clotplus,0.0,0,0.0,3.9560080889704925,1.3999999999999986,1.1999999999999886,-3.5,49.6,-198.2,-142.5,250.45159212909786,51,-197,-146,7.473285756613361,6.300000000000011,-0.3999999999999986,4.0,189.7,-23.6,-243.0,310.0209670328767,196,-24,-239,5.5154328932550625,1.3000000000000114,-1.2999999999999998,5.199999999999989,354.7,6.3,-238.2,425.49970622786566,356,5,-233,9.708243919473793,0.6000000000000227,6.699999999999989,-7.0,455.4,-294.7,-171.0,567.9471806427073,456,-288,-178,0.0,21:54.9
66,1,toyota,clotplus,0.0,0,0.0,7.074602462329597,5.399999999999999,-0.8000000000000114,4.5,49.6,-198.2,-142.5,248.33445189904683,55,-199,-138,4.63141447076377,2.3000000000000114,-0.3999999999999986,4.0,189.7,-23.6,-243.0,307.50772348024043,192,-24,-239,2.05426385841742,-0.6999999999999886,0.7000000000000002,-1.8000000000000114,354.7,6.3,-238.2,427.7440823670153,354,7,-240,7.032069396699668,3.6000000000000227,5.699999999999989,2.0,455.4,-294.7,-171.0,568.1223459783993,459,-289,-169,0.0,21:55.3
67,1,toyota,clotplus,0.0,0,0.0,6.931810730249348,2.3999999999999986,0.19999999999998863,6.5,49.6,-198.2,-142.5,245.77225229874912,52,-198,-136,1.8027756377319843,-1.6999999999999886,0.6000000000000014,0.0,189.7,-23.6,-243.0,308.0941414567956,188,-23,-243,2.240535650240824,1.3000000000000114,-0.2999999999999998,-1.8000000000000114,354.7,6.3,-238.2,429.385607583673,356,6,-240,8.176184929415431,3.6000000000000227,6.699999999999989,3.0,455.4,-294.7,-171.0,567.3173714950036,459,-288,-168,0.0,21:55.8
68,1,toyota,clotplus,0.0,0,0.0,2.0615528128088245,-1.6000000000000014,1.1999999999999886,-0.5,49.6,-198.2,-142.5,248.11690792850052,48,-197,-143,4.248529157249604,1.3000000000000114,0.6000000000000014,-4.0,189.7,-23.6,-243.0,313.0798620160677,191,-23,-247,7.57759856418905,4.300000000000011,0.7000000000000002,6.199999999999989,354.7,6.3,-238.2,427.49736841295294,359,7,-232,6.053924347066112,-0.39999999999997726,5.699999999999989,-2.0,455.4,-294.7,-171.0,566.1051139143684,455,-289,-173,0.0,21:56.2
69,1,toyota,clotplus,0.0,0,0.0,5.643580423808983,0.3999999999999986,1.1999999999999886,-5.5,49.6,-198.2,-142.5,251.42195608180285,50,-197,-148,5.852349955359822,4.300000000000011,2.6000000000000014,3.0,189.7,-23.6,-243.0,309.3169895107606,194,-21,-240,5.368426212587811,1.3000000000000114,-0.2999999999999998,5.199999999999989,354.7,6.3,-238.2,425.5126320099087,356,6,-233,11.191514642799685,-1.3999999999999773,7.699999999999989,-8.0,455.4,-294.7,-171.0,566.1501567605541,454,-287,-179,0.0,21:56.6
70,1,toyota,clotplus,0.0,0,0.0,3.721558813185677,3.3999999999999986,0.19999999999998863,1.5,49.6,-198.2,-142.5,248.78504778221702,53,-198,-141,6.0704200843104745,-0.6999999999999886,0.6000000000000014,6.0,189.7,-23.6,-243.0,304.00493417048347,189,-23,-237,5.479051012721086,-4.699999999999989,-0.2999999999999998,-2.8000000000000114,354.7,6.3,-238.2,424.9905881310785,350,6,-241,10.754068997360951,2.6000000000000227,6.699999999999989,-8.0,455.4,-294.7,-171.0,569.8675284660462,458,-288,-179,0.0,21:57.0
71,1,toyota,clotplus,0.0,0,0.0,4.863126566315128,1.3999999999999986,1.1999999999999886,4.5,49.6,-198.2,-142.5,245.87395144667116,51,-197,-138,2.7658633371878554,-2.6999999999999886,0.6000000000000014,0.0,189.7,-23.6,-243.0,307.4849589817362,187,-23,-243,1.9544820285692128,-0.6999999999999886,-0.2999999999999998,-1.8000000000000114,354.7,6.3,-238.2,427.7288860949188,354,6,-240,11.465164630305138,2.6000000000000227,8.699999999999989,-7.0,455.4,-294.7,-171.0,568.5455126900572,458,-286,-178,0.0,21:57.5
72,1,toyota,clotplus,0.0,0,0.0,3.0083217912982656,-2.6000000000000014,0.19999999999998863,-1.5,49.6,-198.2,-142.5,249.29701161466016,47,-198,-144,6.248999919987197,-0.6999999999999886,1.6000000000000014,-6.0,189.7,-23.6,-243.0,313.37836555831353,189,-22,-249,4.901020301937139,3.3000000000000114,1.7000000000000002,3.1999999999999886,354.7,6.3,-238.2,428.31413705363497,358,8,-235,5.953990258641662,-1.3999999999999773,5.699999999999989,1.0,455.4,-294.7,-171.0,564.3908220373538,454,-289,-170,0.0,21:57.9
73,1,toyota,clotplus,0.0,0,0.0,6.086871117413281,-2.6000000000000014,0.19999999999998863,-5.5,49.6,-198.2,-142.5,251.6286947071021,47,-198,-148,2.80178514522439,2.3000000000000114,1.6000000000000014,0.0,189.7,-23.6,-243.0,310.47866271291497,192,-22,-243,4.584757354539048,-0.6999999999999886,1.7000000000000002,4.199999999999989,354.7,6.3,-238.2,424.42431598578327,354,8,-234,16.41493222648207,-3.3999999999999773,11.699999999999989,-11.0,455.4,-294.7,-171.0,563.4864683379717,452,-283,-182,0.0,21:58.3
74,1,toyota,clotplus,0.0,0,0.0,4.2485291572496,2.3999999999999986,0.19999999999998863,-3.5,49.6,-198.2,-142.5,251.44383070578607,52,-198,-146,2.1095023109729008,0.30000000000001137,0.6000000000000014,2.0,189.7,-23.6,-243.0,307.74989845652266,190,-23,-241,6.754257916307313,-4.699999999999989,0.7000000000000002,-4.800000000000011,354.7,6.3,-238.2,426.14316843051705,350,7,-243,0.4999999999999886,-0.39999999999997726,-0.30000000000001137,0.0,455.4,-294.7,-171.0,568.5868447299849,455,-295,-171,0.0,21:58.7
75,1,toyota,clotplus,0.0,0,0.0,3.9560080889704925,1.3999999999999986,1.1999999999999886,3.5,49.6,-198.2,-142.5,246.43660442393698,51,-197,-139,3.293933818400112,-2.6999999999999886,1.6000000000000014,-1.0,189.7,-23.6,-243.0,308.2028552755474,187,-22,-244,2.572936066053722,-1.6999999999999886,0.7000000000000002,-1.8000000000000114,354.7,6.3,-238.2,426.91685373149653,353,7,-240,6.20080639917101,3.6000000000000227,0.6999999999999886,5.0,455.4,-294.7,-171.0,569.8008424002197,459,-294,-166,0.0,21:59.1
76,1,toyota,clotplus,0.0,0,0.0,4.522167621838003,-2.6000000000000014,1.1999999999999886,-3.5,49.6,-198.2,-142.5,249.66777925875817,47,-197,-146,5.903388857258172,-2.6999999999999886,1.6000000000000014,-5.0,189.7,-23.6,-243.0,311.3791900561115,187,-22,-248,4.002499219237897,2.3000000000000114,0.7000000000000002,3.1999999999999886,354.7,6.3,-238.2,427.4611093421248,357,7,-235,12.07683733433551,-0.39999999999997726,-1.3000000000000114,12.0,455.4,-294.7,-171.0,565.6164778363516,455,-296,-159,0.0,21:59.6
77,1,toyota,clotplus,0.0,0,0.0,8.32165848854662,-3.6000000000000014,0.19999999999998863,-7.5,49.6,-198.2,-142.5,252.62620608321694,46,-198,-150,2.80178514522439,2.3000000000000114,1.6000000000000014,0.0,189.7,-23.6,-243.0,310.47866271291497,192,-22,-243,3.849675310984026,1.3000000000000114,1.7000000000000002,3.1999999999999886,354.7,6.3,-238.2,426.64387959983674,356,8,-235,4.522167621837984,-4.399999999999977,-0.30000000000001137,1.0,455.4,-294.7,-171.0,565.089373462287,451,-295,-170,0.0,22:00.0
78,1,toyota,clotplus,0.0,0,0.0,1.962141687034851,0.3999999999999986,1.1999999999999886,-1.5,49.6,-198.2,-142.5,249.08833774386147,50,-197,-144,4.652956049652743,2.3000000000000114,0.6000000000000014,4.0,189.7,-23.6,-243.0,307.43129313718214,192,-23,-239,3.849675310984023,-3.6999999999999886,0.7000000000000002,-0.8000000000000114,354.7,6.3,-238.2,424.7010713431272,351,7,-239,2.3345235059857576,-0.39999999999997726,-2.3000000000000114,0.0,455.4,-294.7,-171.0,569.6270709859215,455,-297,-171,0.0,22:00.4
79,1,toyota,clotplus,0.0,0,0.0,4.410215414239985,2.3999999999999986,1.1999999999999886,3.5,49.6,-198.2,-142.5,246.6454945868665,52,-197,-139,4.944694126030439,-3.6999999999999886,2.6000000000000014,-2.0,189.7,-23.6,-243.0,308.3212610249251,186,-21,-245,6.619667665374151,-2.6999999999999886,1.7000000000000002,-5.800000000000011,354.7,6.3,-238.2,428.3736686585673,352,8,-244,6.264982043070833,0.6000000000000227,1.6999999999999886,6.0,455.4,-294.7,-171.0,566.5774439562521,456,-293,-165,0.0,22:00.8
80,1,toyota,clotplus,0.0,0,0.0,3.827531841800925,-3.6000000000000014,1.1999999999999886,0.5,49.6,-198.2,-142.5,247.1618902662787,46,-197,-142,6.264982043070831,-1.6999999999999886,0.6000000000000014,-6.0,189.7,-23.6,-243.0,312.8482060041259,188,-23,-249,4.649731175025068,3.3000000000000114,0.7000000000000002,3.1999999999999886,354.7,6.3,-238.2,428.29662618330303,358,7,-235,7.130918594402829,-0.39999999999997726,-1.3000000000000114,7.0,455.4,-294.7,-171.0,567.0423264624961,455,-296,-164,0.0,22:01.2
81,1,toyota,clotplus,0.0,0,0.0,7.0462756119811285,-2.6000000000000014,-0.8000000000000114,-6.5,49.6,-198.2,-142.5,253.00395253829535,47,-199,-149,3.4423828956117095,2.3000000000000114,1.6000000000000014,-2.0,189.7,-23.6,-243.0,312.04647089816604,192,-22,-245,4.584757354539046,-1.6999999999999886,0.7000000000000002,4.199999999999989,354.7,6.3,-238.2,423.572898094295,353,7,-234,5.0645829048402256,-4.399999999999977,-2.3000000000000114,-1.0,455.4,-294.7,-171.0,566.7397992024206,451,-297,-172,0.0,22:01.7
82,1,toyota,clotplus,0.0,0,0.0,7.940403012442124,1.3999999999999986,2.1999999999999886,-7.5,49.6,-198.2,-142.5,252.02579233086442,51,-196,-150,4.248529157249604,1.3000000000000114,0.6000000000000014,4.0,189.7,-23.6,-243.0,306.8077573986681,191,-23,-239,5.728874234960998,-4.699999999999989,1.7000000000000002,-2.8000000000000114,354.7,6.3,-238.2,425.02352876046757,350,8,-241,2.1095023109729065,0.6000000000000227,-0.30000000000001137,-2.0,455.4,-294.7,-171.0,569.9912280026773,456,-295,-173,0.0,22:02.1
83,1,toyota,clotplus,0.0,0,0.0,1.9104973174542716,1.3999999999999986,1.1999999999999886,0.5,49.6,-198.2,-142.5,248.14108889903744,51,-197,-142,5.481788029466291,-3.6999999999999886,0.6000000000000014,-4.0,189.7,-23.6,-243.0,310.05483386007705,186,-23,-247,7.511324783285575,-2.6999999999999886,1.7000000000000002,-6.800000000000011,354.7,6.3,-238.2,428.9440522958676,352,8,-245,9.457801012920505,2.6000000000000227,-1.3000000000000114,9.0,455.4,-294.7,-171.0,568.8796006186195,458,-296,-162,0.0,22:02.5
84,1,toyota,clotplus,0.0,0,0.0,5.162363799656121,-3.6000000000000014,1.1999999999999886,-3.5,49.6,-198.2,-142.5,249.48146223717706,46,-197,-146,5.903388857258172,-2.6999999999999886,1.6000000000000014,-5.0,189.7,-23.6,-243.0,311.3791900561115,187,-22,-248,3.1016124838541685,2.3000000000000114,1.7000000000000002,1.1999999999999886,354.7,6.3,-238.2,428.5813808368254,357,8,-237,5.064582904840236,-0.39999999999997726,0.6999999999999886,5.0,455.4,-294.7,-171.0,566.5836213658139,455,-294,-166,0.0,22:02.9
85,1,toyota,clotplus,0.0,0,0.0,7.172865536171719,-4.600000000000001,0.19999999999998863,-5.5,49.6,-198.2,-142.5,251.2628106186827,45,-198,-148,2.974894956128713,2.3000000000000114,1.6000000000000014,-1.0,189.7,-23.6,-243.0,311.26194756185663,192,-22,-244,1.4212670403551824,0.30000000000001137,0.7000000000000002,1.1999999999999886,354.7,6.3,-238.2,426.8992855463687,355,7,-237,4.842520005121281,-4.399999999999977,-0.30000000000001137,-2.0,455.4,-294.7,-171.0,565.9991166070845,451,-295,-173,0.0,22:03.4
86,1,toyota,clotplus,0.0,0,0.0,3.471310991541955,2.3999999999999986,0.19999999999998863,-2.5,49.6,-198.2,-142.5,250.86450526130633,52,-198,-145,4.248529157249604,1.3000000000000114,0.6000000000000014,4.0,189.7,-23.6,-243.0,306.8077573986681,191,-23,-239,6.754257916307313,-4.699999999999989,0.7000000000000002,-4.800000000000011,354.7,6.3,-238.2,426.14316843051705,350,7,-243,2.1563858652847747,-0.39999999999997726,0.6999999999999886,-2.0,455.4,-294.7,-171.0,568.6738960071932,455,-294,-173,0.0,22:03.8
87,1,toyota,clotplus,0.0,0,0.0,2.872281323269013,1.3999999999999986,0.19999999999998863,2.5,49.6,-198.2,-142.5,247.8003228407905,51,-198,-140,4.341658669218476,-2.6999999999999886,1.6000000000000014,-3.0,189.7,-23.6,-243.0,309.78863762249256,187,-22,-246,1.8493242008907058,0.30000000000001137,-0.2999999999999998,-1.8000000000000114,354.7,6.3,-238.2,428.55688070546717,355,6,-240,4.318564576337846,2.6000000000000227,1.6999999999999886,3.0,455.4,-294.7,-171.0,569.066779912516,458,-293,-168,0.0,22:04.2
88,1,toyota,clotplus,0.0,0,0.0,5.024937810560446,-3.6000000000000014,0.19999999999998863,-3.5,49.6,-198.2,-142.5,250.27185219277058,46,-198,-146,8.440971508067065,-0.6999999999999886,2.6000000000000014,-8.0,189.7,-23.6,-243.0,314.9015719236727,189,-21,-251,5.6231663678038215,4.300000000000011,1.7000000000000002,3.1999999999999886,354.7,6.3,-238.2,429.15032331340495,359,8,-235,2.539685019840043,-1.3999999999999773,0.6999999999999886,2.0,455.4,-294.7,-171.0,566.6683333308823,454,-294,-169,0.0,22:04.6
89,1,toyota,clotplus,0.0,0,0.0,4.477722635447618,-3.6000000000000014,2.1999999999999886,-1.5,49.6,-198.2,-142.5,247.52373623553763,46,-196,-144,3.640054944640264,1.3000000000000114,1.6000000000000014,-3.0,189.7,-23.6,-243.0,312.21947408834063,191,-22,-246,6.435837163881623,0.30000000000001137,1.7000000000000002,6.199999999999989,354.7,6.3,-238.2,424.16152583656145,355,8,-232,6.037383539249406,-5.399999999999977,2.6999999999999886,0.0,455.4,-294.7,-171.0,563.0319706730693,450,-292,-171,0.0,22:05.9
90,1,toyota,clotplus,0.0,0,0.0,4.716990566028302,1.3999999999999986,0.19999999999998863,-4.5,49.6,-198.2,-142.5,251.82136525719974,51,-198,-147,6.020797289396154,3.3000000000000114,0.6000000000000014,5.0,189.7,-23.6,-243.0,307.28162977958834,193,-23,-238,3.9012818406262175,-3.6999999999999886,-0.2999999999999998,1.1999999999999886,354.7,6.3,-238.2,423.56345451419674,351,6,-237,6.606814663663569,0.6000000000000227,2.6999999999999886,-6.0,455.4,-294.7,-171.0,569.6744684466735,456,-292,-177,0.0,22:06.3
91,1,toyota,clotplus,0.0,0,0.0,4.652956049652735,4.399999999999999,0.19999999999998863,1.5,49.6,-198.2,-142.5,249.0,54,-198,-141,2.5396850198400522,-1.6999999999999886,1.6000000000000014,-1.0,189.7,-23.6,-243.0,308.8106215789865,188,-22,-244,4.2213741838410925,-1.6999999999999886,0.7000000000000002,-3.8000000000000114,354.7,6.3,-238.2,428.04439022138814,353,7,-242,6.004165220911235,3.6000000000000227,4.699999999999989,-1.0,455.4,-294.7,-171.0,569.5305084014376,459,-290,-172,0.0,22:06.8
92,1,toyota,clotplus,0.0,0,0.0,4.544227107000705,-0.6000000000000014,0.19999999999998863,4.5,49.6,-198.2,-142.5,246.27017683836587,49,-198,-138,4.387482193696057,-1.6999999999999886,0.6000000000000014,-4.0,189.7,-23.6,-243.0,311.2587348171935,188,-23,-247,3.7973675092095176,3.3000000000000114,1.7000000000000002,-0.8000000000000114,354.7,6.3,-238.2,430.52177645271325,358,8,-239,6.726812023536863,3.6000000000000227,2.6999999999999886,5.0,455.4,-294.7,-171.0,568.7714831107481,459,-292,-166,0.0,22:07.2
