,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
10,1,toyota,clotplus,0.0,0,0.0,0.0,21:31.7,3.926830783214381,-0.6999999999999886,0.7000000000000002,-3.8000000000000114,354.7,6.3,-238.2,428.8694440036501,354,7,-242,15.952980688497043,490.01720252699766,-2.950253871033611,2.2188358094411185,3.926830783214381,13.064632453486288,22.188358094411186,22.188358094411186,9.000000000000023,5.2
11,1,toyota,clotplus,0.0,0,0.0,0.0,21:32.2,6.754257916307311,4.300000000000011,-0.2999999999999998,5.199999999999988,354.7,6.3,-238.2,428.0257001629692,359,6,-233,-21.83039462636438,491.5748036665157,-11.922627602770149,-1.245297927680492,6.754257916307311,22.46261179897676,-12.452979276804921,-12.452979276804921,10.999999999999977,9.8
12,1,toyota,clotplus,0.0,0,0.0,0.0,21:32.6,3.1654383582688976,1.3000000000000114,0.7000000000000002,-2.800000000000012,354.7,6.3,-238.2,429.9604632986618,356,7,-241,11.754827875734675,490.07380974613704,-1.3661290843013063,1.5391706174204467,3.1654383582688976,6.708499160134362,15.391706174204467,15.391706174204467,8.200000000000045,4.800000000000023
13,1,toyota,clotplus,0.0,0,0.0,0.0,21:33.0,5.497272050753899,3.300000000000012,-1.2999999999999998,4.199999999999989,354.7,6.3,-238.2,427.7207032632393,358,5,-234,-17.63224181360201,492.96868225041163,-2.2634854905576964,-0.7666741586724691,5.497272050753899,20.324553065613603,-7.666741586724691,-7.666741586724691,10.999999999999977,8.8
14,1,toyota,clotplus,0.0,0,0.0,0.0,21:33.4,2.5729360660537206,-1.6999999999999886,0.7000000000000002,-1.8000000000000114,354.7,6.3,-238.2,426.91685373149653,353,7,-240,7.556675062972307,489.98865617929613,-1.9502594336114607,1.2433828558032973,2.572936066053722,9.602477748373957,12.433828558032973,12.433828558032973,5.000000000000023,4.2
15,1,toyota,clotplus,0.0,0,0.0,0.0,21:33.8,8.295782060782459,-4.699999999999988,0.7000000000000002,-6.800000000000013,354.7,6.3,-238.2,427.2867889368919,350,7,-245,28.54743912678437,489.9020293902034,-6.687863415642826,4.114731798966745,8.295782060782459,28.54023133062081,41.14731798966745,41.14731798966745,15.000000000000023,12.2
16,1,toyota,clotplus,0.0,0,0.0,0.0,21:34.3,2.687005768508885,2.300000000000012,0.7000000000000002,1.1999999999999886,354.7,6.3,-238.2,428.5638808859188,357,7,-237,-5.037783375314797,490.1018733611395,1.8437336766416845,-0.051592670824477,2.6870057685088855,8.957150044432064,-0.51592670824477,-0.51592670824477,3.2000000000000224,4.2
17,1,toyota,clotplus,0.0,0,0.0,0.0,21:34.7,1.8493242008907,1.3000000000000114,-1.2999999999999998,0.19999999999998866,354.7,6.3,-238.2,428.25809974827104,356,5,-238,-0.8396305625524292,492.92891279842036,-0.3883203073618164,0.3420160972458161,1.8493242008906996,5.965189207257901,3.420160972458161,3.420160972458161,5.200000000000022,2.8
18,1,toyota,clotplus,0.0,0,0.0,0.0,21:35.1,2.796426290821901,-2.6999999999999886,0.7000000000000002,0.19999999999998866,354.7,6.3,-238.2,424.9670575468174,352,7,-238,-0.8396305625524292,489.9599461509264,-1.0318642500482909,0.26721553805663745,2.796426290821901,6.110163255353249,2.6721553805663745,2.6721553805663745,6.799999999999978,3.5999999999999774
19,1,toyota,clotplus,0.0,0,0.0,0.0,21:35.5,6.915200647848192,-3.6999999999999886,0.7000000000000002,-5.800000000000013,354.7,6.3,-238.2,427.5347939057124,351,7,-244,24.34928631402178,489.9310710304611,-5.583010819709975,3.507582851036998,6.9152006478481916,23.995293566766588,35.07582851036998,35.07582851036998,13.000000000000023,10.2
20,1,toyota,clotplus,0.0,0,0.0,0.0,21:36.0,2.1494185260204737,1.3000000000000114,1.7000000000000002,0.19999999999998866,354.7,6.3,-238.2,428.30363061734596,356,8,-238,-0.8396305625524292,488.6406819825055,0.28034677682764597,0.419831587157952,2.1494185260204737,6.802422075249762,4.19831587157952,4.19831587157952,3.000000000000023,3.2
21,1,toyota,clotplus,0.0,0,0.0,0.0,21:36.4,1.4212670403551824,0.30000000000001137,0.7000000000000002,1.1999999999999886,354.7,6.3,-238.2,426.89928554636873,355,7,-237,-5.037783375314797,490.04558658941914,0.9039456951068473,-0.1889034633869158,1.4212670403551824,5.427708140823029,-1.8890346338691582,-1.8890346338691582,1.7999999999999545,2.2
22,1,toyota,clotplus,0.0,0,0.0,0.0,21:36.8,7.48465096046569,-5.699999999999987,0.7000000000000002,-4.800000000000012,354.7,6.3,-238.2,425.3222307850837,349,7,-243,20.15113350125941,489.87281978595115,-5.557321770339754,3.1394326859637256,7.48465096046569,25.12968876328068,31.394326859637257,31.394326859637257,12.799999999999978,11.2
23,1,toyota,clotplus,0.0,0,0.0,0.0,21:37.2,5.763679380395829,-2.6999999999999886,1.7000000000000002,-4.800000000000012,354.7,6.3,-238.2,427.80486205745717,352,8,-243,20.15113350125941,488.51021509582426,-1.8394244774905426,3.1385618293617252,5.763679380395829,21.805436957652866,31.385618293617252,31.385618293617252,13.000000000000023,9.2
24,1,toyota,clotplus,0.0,0,0.0,0.0,21:37.6,2.687005768508885,2.300000000000012,0.7000000000000002,1.1999999999999886,354.7,6.3,-238.2,428.5638808859188,357,7,-237,-5.037783375314797,490.1018733611395,1.8437336766416845,-0.051592670824477,2.6870057685088855,8.957150044432064,-0.51592670824477,-0.51592670824477,3.2000000000000224,4.2
25,1,toyota,clotplus,0.0,0,0.0,0.0,21:38.1,4.315089802078272,-0.6999999999999886,0.7000000000000002,4.199999999999989,354.7,6.3,-238.2,424.4066446228193,354,7,-234,-17.63224181360201,490.01720252699766,2.2985853078363885,-1.185936440057884,4.315089802078271,11.85990708439726,-11.85936440057884,-11.85936440057884,9.799999999999955,5.599999999999977
26,1,toyota,clotplus,0.0,0,0.0,0.0,21:38.5,7.058328414008514,-5.699999999999987,1.7000000000000002,-3.8000000000000114,354.7,6.3,-238.2,424.7693491767032,349,8,-242,15.952980688497043,488.41038185493187,-2.0684728247473614,2.850377777850842,7.058328414008514,24.82672123496886,28.503777778508418,28.503777778508418,14.799999999999976,11.2
27,1,toyota,clotplus,0.0,0,0.0,0.0,21:38.9,5.515432893255075,-2.6999999999999886,-0.2999999999999998,-4.800000000000012,354.7,6.3,-238.2,427.7721356049269,352,6,-243,20.15113350125941,491.40588953052816,10.057763110344348,2.8083413171999716,5.515432893255075,18.546687560739983,28.083413171999716,28.083413171999716,9.000000000000023,7.8
28,1,toyota,clotplus,0.0,0,0.0,0.0,21:39.3,3.1016124838541685,2.300000000000012,1.7000000000000002,1.1999999999999886,354.7,6.3,-238.2,428.5813808368254,357,8,-237,-5.037783375314797,488.67283722789523,0.7387034209605458,0.1782671622540902,3.1016124838541685,11.278329018520587,1.782671622540902,1.782671622540902,2.2000000000000455,5.2
