,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
10,1,toyota,tercel,0.0,0,0.0,0.0,14:23.8,4.124318125460275,1.6000000000000227,-0.09999999999999963,3.8000000000000114,358.4,7.1,-245.8,433.83522217542463,360,7,-242,-15.459723352319044,490.18512036648946,-26.172950246500303,-1.002755596203361,4.124318125460275,13.132187037073892,-10.02755596203361,-10.02755596203361,7.800000000000022,5.500000000000034
11,1,toyota,tercel,0.0,0,0.0,0.0,14:24.2,5.728001396647852,-3.3999999999999773,1.9000000000000004,-4.199999999999989,358.4,7.1,-245.8,434.28792292671466,355,9,-250,17.08706265256299,487.1674103485127,-1.6283051686408927,2.862140522581132,5.728001396647853,21.67381628314298,28.621405225811316,28.621405225811316,12.199999999999978,9.499999999999966
12,1,toyota,tercel,0.0,0,0.0,0.0,14:24.6,6.356886030125112,-1.3999999999999773,-0.09999999999999963,-6.199999999999987,358.4,7.1,-245.8,437.03775580606316,357,7,-252,25.22375915378361,490.1018733611395,24.24300190251843,3.3254728450717317,6.356886030125111,19.124697047053335,33.254728450717316,33.254728450717316,12.199999999999978,7.6999999999999655
13,1,toyota,tercel,0.0,0,0.0,0.0,14:25.0,5.311308689955824,3.6000000000000227,0.9000000000000004,3.8000000000000114,358.4,7.1,-245.8,435.5134900321688,362,8,-242,-15.459723352319044,488.8309218273181,3.2579501346013005,-0.6798832068531699,5.3113086899558235,18.510474149775927,-6.7988320685316985,-6.7988320685316985,5.800000000000022,8.300000000000034
14,1,toyota,tercel,0.0,0,0.0,0.0,14:25.5,3.8483762809787647,-2.3999999999999773,-1.0999999999999996,2.800000000000012,358.4,7.1,-245.8,431.06959994877855,356,6,-243,-11.391375101708734,491.5032316784769,-0.5284447829166227,-0.7698341969533729,3.848376280978765,5.4944534043991915,-7.698341969533729,-7.698341969533729,10.399999999999977,6.299999999999988
15,1,toyota,tercel,0.0,0,0.0,0.0,14:25.9,5.404627646748642,-3.3999999999999773,-0.09999999999999963,-4.199999999999989,358.4,7.1,-245.8,434.25107944598136,355,7,-250,17.08706265256299,490.04558658941914,32.85844698810828,2.4378904326414927,5.404627646748641,17.480156097551433,24.378904326414926,24.378904326414926,8.199999999999978,7.6999999999999655
16,1,toyota,tercel,0.0,0,0.0,0.0,14:26.3,4.026164427839505,3.6000000000000227,-0.09999999999999963,1.8000000000000114,358.4,7.1,-245.8,436.61081067696887,362,7,-244,-7.323026851098535,490.23984498615204,-15.001793819025446,-0.24827398573135442,4.026164427839505,11.505669444362452,-2.482739857313544,-2.482739857313544,7.400000000000045,5.500000000000034
17,1,toyota,tercel,0.0,0,0.0,0.0,14:26.7,4.627094120503728,1.6000000000000227,-2.1,3.8000000000000114,358.4,7.1,-245.8,433.80756102216566,360,5,-242,-15.459723352319044,493.008006921899,-1.0989654926911934,-0.5365334011911912,4.6270941205037275,17.758840636856014,-5.365334011911912,-5.365334011911912,11.800000000000022,7.500000000000034
18,1,toyota,tercel,0.0,0,0.0,0.0,14:27.1,4.9608467019249645,-2.3999999999999773,-1.0999999999999996,-4.199999999999989,358.4,7.1,-245.8,435.0540196343438,356,6,-250,17.08706265256299,491.5032316784769,2.4714992930306536,2.591744036567029,4.9608467019249645,17.956167247818293,25.917440365670288,25.917440365670288,6.199999999999978,7.6999999999999655
19,1,toyota,tercel,0.0,0,0.0,0.0,14:27.6,3.43656805548792,1.6000000000000227,-2.1,-2.1999999999999886,358.4,7.1,-245.8,437.18302803288236,360,5,-248,8.950366151342593,493.008006921899,0.22909281903731654,1.4970722928172786,3.43656805548792,7.772996141291655,14.970722928172785,14.970722928172785,7.600000000000023,5.900000000000011
20,1,toyota,tercel,0.0,0,0.0,0.0,14:28.0,7.403377607551862,4.600000000000024,-0.09999999999999963,5.800000000000013,358.4,7.1,-245.8,435.2217825431076,363,7,-240,-23.59641985353955,490.26697914885017,-37.72802378802968,-1.3863472119659235,7.403377607551863,23.8054536386336,-13.863472119659235,-13.863472119659235,11.800000000000022,10.500000000000034
21,1,toyota,tercel,0.0,0,0.0,0.0,14:28.4,3.2572994949804417,-2.3999999999999773,-0.09999999999999963,-2.1999999999999886,358.4,7.1,-245.8,433.92280419447883,356,7,-248,8.950366151342593,490.07380974613704,20.4435209393986,1.33069932849182,3.2572994949804417,10.371363514865072,13.3069932849182,13.3069932849182,4.599999999999955,4.6999999999999655
22,1,toyota,tercel,0.0,0,0.0,0.0,14:28.8,4.8383881613611575,-2.3999999999999773,-0.09999999999999963,-4.199999999999989,358.4,7.1,-245.8,435.0689600511625,356,7,-250,17.08706265256299,490.07380974613704,25.704839623084265,2.3647528098829076,4.838388161361157,15.666521602876172,23.647528098829074,23.647528098829074,8.199999999999978,6.6999999999999655
23,1,toyota,tercel,0.0,0,0.0,0.0,14:29.3,3.8223029707233023,2.6000000000000227,-0.09999999999999963,2.800000000000012,358.4,7.1,-245.8,435.2229313811486,361,7,-243,-11.391375101708734,490.21255915034504,-19.430803773712853,-0.6255932634905605,3.8223029707233023,12.316384841573754,-6.255932634905606,-6.255932634905606,5.800000000000022,5.500000000000034
