,Backward,Brand,Category,Class,Class_Target,Forward,Mag1_CarLen,Mag1_CarX,Mag1_CarY,Mag1_CarZ,Mag1_EnvX,Mag1_EnvY,Mag1_EnvZ,Mag1_Len,Mag1_X,Mag1_Y,Mag1_Z,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
185,0.0,toyota,clotplus,111.37762342589286,1,1,189.84177622430738,-12.200000000000003,-189.1,11.5,50.2,-195.9,-145.5,409.42032191868543,38,-385,-134,199.9318383849856,-2.4000000000000057,-199.3,15.699999999999989,190.4,-20.7,-246.7,370.2769233965303,188,-220,-231
186,0.0,toyota,clotplus,111.37762342589286,1,1,187.43132075509683,-7.200000000000003,-187.1,8.5,50.2,-195.9,-145.5,409.03178360611537,43,-383,-137,187.4106186959533,-4.400000000000006,-187.3,4.699999999999989,190.4,-20.7,-246.7,369.3561966449189,186,-208,-242
187,0.0,toyota,clotplus,111.37762342589286,1,1,189.31534538964348,-6.200000000000003,-188.1,20.5,50.2,-195.9,-145.5,406.2228452463007,44,-384,-125,188.5882817144268,-10.400000000000006,-188.3,0.6999999999999886,190.4,-20.7,-246.7,369.5903137258876,180,-209,-246
188,0.0,toyota,clotplus,111.37762342589286,1,1,191.2932304081877,-12.200000000000003,-190.1,17.5,50.2,-195.9,-145.5,408.44093820282023,38,-386,-128,191.43547215706917,-6.400000000000006,-191.3,-3.3000000000000114,190.4,-20.7,-246.7,375.89892258425004,184,-212,-250
189,0.0,toyota,clotplus,111.37762342589286,1,1,190.2243412394954,-5.200000000000003,-190.1,-4.5,50.2,-195.9,-145.5,416.5585192983094,45,-386,-150,191.1024332655134,2.5999999999999943,-190.3,-17.30000000000001,190.4,-20.7,-246.7,389.18633069520826,193,-211,-264
190,0.0,toyota,clotplus,111.37762342589286,1,1,202.15414910409334,-2.200000000000003,-201.1,-20.5,50.2,-195.9,-145.5,432.976904695851,48,-397,-166,205.66414369062977,-7.400000000000006,-202.3,-36.30000000000001,190.4,-20.7,-246.7,404.1126080685927,183,-223,-283
191,0.0,toyota,clotplus,111.37762342589286,1,1,222.75524685178573,-52.2,-214.1,-32.5,50.2,-195.9,-145.5,446.9765094498815,-2,-410,-178,219.6423001154377,-62.400000000000006,-206.3,-42.30000000000001,190.4,-20.7,-246.7,389.14521711052805,128,-227,-289
192,0.0,toyota,clotplus,111.37762342589286,1,1,166.31626498932687,-8.200000000000003,-163.1,31.5,50.2,-195.9,-145.5,379.0,42,-359,-114,159.82721920874428,57.599999999999994,-148.3,-15.300000000000011,190.4,-20.7,-246.7,398.382981564223,248,-169,-262
193,0.0,toyota,clotplus,222.75524685178573,2,1,103.81088574903886,-58.2,-81.1,-28.5,50.2,-195.9,-145.5,327.2139972556186,-8,-277,-174,77.08268288013852,-33.400000000000006,-64.3,-26.30000000000001,190.4,-20.7,-246.7,326.19472711863386,157,-85,-273
194,0.0,toyota,clotplus,222.75524685178573,2,1,58.98728676587863,-52.2,-27.099999999999994,4.5,50.2,-195.9,-145.5,263.8446512628217,-2,-223,-141,58.71575597742058,-48.400000000000006,-29.3,15.699999999999989,190.4,-20.7,-246.7,275.72631357924473,142,-50,-231
195,0.0,toyota,clotplus,0.0,0,1,35.466885964234294,-8.200000000000003,-22.099999999999994,26.5,50.2,-195.9,-145.5,251.890849377265,42,-218,-119,25.774793888603647,-2.4000000000000057,-22.3,12.699999999999989,190.4,-20.7,-246.7,303.2309350973281,188,-43,-234
196,0.0,toyota,clotplus,0.0,0,1,15.719414747375293,1.7999999999999972,-13.099999999999994,8.5,50.2,-195.9,-145.5,255.25281585126538,52,-209,-137,15.176956216580443,7.599999999999994,-11.3,6.699999999999989,190.4,-20.7,-246.7,312.7746792820672,198,-32,-240
197,0.0,toyota,clotplus,0.0,0,1,15.934239862635426,7.799999999999997,-9.099999999999994,10.5,50.2,-195.9,-145.5,252.2181595365409,58,-205,-135,10.636728820459789,3.5999999999999943,-9.3,3.6999999999999886,190.4,-20.7,-246.7,312.385979198811,194,-30,-243
198,0.0,toyota,clotplus,0.0,0,1,13.019216566291533,3.799999999999997,-9.099999999999994,8.5,50.2,-195.9,-145.5,252.4083992263332,54,-205,-137,9.041017641836572,0.5999999999999943,-7.300000000000001,-5.300000000000011,190.4,-20.7,-246.7,317.4413331625231,191,-28,-252
199,0.0,toyota,clotplus,0.0,0,1,6.236986451805065,-1.2000000000000028,-6.099999999999994,0.5,50.2,-195.9,-145.5,253.43638254994093,49,-202,-145,9.609370426828185,3.5999999999999943,-6.300000000000001,-6.300000000000011,190.4,-20.7,-246.7,319.9593724209372,194,-27,-253
200,0.0,toyota,clotplus,0.0,0,1,7.422937423958251,1.7999999999999972,-3.0999999999999943,-6.5,50.2,-195.9,-145.5,255.75183283800723,52,-199,-152,7.742092740338359,5.599999999999994,-5.300000000000001,0.6999999999999886,190.4,-20.7,-246.7,315.60735099170296,196,-26,-246
201,0.0,toyota,clotplus,0.0,0,1,7.436396977031277,4.799999999999997,-5.099999999999994,2.5,50.2,-195.9,-145.5,252.73503912200223,55,-201,-143,4.042276586281555,-0.4000000000000057,-3.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,314.1289544120376,190,-24,-249
202,0.0,toyota,clotplus,0.0,0,1,4.370354676682426,-0.20000000000000284,-4.099999999999994,-1.5,50.2,-195.9,-145.5,253.1975513309716,50,-200,-147,10.823123393919163,-0.4000000000000057,-3.3000000000000007,-10.300000000000011,190.4,-20.7,-246.7,320.5074102107469,190,-24,-257
203,0.0,toyota,clotplus,0.0,0,1,7.77817459305202,-1.2000000000000028,-4.099999999999994,-6.5,50.2,-195.9,-145.5,255.9394459632981,49,-200,-152,5.669215113223348,4.599999999999994,-0.3000000000000007,-3.3000000000000114,190.4,-20.7,-246.7,317.7514752129406,195,-21,-250
204,0.0,toyota,clotplus,0.0,0,1,6.024948132556823,3.799999999999997,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,254.39732702998276,54,-199,-149,4.768647607026548,1.5999999999999943,-4.300000000000001,-1.3000000000000114,190.4,-20.7,-246.7,314.63153052419904,192,-25,-248
205,0.0,toyota,clotplus,0.0,0,1,4.301162633521309,2.799999999999997,-2.0999999999999943,2.5,50.2,-195.9,-145.5,249.92398844448687,53,-198,-143,11.078808600206083,-2.4000000000000057,-3.3000000000000007,-10.300000000000011,190.4,-20.7,-246.7,319.3258523827972,188,-24,-257
206,0.0,toyota,clotplus,0.0,0,1,5.167204273105523,-2.200000000000003,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,253.1916270337548,48,-199,-149,5.791372894228115,-0.4000000000000057,-2.3000000000000007,-5.300000000000011,190.4,-20.7,-246.7,316.43798760578665,190,-23,-252
207,0.0,toyota,clotplus,0.0,0,1,5.0299105359837135,0.7999999999999972,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.58430550804994,51,-198,-150,4.46542271235322,3.5999999999999943,-2.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,315.70397526797154,194,-23,-248
208,0.0,toyota,clotplus,0.0,0,1,4.593473631142336,3.799999999999997,-2.0999999999999943,1.5,50.2,-195.9,-145.5,250.71098898931416,54,-198,-144,2.6720778431774845,-0.4000000000000057,-2.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,313.26187128343594,190,-23,-248
209,0.0,toyota,clotplus,0.0,0,1,3.271085446759222,-0.20000000000000284,-2.0999999999999943,2.5,50.2,-195.9,-145.5,249.3050340446418,50,-198,-143,8.940917178902856,-2.4000000000000057,-2.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,317.64445532702126,188,-23,-255
210,0.0,toyota,clotplus,0.0,0,1,9.59687449120806,-3.200000000000003,-3.0999999999999943,-8.5,50.2,-195.9,-145.5,255.9804680048851,47,-199,-154,6.110646446980878,4.599999999999994,-2.3000000000000007,-3.3000000000000114,190.4,-20.7,-246.7,317.88991805340413,195,-23,-250
211,0.0,toyota,clotplus,0.0,0,1,3.271085446759222,1.7999999999999972,-1.0999999999999943,-2.5,50.2,-195.9,-145.5,251.82732179015048,52,-197,-148,2.9899832775452033,2.5999999999999943,-1.3000000000000007,0.6999999999999886,190.4,-20.7,-246.7,313.4469652110226,193,-22,-246
212,0.0,toyota,clotplus,0.0,0,1,3.807886552931949,2.799999999999997,-2.0999999999999943,-1.5,50.2,-195.9,-145.5,252.2340183242538,53,-198,-147,5.927900134111583,-2.4000000000000057,-3.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,314.51709015568616,188,-24,-251
213,0.0,toyota,clotplus,0.0,0,1,6.877499545619758,-3.200000000000003,-4.099999999999994,-4.5,50.2,-195.9,-145.5,254.37963754986365,47,-200,-150,7.857480512225286,2.5999999999999943,-1.3000000000000007,-7.300000000000011,190.4,-20.7,-246.7,319.76397545689855,193,-22,-254
214,0.0,toyota,clotplus,0.0,0,1,4.460941604639088,1.7999999999999972,-2.0999999999999943,-3.5,50.2,-195.9,-145.5,253.1975513309716,52,-198,-149,4.9335585534175985,3.5999999999999943,-3.3000000000000007,0.6999999999999886,190.4,-20.7,-246.7,314.2101207790736,194,-24,-246
215,0.0,toyota,clotplus,0.0,0,1,3.478505426185215,-1.2000000000000028,-2.0999999999999943,-2.5,50.2,-195.9,-145.5,252.00992043965255,49,-198,-148,8.725823743349403,-1.4000000000000057,-2.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,318.23733281939127,189,-23,-255
216,0.0,toyota,clotplus,0.0,0,1,9.027735042633893,-2.200000000000003,-2.0999999999999943,-8.5,50.2,-195.9,-145.5,255.3898979991182,48,-198,-154,3.839270764090489,3.5999999999999943,-1.3000000000000007,-0.30000000000001137,190.4,-20.7,-246.7,314.8475821727078,194,-22,-247
217,0.0,toyota,clotplus,0.0,0,1,4.370354676682426,3.799999999999997,-2.0999999999999943,-0.5,50.2,-195.9,-145.5,251.86504322751898,54,-198,-146,3.6796738985948187,1.5999999999999943,-3.3000000000000007,-0.30000000000001137,190.4,-20.7,-246.7,313.765836253726,192,-24,-247
218,0.0,toyota,clotplus,0.0,0,1,5.128352561983228,1.7999999999999972,-4.099999999999994,2.5,50.2,-195.9,-145.5,251.30260643296162,52,-200,-143,8.363013810822041,-2.4000000000000057,-3.3000000000000007,-7.300000000000011,190.4,-20.7,-246.7,316.9163927599833,188,-24,-254
219,0.0,toyota,clotplus,0.0,0,1,4.701063709417261,-3.200000000000003,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,251.8312927338459,47,-199,-147,8.422588675698236,0.5999999999999943,-1.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,319.3587324624144,191,-22,-255
220,0.0,toyota,clotplus,0.0,0,1,6.3166446789415,-0.20000000000000284,-3.0999999999999943,-5.5,50.2,-195.9,-145.5,254.75870937025883,50,-199,-151,4.46542271235322,3.5999999999999943,-2.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,315.70397526797154,194,-23,-248
221,0.0,toyota,clotplus,0.0,0,1,6.024948132556823,3.799999999999997,-3.0999999999999943,3.5,50.2,-195.9,-145.5,250.36173829081793,54,-199,-142,6.398437309218568,-1.4000000000000057,-3.3000000000000007,-5.300000000000011,190.4,-20.7,-246.7,315.91296269700615,189,-24,-252
222,0.0,toyota,clotplus,0.0,0,1,1.7029386365926384,-1.2000000000000028,-1.0999999999999943,0.5,50.2,-195.9,-145.5,249.4694370058184,49,-197,-145,7.819207120929855,1.5999999999999943,-2.3000000000000007,-7.300000000000011,190.4,-20.7,-246.7,319.23189063751136,192,-23,-254
223,0.0,toyota,clotplus,0.0,0,1,6.877499545619758,0.7999999999999972,-2.0999999999999943,-6.5,50.2,-195.9,-145.5,254.77244748991205,51,-198,-152,3.8652296180175294,2.5999999999999943,-2.3000000000000007,1.6999999999999886,190.4,-20.7,-246.7,312.73471185655103,193,-23,-245
224,0.0,toyota,clotplus,0.0,0,1,5.009990019950135,3.799999999999997,-2.0999999999999943,2.5,50.2,-195.9,-145.5,250.13796193301008,54,-198,-143,7.505997601918094,-2.4000000000000057,-3.3000000000000007,-6.300000000000011,190.4,-20.7,-246.7,316.1154852265229,188,-24,-253
225,0.0,toyota,clotplus,0.0,0,1,4.086563348340507,-2.200000000000003,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,252.01984048879962,48,-199,-147,9.681941953967717,-1.4000000000000057,-2.3000000000000007,-9.300000000000011,190.4,-20.7,-246.7,319.03918254659567,189,-23,-256
226,0.0,toyota,clotplus,0.0,0,1,9.027735042633893,-2.200000000000003,-2.0999999999999943,-8.5,50.2,-195.9,-145.5,255.3898979991182,48,-198,-154,5.756735185849707,3.5999999999999943,-1.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,317.99528298388327,194,-22,-251
227,0.0,toyota,clotplus,0.0,0,1,4.8682645778552285,2.799999999999997,-3.0999999999999943,2.5,50.2,-195.9,-145.5,250.7169719025818,53,-199,-143,6.688796603276269,-2.4000000000000057,-3.3000000000000007,-5.300000000000011,190.4,-20.7,-246.7,315.31571480026173,188,-24,-252
228,0.0,toyota,clotplus,0.0,0,1,3.3911649915626323,-2.200000000000003,-2.0999999999999943,1.5,50.2,-195.9,-145.5,249.48747463550148,48,-198,-144,8.725823743349403,-1.4000000000000057,-2.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,318.23733281939127,189,-23,-255
229,0.0,toyota,clotplus,0.0,0,1,6.284902544988266,-2.200000000000003,-2.0999999999999943,-5.5,50.2,-195.9,-145.5,253.59219230883272,48,-198,-151,5.398147830506313,3.5999999999999943,-3.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,316.56436944166666,194,-24,-249
230,0.0,toyota,clotplus,0.0,0,1,4.20713679359252,2.799999999999997,-3.0999999999999943,-0.5,50.2,-195.9,-145.5,252.44009190300974,53,-199,-146,3.6796738985948187,1.5999999999999943,-3.3000000000000007,-0.30000000000001137,190.4,-20.7,-246.7,313.765836253726,192,-24,-247
231,0.0,toyota,clotplus,0.0,0,1,5.6833088953531234,1.7999999999999972,-4.099999999999994,3.5,50.2,-195.9,-145.5,250.73491978581683,52,-200,-142,7.882892870006555,-3.4000000000000057,-3.3000000000000007,-6.300000000000011,190.4,-20.7,-246.7,315.52179005577415,187,-24,-253
232,0.0,toyota,clotplus,0.0,0,1,6.3324560795950235,-3.200000000000003,-3.0999999999999943,-4.5,50.2,-195.9,-145.5,253.5941639707034,47,-199,-150,7.289718787443047,1.5999999999999943,-3.3000000000000007,-6.300000000000011,190.4,-20.7,-246.7,318.5105963700423,192,-24,-253
233,0.0,toyota,clotplus,0.0,0,1,8.757853618324525,-0.20000000000000284,-2.0999999999999943,-8.5,50.2,-195.9,-145.5,255.77333715616254,50,-198,-154,5.808614292583041,4.599999999999994,-3.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,316.39374203672236,195,-24,-248
234,0.0,toyota,clotplus,0.0,0,1,5.128352561983228,3.799999999999997,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,253.2311197305734,54,-199,-147,5.927900134111583,-2.4000000000000057,-3.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,314.51709015568616,188,-24,-251
235,0.0,toyota,clotplus,0.0,0,1,3.449637662132063,-0.20000000000000284,-3.0999999999999943,1.5,50.2,-195.9,-145.5,250.67309388923255,50,-199,-144,8.132650244538995,-1.4000000000000057,-3.3000000000000007,-7.300000000000011,190.4,-20.7,-246.7,317.5106297433206,189,-24,-254
236,0.0,toyota,clotplus,0.0,0,1,9.322016949137133,-3.200000000000003,-2.0999999999999943,-8.5,50.2,-195.9,-145.5,255.2038400965001,47,-198,-154,5.398147830506315,3.5999999999999943,-2.3000000000000007,-3.3000000000000114,190.4,-20.7,-246.7,317.2774810792597,194,-23,-250
237,0.0,toyota,clotplus,0.0,0,1,5.700877125495686,2.799999999999997,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.99409441953566,53,-198,-150,3.2771939216347796,1.5999999999999943,-2.3000000000000007,1.6999999999999886,190.4,-20.7,-246.7,312.11856721444815,192,-23,-245
238,0.0,toyota,clotplus,0.0,0,1,7.328028384224504,-3.200000000000003,-1.0999999999999943,-6.5,50.2,-195.9,-145.5,253.2232216839522,47,-197,-152,6.011655346075661,2.5999999999999943,-3.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,317.5311008389572,193,-24,-251
239,0.0,toyota,clotplus,0.0,0,1,5.700877125495686,2.799999999999997,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.99409441953566,53,-198,-150,4.641120554348906,1.5999999999999943,-2.3000000000000007,3.6999999999999886,190.4,-20.7,-246.7,310.55112300553674,192,-23,-243
240,0.0,toyota,clotplus,0.0,0,1,3.807886552931949,2.799999999999997,-2.0999999999999943,-1.5,50.2,-195.9,-145.5,252.2340183242538,53,-198,-147,7.519308478842996,-3.4000000000000057,-2.3000000000000007,-6.300000000000011,190.4,-20.7,-246.7,315.4473014625422,187,-23,-253
241,0.0,toyota,clotplus,0.0,0,1,4.086563348340507,-2.200000000000003,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,252.01984048879962,48,-199,-147,8.62206471791996,-0.4000000000000057,-2.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,318.832244291571,190,-23,-255
242,0.0,toyota,clotplus,0.0,0,1,4.785394445602159,-1.2000000000000028,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.4083992263332,49,-197,-150,5.304714883949938,4.599999999999994,-1.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,317.0331212980751,195,-22,-249
243,0.0,toyota,clotplus,0.0,0,1,4.230839160261232,3.799999999999997,-1.0999999999999943,-1.5,50.2,-195.9,-145.5,251.6624723712298,54,-197,-147,1.5937377450509163,0.5999999999999943,-1.3000000000000007,0.6999999999999886,190.4,-20.7,-246.7,312.21947408834063,191,-22,-246
244,0.0,toyota,clotplus,0.0,0,1,5.6833088953531234,1.7999999999999972,-4.099999999999994,3.5,50.2,-195.9,-145.5,250.73491978581683,52,-200,-142,9.557196241576303,-3.4000000000000057,-3.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,317.1277345171816,187,-24,-255
245,0.0,toyota,clotplus,0.0,0,1,5.6302753041037,-3.200000000000003,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.02777624698433,47,-197,-150,8.422588675698236,0.5999999999999943,-1.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,319.3587324624144,191,-22,-255
246,0.0,toyota,clotplus,0.0,0,1,6.595452979136459,-0.20000000000000284,-1.0999999999999943,-6.5,50.2,-195.9,-145.5,253.7971631047124,50,-197,-152,3.8910152916687366,3.5999999999999943,-1.3000000000000007,0.6999999999999886,190.4,-20.7,-246.7,314.06368780869906,194,-22,-246
247,0.0,toyota,clotplus,0.0,0,1,5.128352561983228,3.799999999999997,-3.0999999999999943,1.5,50.2,-195.9,-145.5,251.501491049258,54,-199,-144,6.688796603276269,-2.4000000000000057,-3.3000000000000007,-5.300000000000011,190.4,-20.7,-246.7,315.31571480026173,188,-24,-252
248,0.0,toyota,clotplus,0.0,0,1,4.527692569068704,-1.2000000000000028,-4.099999999999994,1.5,50.2,-195.9,-145.5,251.27077028576164,49,-200,-144,7.793587107359499,-2.4000000000000057,-1.3000000000000007,-7.300000000000011,190.4,-20.7,-246.7,316.77121081310406,188,-22,-254
249,0.0,toyota,clotplus,0.0,0,1,9.126883367283707,-3.200000000000003,-4.099999999999994,-7.5,50.2,-195.9,-145.5,256.1601061836132,47,-200,-153,4.8518037882832825,3.5999999999999943,-2.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,316.4901262282917,194,-23,-249
250,0.0,toyota,clotplus,0.0,0,1,5.412947441089741,2.799999999999997,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,253.2153233909828,53,-197,-150,3.3674916480965376,2.5999999999999943,-1.3000000000000007,1.6999999999999886,190.4,-20.7,-246.7,312.6627576159335,193,-22,-245
251,0.0,toyota,clotplus,0.0,0,1,3.271085446759222,1.7999999999999972,-1.0999999999999943,2.5,50.2,-195.9,-145.5,248.9216744279212,52,-197,-143,5.927900134111583,-2.4000000000000057,-3.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,314.51709015568616,188,-24,-251
252,0.0,toyota,clotplus,0.0,0,1,3.5071355833500366,-2.200000000000003,-1.0999999999999943,-2.5,50.2,-195.9,-145.5,251.03187048659777,48,-197,-148,8.315046602394974,-0.4000000000000057,-0.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,318.69421080402446,190,-21,-255
253,0.0,toyota,clotplus,0.0,0,1,4.969909455915669,-0.20000000000000284,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.3850824338323,50,-198,-150,6.27216071222668,4.599999999999994,-3.3000000000000007,2.6999999999999886,190.4,-20.7,-246.7,313.2682556532021,195,-24,-244
254,0.0,toyota,clotplus,0.0,0,1,4.370354676682426,3.799999999999997,-2.0999999999999943,0.5,50.2,-195.9,-145.5,251.2866888635369,54,-198,-145,3.541186241925165,-1.4000000000000057,-2.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,313.45015552715876,189,-23,-249
255,0.0,toyota,clotplus,0.0,0,1,2.1679483388678746,-0.20000000000000284,-2.0999999999999943,-0.5,50.2,-195.9,-145.5,251.0378457523885,50,-198,-146,10.155786527886466,-2.4000000000000057,-3.3000000000000007,-9.300000000000011,190.4,-20.7,-246.7,318.5215848258953,188,-24,-256
256,0.0,toyota,clotplus,0.0,0,1,6.284902544988266,-4.200000000000003,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,252.82009413810445,46,-199,-149,6.011655346075661,2.5999999999999943,-3.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,317.5311008389572,193,-24,-251
257,0.0,toyota,clotplus,0.0,0,1,5.282045058497699,1.7999999999999972,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.78731252763603,52,-198,-150,3.541186241925149,2.5999999999999943,-2.3000000000000007,0.6999999999999886,190.4,-20.7,-246.7,313.5187394718217,193,-23,-246
258,0.0,toyota,clotplus,0.0,0,1,4.593473631142336,3.799999999999997,-2.0999999999999943,1.5,50.2,-195.9,-145.5,250.71098898931416,54,-198,-144,5.073460357586336,-1.4000000000000057,-4.300000000000001,-2.3000000000000114,190.4,-20.7,-246.7,313.6032525341534,189,-25,-249
259,0.0,toyota,clotplus,0.0,0,1,4.301162633521309,-1.2000000000000028,-4.099999999999994,0.5,50.2,-195.9,-145.5,251.84519054371478,49,-200,-145,8.410707461325723,-0.4000000000000057,-1.3000000000000007,-8.300000000000011,190.4,-20.7,-246.7,318.76166645316687,190,-22,-255
260,0.0,toyota,clotplus,0.0,0,1,4.785394445602159,-1.2000000000000028,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.4083992263332,49,-197,-150,5.398147830506313,3.5999999999999943,-3.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,316.56436944166666,194,-24,-249
261,0.0,toyota,clotplus,0.0,0,1,5.44977063737548,2.799999999999997,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,254.18693908224316,53,-199,-149,2.437211521390791,1.5999999999999943,-1.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,314.40737904826597,192,-22,-248
262,0.0,toyota,clotplus,0.0,0,1,5.753259945457006,1.7999999999999972,-3.0999999999999943,4.5,50.2,-195.9,-145.5,249.37120924437127,52,-199,-141,6.70373030483776,-3.4000000000000057,-2.3000000000000007,-5.300000000000011,190.4,-20.7,-246.7,314.6458326436249,187,-23,-252
263,0.0,toyota,clotplus,0.0,0,1,5.167204273105523,-2.200000000000003,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,253.1916270337548,48,-199,-149,7.677239087067704,0.5999999999999943,-2.3000000000000007,-7.300000000000011,190.4,-20.7,-246.7,318.63144854204205,191,-23,-254
264,0.0,toyota,clotplus,0.0,0,1,7.204165461731148,-0.20000000000000284,-3.0999999999999943,-6.5,50.2,-195.9,-145.5,255.35269726399994,50,-199,-152,3.839270764090489,3.5999999999999943,-1.3000000000000007,-0.30000000000001137,190.4,-20.7,-246.7,314.8475821727078,194,-22,-247
265,0.0,toyota,clotplus,0.0,0,1,5.147815070493496,4.799999999999997,-1.0999999999999943,-1.5,50.2,-195.9,-145.5,251.87893917515217,55,-197,-147,3.541186241925165,-1.4000000000000057,-2.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,313.45015552715876,189,-23,-249
266,0.0,toyota,clotplus,0.0,0,1,3.9874804074753727,-0.20000000000000284,-3.0999999999999943,2.5,50.2,-195.9,-145.5,250.099980007996,50,-199,-143,11.778794505381283,-2.4000000000000057,-2.3000000000000007,-11.300000000000011,190.4,-20.7,-246.7,320.0578072786227,188,-23,-258
267,0.0,toyota,clotplus,0.0,0,1,6.700746227100381,-3.200000000000003,-2.0999999999999943,-5.5,50.2,-195.9,-145.5,253.40481447675774,47,-198,-151,7.289718787443047,1.5999999999999943,-3.3000000000000007,-6.300000000000011,190.4,-20.7,-246.7,318.5105963700423,192,-24,-253
268,0.0,toyota,clotplus,0.0,0,1,5.522680508593626,0.7999999999999972,-3.0999999999999943,-4.5,50.2,-195.9,-145.5,254.3658782148266,51,-199,-150,5.053711507397301,3.5999999999999943,-2.3000000000000007,2.6999999999999886,190.4,-20.7,-246.7,312.5715917993828,194,-23,-244
269,0.0,toyota,clotplus,0.0,0,1,6.024948132556823,3.799999999999997,-3.0999999999999943,3.5,50.2,-195.9,-145.5,250.36173829081793,54,-199,-142,4.259107887809379,-1.4000000000000057,-3.3000000000000007,-2.3000000000000114,190.4,-20.7,-246.7,313.52511861093365,189,-24,-249
270,0.0,toyota,clotplus,0.0,0,1,3.3911649915626323,-2.200000000000003,-2.0999999999999943,-1.5,50.2,-195.9,-145.5,251.23096942853203,48,-198,-147,9.96694536957037,-1.4000000000000057,-3.3000000000000007,-9.300000000000011,190.4,-20.7,-246.7,319.11283270968596,189,-24,-256
271,0.0,toyota,clotplus,0.0,0,1,6.426507605223849,-1.2000000000000028,-3.0999999999999943,-5.5,50.2,-195.9,-145.5,254.56433371546768,49,-199,-151,4.46542271235322,3.5999999999999943,-2.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,315.70397526797154,194,-23,-248
272,0.0,toyota,clotplus,0.0,0,1,5.009990019950135,3.799999999999997,-2.0999999999999943,-2.5,50.2,-195.9,-145.5,253.02964253225352,54,-198,-148,2.922327839240488,2.5999999999999943,-1.3000000000000007,-0.30000000000001137,190.4,-20.7,-246.7,314.23239807505524,193,-22,-247
273,0.0,toyota,clotplus,0.0,0,1,5.44977063737548,2.799999999999997,-3.0999999999999943,3.5,50.2,-195.9,-145.5,250.14795621791515,53,-199,-142,7.123201527403262,-2.4000000000000057,-2.3000000000000007,-6.300000000000011,190.4,-20.7,-246.7,316.0411365629481,188,-23,-253
274,0.0,toyota,clotplus,0.0,0,1,5.6302753041037,-3.200000000000003,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.02777624698433,47,-197,-150,4.532107677449874,0.5999999999999943,-1.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,316.1740027263469,191,-22,-251
275,0.0,toyota,clotplus,0.0,0,1,6.935416353759879,-1.2000000000000028,-2.0999999999999943,-6.5,50.2,-195.9,-145.5,254.37963754986365,49,-198,-152,5.190375708944385,4.599999999999994,-2.3000000000000007,0.6999999999999886,190.4,-20.7,-246.7,314.7538720969132,195,-23,-246
