,Backward,Brand,Category,Class,Class_Target,Forward,Mag1_CarLen,Mag1_CarX,Mag1_CarY,Mag1_CarZ,Mag1_EnvX,Mag1_EnvY,Mag1_EnvZ,Mag1_Len,Mag1_X,Mag1_Y,Mag1_Z,Mag2_CarLen,Mag2_CarX,Mag2_CarY,Mag2_CarZ,Mag2_EnvX,Mag2_EnvY,Mag2_EnvZ,Mag2_Len,Mag2_X,Mag2_Y,Mag2_Z,Mag3_CarLen,Mag3_CarX,Mag3_CarY,Mag3_CarZ,Mag3_EnvX,Mag3_EnvY,Mag3_EnvZ,Mag3_Len,Mag3_X,Mag3_Y,Mag3_Z,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
65,0.0,toyota,clotplus,0.0,0,1,3.728270376461445,1.7999999999999972,-2.0999999999999943,-2.5,50.2,-195.9,-145.5,252.61037191691082,52,-198,-148,6.967065379340132,4.599999999999994,-2.3000000000000007,4.699999999999988,190.4,-20.7,-246.7,311.63761005372885,195,-23,-242,3.0364452901377974,0.0,-2.9000000000000004,-0.9000000000000057,358.0,9.9,-242.1,432.7377958995493,358,7,-243,12:41.7,10.984534582766788,-0.3999999999999773,-10.899999999999975,1.3000000000000114,458.4,-291.1,-172.3,574.6381470107949,458,-302,-171,-7.544979686593178,692.6653061445728,0.5222045785951047,1.4643628114950125,10.984534582766788,27.050394960167644,14.643628114950126,14.643628114950126,24.399999999999977,12.599999999999966
66,0.0,toyota,clotplus,0.0,0,1,5.282045058497699,3.799999999999997,-1.0999999999999943,3.5,50.2,-195.9,-145.5,248.77499874384483,54,-197,-142,4.282522621072765,-0.4000000000000057,-3.3000000000000007,2.6999999999999886,190.4,-20.7,-246.7,310.18059255859316,190,-24,-244,5.605354582896612,-1.0,-3.9,-3.9000000000000057,358.0,9.9,-242.1,433.59082093605264,357,6,-246,12:42.1,14.451989482420748,4.600000000000024,-10.899999999999975,8.300000000000011,458.4,-291.1,-172.3,576.6012486979195,463,-302,-164,-48.17179338363331,691.9487840953101,0.12934900500474908,-3.3730422701447216,14.451989482420748,32.45640198759392,-33.73042270144722,-33.73042270144722,38.39999999999998,23.80000000000001
67,0.0,toyota,clotplus,0.0,0,1,4.679743582719032,-0.20000000000000284,-3.0999999999999943,3.5,50.2,-195.9,-145.5,249.52955736745895,50,-199,-142,6.0942595940770445,-0.4000000000000057,-4.300000000000002,-4.300000000000011,190.4,-20.7,-246.7,315.7942368061837,190,-25,-251,4.901020301937137,4.0,-1.9000000000000004,2.0999999999999943,358.0,9.9,-242.1,434.40534066698575,362,8,-240,12:42.6,16.445668122639464,0.6000000000000227,-10.899999999999975,12.300000000000011,458.4,-291.1,-172.3,572.2630514020627,459,-302,-160,-71.38711549622757,692.5225091470601,0.15256157393303618,-5.207267461326504,16.445668122639464,42.163100358228846,-52.072674613265036,-52.072674613265036,46.39999999999998,23.80000000000001
68,0.0,toyota,clotplus,0.0,0,1,2.9832867780352585,-1.2000000000000028,-1.0999999999999943,-2.5,50.2,-195.9,-145.5,251.22499875609512,49,-197,-148,5.911006682452652,4.599999999999994,-3.3000000000000007,1.6999999999999886,190.4,-20.7,-246.7,314.04776706736834,195,-24,-245,4.860041152089144,2.0,-3.9,2.0999999999999943,358.0,9.9,-242.1,432.707753570467,360,6,-240,12:43.0,12.355565547557886,-2.3999999999999773,-11.899999999999974,2.300000000000012,458.4,-291.1,-172.3,573.2756753953546,456,-303,-170,-13.348810214741768,693.1636924412884,0.5239868738367062,1.3427682390825812,12.355565547557884,32.675403203957345,13.427682390825812,13.427682390825812,28.399999999999977,16.599999999999966
69,0.0,toyota,clotplus,0.0,0,1,4.679743582719032,3.799999999999997,-1.0999999999999943,2.5,50.2,-195.9,-145.5,249.34714756740246,54,-197,-143,8.771544903835345,2.5999999999999943,-3.3000000000000007,7.699999999999988,190.4,-20.7,-246.7,308.13308812913937,193,-24,-239,4.47437146423942,-2.0,-3.9,-0.9000000000000057,358.0,9.9,-242.1,431.06959994877855,356,6,-243,12:43.4,11.439405578962555,2.6000000000000227,-10.899999999999975,2.300000000000012,458.4,-291.1,-172.3,576.7365082947324,461,-302,-170,-13.348810214741768,692.2361446123797,0.4192929270980791,0.4625833432780335,11.439405578962557,25.653015735238593,4.625833432780335,4.625833432780335,27.0,15.800000000000011
70,0.0,toyota,clotplus,0.0,0,1,6.906518659932799,2.799999999999997,-3.0999999999999943,5.5,50.2,-195.9,-145.5,249.0180716333656,53,-199,-140,3.5693136595149584,-2.4000000000000057,-2.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,312.05288013412087,188,-23,-248,5.293392107146419,2.0,-4.9,0.09999999999999433,358.0,9.9,-242.1,433.80756102216566,360,5,-242,12:43.8,17.80056178888745,4.600000000000024,-10.899999999999975,13.300000000000011,458.4,-291.1,-172.3,575.1990959659099,463,-302,-159,-77.19094602437615,691.9487840953101,-0.021571486042289714,-6.282346393464378,17.80056178888745,40.38181707942273,-62.823463934643776,-62.823463934643776,48.39999999999998,28.80000000000001
71,0.0,toyota,clotplus,0.0,0,1,4.527692569068704,-1.2000000000000028,-4.099999999999993,1.5,50.2,-195.9,-145.5,251.27077028576164,49,-200,-144,4.532107677449867,0.5999999999999943,-4.300000000000002,-1.3000000000000114,190.4,-20.7,-246.7,314.0222922023212,191,-25,-248,7.086607086610629,5.0,-2.9000000000000004,4.099999999999993,358.0,9.9,-242.1,434.12210263933815,363,7,-238,12:44.3,17.118995297621872,-0.3999999999999773,-11.899999999999974,12.300000000000011,458.4,-291.1,-172.3,571.9903845345654,458,-303,-160,-71.38711549622757,692.8806499079011,0.2091160649988325,-4.870689422189967,17.118995297621872,45.395599849477996,-48.70689422189967,-48.70689422189967,48.39999999999998,24.599999999999966
72,0.0,toyota,clotplus,0.0,0,1,5.594640292279743,-1.2000000000000028,-3.0999999999999943,-4.5,50.2,-195.9,-145.5,253.972439449638,49,-199,-150,5.489990892524312,4.599999999999994,-1.3000000000000007,2.6999999999999886,190.4,-20.7,-246.7,313.12138221462936,195,-22,-244,5.120546845796839,1.0,-2.9000000000000004,4.099999999999993,358.0,9.9,-242.1,430.78300802143997,359,7,-238,12:44.7,12.428193754524406,-1.3999999999999773,-11.899999999999974,3.300000000000012,458.4,-291.1,-172.3,573.7760887314843,457,-303,-169,-19.15264074289036,693.0223079936414,0.47678521959209597,0.6113774934803362,12.428193754524406,33.16679221170066,6.113774934803362,6.113774934803362,30.399999999999977,16.599999999999966
73,0.0,toyota,clotplus,0.0,0,1,5.57673739743947,3.799999999999997,-2.0999999999999943,3.5,50.2,-195.9,-145.5,249.56762610563092,54,-198,-142,7.262231062146112,1.5999999999999943,-2.3000000000000007,6.699999999999988,190.4,-20.7,-246.7,308.20934443978166,192,-23,-240,4.777028364998478,-2.0,-1.9000000000000004,-3.9000000000000057,358.0,9.9,-242.1,432.80018484284415,356,8,-246,12:45.1,11.378049041905198,3.6000000000000227,-9.899999999999975,4.300000000000011,458.4,-291.1,-172.3,576.427792529125,462,-301,-168,-24.95647127103895,691.8717678229071,0.2807482247473865,-1.0599122999005117,11.378049041905198,25.347500866873318,-10.599122999005118,-10.599122999005118,28.399999999999977,17.80000000000001
74,0.0,toyota,clotplus,0.0,0,1,7.409453421137076,2.799999999999997,-4.099999999999993,5.5,50.2,-195.9,-145.5,249.81793370372756,53,-200,-140,3.8131351929875295,-1.4000000000000057,-3.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,312.7315142418493,189,-24,-248,4.0274061131204535,1.0,-3.9,0.09999999999999433,358.0,9.9,-242.1,432.9907620261662,359,6,-242,12:45.5,14.773625147539105,3.6000000000000227,-10.899999999999975,9.300000000000011,458.4,-291.1,-172.3,575.5145523789994,462,-302,-163,-53.97562391178179,692.0925865196309,0.13613241623993894,-3.8323910217978097,14.773625147539105,34.8672638025212,-38.323910217978096,-38.323910217978096,40.39999999999998,23.80000000000001
75,0.0,toyota,clotplus,0.0,0,1,4.679743582719032,-2.200000000000003,-4.099999999999993,0.5,50.2,-195.9,-145.5,251.65253823476527,48,-200,-145,3.184336665618132,2.5999999999999943,-1.3000000000000007,-1.3000000000000114,190.4,-20.7,-246.7,315.0190470431907,193,-22,-248,9.155326318597275,5.0,-2.9000000000000004,7.099999999999994,358.0,9.9,-242.1,432.48468180965665,363,7,-235,12:45.9,6.903622237637263,-1.3999999999999773,-5.899999999999977,3.300000000000012,458.4,-291.1,-172.3,570.6303532059962,457,-297,-169,-19.15264074289036,691.7046955290323,0.3962502461126792,-0.5880517238175842,6.903622237637264,19.548778331368087,-5.880517238175842,-5.880517238175842,18.399999999999977,10.599999999999966
76,0.0,toyota,clotplus,0.0,0,1,3.885871845545084,1.7999999999999972,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,252.8121832507286,52,-199,-147,8.771544903835345,4.599999999999994,-3.3000000000000007,6.699999999999988,190.4,-20.7,-246.7,310.1628604459277,195,-24,-240,6.2305697973780845,-2.0,-5.9,0.09999999999999433,358.0,9.9,-242.1,430.48344915919824,356,4,-242,12:46.4,5.5551777649324325,-1.3999999999999773,-3.899999999999977,-3.6999999999999886,458.4,-291.1,-172.3,571.7079674099356,457,-295,-176,21.47417295414966,691.2488843462329,1.0497246073457178,3.1776518099699835,5.555177764932431,15.711463764201405,31.776518099699835,31.776518099699835,5.0,8.999999999999943
77,0.0,toyota,clotplus,0.0,0,1,6.906518659932799,4.799999999999997,-2.0999999999999943,4.5,50.2,-195.9,-145.5,249.218779388713,55,-198,-141,2.887905815638725,-0.4000000000000057,-2.3000000000000007,1.6999999999999886,190.4,-20.7,-246.7,310.89226429745725,190,-23,-245,4.9618544920221135,-1.0,-3.9,-2.9000000000000057,358.0,9.9,-242.1,433.02424874364715,357,6,-245,12:46.8,6.169278726074878,4.600000000000024,-3.899999999999977,1.3000000000000114,458.4,-291.1,-172.3,575.0086955864233,463,-295,-171,-7.544979686593178,690.3541005284695,-0.27609410678718554,-0.49108373625541546,6.169278726074877,7.687695828723307,-4.910837362554155,-4.910837362554155,17.0,9.800000000000011
78,0.0,toyota,clotplus,0.0,0,1,4.086563348340508,-0.20000000000000284,-2.0999999999999943,3.5,50.2,-195.9,-145.5,248.73278834926444,50,-198,-142,5.07346035758634,-1.4000000000000057,-2.3000000000000007,-4.300000000000011,190.4,-20.7,-246.7,315.04126713813224,189,-23,-251,5.968249324550707,4.0,-3.9,2.0999999999999943,358.0,9.9,-242.1,434.3731115066861,362,6,-240,12:47.2,10.433599570617991,2.6000000000000227,-7.899999999999977,6.300000000000012,458.4,-291.1,-172.3,574.0017421576349,461,-299,-166,-36.56413232733613,691.5701134751281,0.15119975685723883,-2.5129443329365286,10.43359957061799,24.67732101887493,-25.129443329365287,-25.129443329365287,28.399999999999977,16.80000000000001
79,0.0,toyota,clotplus,0.0,0,1,6.473020933072901,-2.200000000000003,-4.099999999999993,-4.5,50.2,-195.9,-145.5,254.566297847928,48,-200,-150,6.851277253184247,4.599999999999994,-4.300000000000002,2.6999999999999886,190.4,-20.7,-246.7,313.34645362601435,195,-25,-244,7.682447526667524,3.0,-4.9,5.099999999999994,358.0,9.9,-242.1,431.87382416627196,361,5,-237,12:47.6,9.594790253048766,-1.3999999999999773,-8.899999999999975,3.300000000000012,458.4,-291.1,-172.3,572.1975183448458,457,-300,-169,-19.15264074289036,692.3727715691085,0.4473501190086289,0.013037925565384523,9.594790253048766,26.370823808042843,0.13037925565384523,0.13037925565384523,24.399999999999977,13.599999999999966
80,0.0,toyota,clotplus,0.0,0,1,5.128352561983228,3.799999999999997,-3.0999999999999943,1.5,50.2,-195.9,-145.5,251.501491049258,54,-199,-144,9.194563611178065,2.5999999999999943,-4.300000000000002,7.699999999999988,190.4,-20.7,-246.7,308.21258897066485,193,-25,-239,5.3684262125878215,-2.0,-4.9,-0.9000000000000057,358.0,9.9,-242.1,431.0568407994472,356,5,-243,12:48.0,8.322259308625258,2.6000000000000227,-7.899999999999977,0.30000000000001137,458.4,-291.1,-172.3,575.7655772968717,461,-299,-172,-1.7411491584445882,691.5701134751281,0.4752519665428897,1.0558137583155713,8.322259308625258,16.006956790622308,10.558137583155712,10.558137583155712,21.0,10.800000000000011
81,0.0,toyota,clotplus,0.0,0,1,6.65582451691749,3.799999999999997,-3.0999999999999943,4.5,50.2,-195.9,-145.5,249.79591670001327,54,-199,-141,5.944745579080746,-1.4000000000000057,-5.300000000000002,-2.300000000000012,190.4,-20.7,-246.7,313.6845549273984,189,-26,-249,6.05144610816291,3.0,-4.9,-1.9000000000000057,358.0,9.9,-242.1,435.75451804886666,361,5,-244,12:48.5,4.7812132351527925,4.600000000000024,0.10000000000002274,1.3000000000000114,458.4,-291.1,-172.3,572.9668402272507,463,-291,-171,-7.544979686593178,689.3970915040802,1.113539457465972,-0.1016884930489459,4.781213235152793,10.52186468682309,-1.016884930489459,-1.016884930489459,9.0,6.000000000000057
82,0.0,toyota,clotplus,0.0,0,1,5.57673739743947,-2.200000000000003,-5.099999999999994,-0.5,50.2,-195.9,-145.5,253.0237143036201,48,-201,-146,3.7336309405188897,1.5999999999999943,-3.3000000000000007,0.6999999999999886,190.4,-20.7,-246.7,312.9792325378794,192,-24,-246,8.137567204023567,5.0,-3.9,5.099999999999994,358.0,9.9,-242.1,433.5596844726225,363,6,-237,12:48.9,7.159608927867491,-1.3999999999999773,2.1000000000000227,-6.699999999999988,458.4,-291.1,-172.3,569.5708911101408,457,-289,-179,38.88566453859532,689.8305566892718,-0.637428153767397,4.473451111551241,7.159608927867491,17.680164579199076,44.73451111551241,44.73451111551241,17.600000000000023,10.199999999999989
83,0.0,toyota,clotplus,0.0,0,1,5.4497706373754795,0.7999999999999972,-4.099999999999993,-3.5,50.2,-195.9,-145.5,254.56236956785267,51,-200,-149,9.733447487915047,5.599999999999994,-4.300000000000002,6.699999999999988,190.4,-20.7,-246.7,310.87135603011103,196,-25,-240,6.262587324740468,0.0,-5.9,2.0999999999999943,358.0,9.9,-242.1,431.0220411997512,358,4,-240,12:49.3,6.1692787260748485,0.6000000000000227,-5.899999999999977,-1.6999999999999886,458.4,-291.1,-172.3,573.7299016087622,459,-297,-174,9.866511897852481,691.4107176547127,0.68829988335636,2.1167477142602142,6.169278726074849,12.139202369068014,21.16747714260214,21.16747714260214,13.0,8.199999999999989
84,0.0,toyota,clotplus,0.0,0,1,10.63484837691633,5.799999999999998,-6.099999999999994,6.5,50.2,-195.9,-145.5,251.51739502467817,56,-202,-139,6.398437309218547,0.5999999999999943,-4.300000000000002,4.699999999999988,190.4,-20.7,-246.7,309.3056740507681,191,-25,-242,5.693856338194706,0.0,-4.9,-2.9000000000000057,358.0,9.9,-242.1,433.83637468520317,358,5,-245,12:49.7,12.126829758844645,5.600000000000024,-7.899999999999977,7.300000000000012,458.4,-291.1,-172.3,576.1267221714334,464,-299,-165,-42.36796285548472,691.1311271687867,-0.09275045271424327,-3.361334138250216,12.126829758844645,24.799656734377173,-33.613341382502156,-33.613341382502156,30.399999999999977,20.80000000000001
85,0.0,toyota,clotplus,0.0,0,1,8.117881497040955,1.7999999999999972,-7.099999999999994,3.5,50.2,-195.9,-145.5,253.1343516791034,52,-203,-142,6.351377803280168,-0.4000000000000057,-6.300000000000002,0.6999999999999886,190.4,-20.7,-246.7,312.0016025599868,190,-27,-246,8.331866537577277,5.0,-5.9,3.0999999999999943,358.0,9.9,-242.1,434.6331786690933,363,4,-239,12:50.2,12.572191535289294,2.6000000000000227,-9.899999999999975,7.300000000000012,458.4,-291.1,-172.3,574.7582100327057,461,-301,-165,-42.36796285548472,692.0161768186456,0.20106006538553425,-2.7082093978050836,12.572191535289296,30.64899047099057,-27.082093978050835,-27.082093978050835,34.39999999999998,19.80000000000001
86,0.0,toyota,clotplus,0.0,0,1,7.120393247567152,-0.20000000000000284,-7.099999999999994,0.5,50.2,-195.9,-145.5,254.42877195788998,50,-203,-145,9.10714005602197,4.599999999999994,-6.300000000000002,4.699999999999988,190.4,-20.7,-246.7,311.9583305507324,195,-27,-242,12.466755792907787,5.0,-6.9,9.099999999999994,358.0,9.9,-242.1,431.35484232821585,363,3,-233,12:50.6,10.993634521849431,0.6000000000000227,-10.899999999999975,1.3000000000000114,458.4,-291.1,-172.3,575.4354872616042,459,-302,-171,-7.544979686593178,692.5225091470601,0.5039239042146664,1.3281977814512014,10.993634521849431,26.101078239410768,13.281977814512015,13.281977814512015,24.399999999999977,12.800000000000011
87,0.0,toyota,clotplus,0.0,0,1,10.124228365658286,4.799999999999997,-6.099999999999994,6.5,50.2,-195.9,-145.5,251.2966374625813,55,-202,-139,12.630914456206241,5.599999999999994,-8.3,7.699999999999988,190.4,-20.7,-246.7,310.44806328917565,196,-29,-239,11.136426715962351,0.0,-9.9,5.099999999999994,358.0,9.9,-242.1,429.3401914566117,358,0,-237,12:51.0,12.2825078872354,4.600000000000024,-10.899999999999975,3.300000000000012,458.4,-291.1,-172.3,578.0432509769488,463,-302,-169,-19.15264074289036,691.9487840953101,0.3185476558215603,-0.40147142662582125,12.282507887235399,25.2126211043473,-4.0147142662582125,-4.0147142662582125,31.0,18.80000000000001
88,0.0,toyota,clotplus,0.0,0,1,14.570518178843189,3.799999999999997,-8.099999999999994,11.5,50.2,-195.9,-145.5,249.9759988478894,54,-204,-134,10.427847332982964,-0.4000000000000057,-9.3,4.699999999999988,190.4,-20.7,-246.7,309.1342750327113,190,-30,-242,11.892014127135903,5.0,-8.9,6.099999999999994,358.0,9.9,-242.1,432.9734402939746,363,1,-236,12:51.4,15.220381072758979,4.600000000000024,-11.899999999999974,8.300000000000011,458.4,-291.1,-172.3,577.1256362353001,463,-303,-164,-48.17179338363331,692.1684235127384,0.16972412232312076,-3.174399082451962,15.22038107275898,34.701268230634184,-31.74399082451962,-31.74399082451962,40.39999999999998,24.80000000000001
89,0.0,toyota,clotplus,0.0,0,1,12.070625501605122,-1.2000000000000028,-10.099999999999994,6.5,50.2,-195.9,-145.5,253.29429523777281,49,-206,-139,11.880235687897773,3.5999999999999943,-10.3,4.699999999999988,190.4,-20.7,-246.7,311.7065928080444,194,-31,-242,16.74574572839322,6.0,-9.9,12.099999999999996,358.0,9.9,-242.1,430.5763579204042,364,0,-230,12:51.8,12.135073135337901,0.6000000000000227,-10.899999999999975,5.300000000000012,458.4,-291.1,-172.3,574.2595232122842,459,-302,-167,-30.760301799187538,692.5225091470601,0.3581761518828111,-1.0492057392538445,12.135073135337901,31.899322300662057,-10.492057392538445,-10.492057392538445,32.39999999999998,16.80000000000001
90,0.0,toyota,clotplus,0.0,0,1,10.183319694480767,2.799999999999997,-8.099999999999994,5.5,50.2,-195.9,-145.5,253.03161857759991,53,-204,-140,18.871671892018465,6.599999999999994,-12.3,12.699999999999989,190.4,-20.7,-246.7,307.65890203275444,197,-33,-234,14.234465216508836,1.0,-10.9,9.099999999999994,358.0,9.9,-242.1,427.9848128146605,359,-1,-233,12:52.3,18.736595208308238,1.6000000000000227,-17.899999999999977,5.300000000000012,458.4,-291.1,-172.3,578.7659285065077,460,-309,-167,-30.760301799187538,693.8568354291912,0.42929430071014124,0.20035488826826153,18.73659520830824,46.659236867704514,2.0035488826826153,2.0035488826826153,46.39999999999998,24.80000000000001
91,0.0,toyota,clotplus,0.0,0,1,19.685019685029523,5.799999999999998,-13.099999999999996,13.5,50.2,-195.9,-145.5,253.45808331951062,56,-209,-132,19.192185909895716,1.5999999999999943,-14.3,12.699999999999989,190.4,-20.7,-246.7,304.70477515129295,192,-35,-234,18.863191670552467,-1.0,-15.9,10.099999999999994,358.0,9.9,-242.1,425.8039454960463,357,-6,-232,12:52.7,30.05761134887468,3.6000000000000227,-20.899999999999977,21.30000000000001,458.4,-291.1,-172.3,577.5716405780325,462,-312,-151,-123.62159024956476,694.1907847216743,0.16202345435150062,-8.96658348851529,30.057611348874676,74.95668676821188,-89.66583488515289,-89.66583488515289,84.39999999999998,45.80000000000001
92,0.0,toyota,clotplus,0.0,0,1,28.26128093346089,-0.20000000000000284,-17.099999999999994,22.5,50.2,-195.9,-145.5,250.99402383323792,50,-213,-123,25.11055554940989,-3.4000000000000057,-19.3,15.699999999999989,190.4,-20.7,-246.7,299.88331063932185,187,-40,-231,26.1767072031606,0.0,-17.9,19.099999999999994,358.0,9.9,-242.1,421.84949922928666,358,-8,-223,12:53.1,37.06831531105777,-1.3999999999999773,-23.899999999999977,28.300000000000008,458.4,-291.1,-172.3,573.4195671582893,457,-315,-144,-164.24840394660478,695.4401830795056,0.19971968369703044,-11.82217784243712,37.068315311057766,97.34196653836474,-118.22177842437121,-118.22177842437121,104.39999999999998,53.599999999999966
93,0.0,toyota,clotplus,0.0,0,1,32.39290045673588,-7.200000000000002,-21.099999999999994,23.5,50.2,-195.9,-145.5,252.63016446972438,43,-217,-122,34.125357140988285,-3.4000000000000057,-23.3,24.699999999999992,190.4,-20.7,-246.7,293.57963144605253,187,-44,-222,39.95272205995481,-3.0,-24.9,31.099999999999994,358.0,9.9,-242.1,413.2444796969465,355,-15,-211,12:53.5,41.77391530608544,-10.399999999999975,-27.899999999999977,29.300000000000008,458.4,-291.1,-172.3,568.2552243490595,448,-319,-143,-170.05223447475336,697.3130688651381,0.3225882306016285,-10.339910830796306,41.773915306085435,117.44599827090407,-103.39910830796306,-103.39910830796306,114.39999999999998,67.59999999999997
94,0.0,toyota,clotplus,0.0,0,1,37.473990980412005,-8.200000000000003,-24.099999999999994,27.5,50.2,-195.9,-145.5,253.15607833903573,42,-220,-118,41.849014325309966,-7.400000000000006,-26.3,31.699999999999992,190.4,-20.7,-246.7,286.22194185631537,183,-47,-215,42.73663533784568,-16.0,-26.9,29.099999999999994,358.0,9.9,-242.1,403.264181399737,342,-17,-213,12:53.9,47.676619007643545,-18.399999999999977,-30.899999999999977,31.300000000000008,458.4,-291.1,-172.3,563.1740405949123,440,-322,-141,-181.65989553105055,698.777974818363,0.38411126479942337,-9.752280107957711,47.67661900764355,136.21080128512813,-97.52280107957712,-97.52280107957712,124.39999999999998,80.59999999999997
95,0.0,toyota,clotplus,0.0,0,1,46.00108694367994,-17.200000000000006,-25.099999999999994,34.5,50.2,-195.9,-145.5,249.5015030014849,33,-221,-111,51.374507296907474,-25.40000000000001,-29.3,33.69999999999999,190.4,-20.7,-246.7,274.0328447467566,165,-50,-213,51.5618075711083,-33.0,-28.9,27.099999999999994,358.0,9.9,-242.1,390.1422817383422,325,-19,-215,12:54.4,52.360863247276576,-31.399999999999977,-30.899999999999977,28.300000000000008,458.4,-291.1,-172.3,553.8492574699363,427,-322,-144,-164.24840394660478,700.2593807112571,0.4781340187562007,-6.016687734924719,52.36086324727657,146.52334411163403,-60.166877349247194,-60.166877349247194,119.39999999999998,90.59999999999997
96,0.0,toyota,clotplus,222.75524685178573,2,1,56.456177695625115,-37.2,-26.099999999999994,33.5,50.2,-195.9,-145.5,248.9919677419334,13,-222,-112,52.548453830726544,-41.40000000000001,-28.3,15.699999999999989,190.4,-20.7,-246.7,279.21855239220764,149,-49,-231,53.22612140669278,-39.0,-27.9,23.099999999999994,358.0,9.9,-242.1,387.35771581317437,319,-18,-219,12:54.8,56.08440068325592,-42.39999999999998,-29.899999999999977,21.30000000000001,458.4,-291.1,-172.3,546.7156482121213,416,-321,-151,-123.62159024956476,701.304536691591,0.5740748181850875,-0.37227110941631114,56.08440068325592,146.14447466189657,-3.7227110941631114,-3.7227110941631114,127.39999999999998,93.59999999999997
97,0.0,toyota,clotplus,222.75524685178573,2,1,54.91174737704128,-45.2,-25.099999999999994,18.5,50.2,-195.9,-145.5,254.94116968430188,5,-221,-127,53.87893837112977,-41.40000000000001,-28.3,19.69999999999999,190.4,-20.7,-246.7,275.91846621783037,149,-49,-227,55.571755415858505,-43.0,-28.9,20.099999999999994,358.0,9.9,-242.1,385.8367530446005,315,-19,-222,12:55.2,57.58524116472898,-47.399999999999984,-28.899999999999977,15.300000000000011,458.4,-291.1,-172.3,544.0312491024756,411,-320,-157,-88.79860708067334,701.6906292412975,0.6365917373512104,3.7595387224063637,57.58524116472898,140.2479909968699,37.595387224063636,37.595387224063636,125.39999999999998,91.59999999999997
98,0.0,toyota,clotplus,222.75524685178573,2,1,53.6330122219515,-43.2,-25.099999999999994,19.5,50.2,-195.9,-145.5,254.49165015772132,7,-221,-126,53.65761828482513,-44.40000000000001,-26.3,14.699999999999989,190.4,-20.7,-246.7,278.11688190399366,146,-47,-232,56.48203254133122,-49.0,-26.9,8.099999999999994,358.0,9.9,-242.1,387.97680343030817,309,-17,-234,12:55.6,55.5397155196171,-48.399999999999984,-26.899999999999977,4.300000000000011,458.4,-291.1,-172.3,545.3879353267727,410,-318,-168,-24.95647127103895,701.5271725422423,0.7333847357546861,10.002005977110361,55.539715519617104,130.5737876112076,100.02005977110362,100.02005977110362,105.39999999999998,79.59999999999997
99,0.0,toyota,clotplus,222.75524685178573,2,1,55.500450448622495,-46.2,-28.099999999999994,12.5,50.2,-195.9,-145.5,260.5398242111943,4,-224,-133,58.29871353640662,-50.40000000000001,-29.3,-0.30000000000001137,190.4,-20.7,-246.7,288.28631601239766,140,-50,-247,59.26904757122389,-50.0,-29.9,-10.900000000000004,358.0,9.9,-242.1,399.0902153648972,308,-20,-253,12:56.1,56.264198208096744,-45.399999999999984,-32.899999999999984,-4.699999999999988,458.4,-291.1,-172.3,553.9620925659084,413,-324,-177,27.27800348229814,702.0066478141629,0.7996219800002058,16.028098833238282,56.26419820809674,150.07907204789285,160.2809883323828,160.2809883323828,81.39999999999998,82.99999999999994
100,0.0,toyota,clotplus,222.75524685178573,2,1,61.42556471046888,-50.2,-34.099999999999994,-9.5,50.2,-195.9,-145.5,277.35356496717327,0,-230,-155,60.74981481453256,-47.40000000000001,-33.3,-18.30000000000001,190.4,-20.7,-246.7,305.9248273677702,143,-54,-265,56.768124858938215,-41.0,-35.9,-15.900000000000004,358.0,9.9,-242.1,409.5473110643018,317,-26,-258,12:56.5,60.08211048223919,-44.399999999999984,-35.89999999999998,-18.69999999999999,458.4,-291.1,-172.3,561.0757524612875,414,-327,-191,108.5316308763784,702.2829155346867,0.9294172235261479,24.713615235733556,60.08211048223919,176.58165209107673,247.13615235733556,247.13615235733556,51.39999999999998,98.99999999999994
101,0.0,toyota,clotplus,222.75524685178573,2,1,61.64170666034483,-35.2,-47.1,-18.5,50.2,-195.9,-145.5,293.54727046934033,15,-243,-164,66.58483310784823,-32.40000000000001,-53.3,-23.300000000000008,190.4,-20.7,-246.7,321.46539471613426,158,-74,-270,74.6727527281538,-36.0,-60.9,-23.90000000000001,358.0,9.9,-242.1,420.7624032634095,322,-51,-266,12:57.4,74.81751131920919,-35.39999999999998,-62.899999999999984,-19.69999999999999,458.4,-291.1,-172.3,584.0453749495839,423,-354,-192,114.33546140452688,704.3350458595065,0.8447719675862512,28.98577532498453,74.81751131920919,201.82351241026342,289.8577532498453,289.8577532498453,86.39999999999998,117.99999999999994
