,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
25,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:39.9,9.63743837544683,5.084991400000007,-2.740824320000001,7.714334899999982,198.9150086,-74.25917568,-243.7143349,321.3113754600045,204,-77,-236,-36.09088560334761,644.3530645582885,-1.992425629877737,-0.28443663134464503,10.93685669357062,55.25877690119271,-2.84436631344645,-2.84436631344645,23.746885480000003,17.55760423999999
26,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:40.3,10.76060113936648,5.084991400000007,-3.7408243200000015,8.714334899999981,198.9150086,-74.25917568,-243.7143349,320.81926376076615,204,-78,-235,-40.17524625757074,645.5946505588383,-1.5834489087647405,-0.24702294189765106,12.056604821246339,61.70764391378897,-2.4702294189765106,-2.4702294189765106,27.746885480000003,19.55760423999999
27,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:40.7,10.513412855991877,6.084991400000009,-3.7408243200000015,7.714334899999982,198.9150086,-74.25917568,-243.7143349,322.18783341398847,205,-78,-236,-36.09088560334761,645.1241130876114,-1.7337248000800174,0.09841504059561468,11.792256807570825,61.085350521693975,0.9841504059561468,0.9841504059561468,25.746885480000003,19.55760423999999
28,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:41.2,12.079893085641745,6.084991400000009,-5.7408243200000015,8.714334899999981,198.9150086,-74.25917568,-243.7143349,321.94720064010494,205,-80,-235,-40.17524625757074,647.5600525688834,-1.2021157336246855,0.37685076973172915,13.337104984804627,70.51268188083415,3.7685076973172915,3.7685076973172915,31.746885480000003,22.55760423999999
29,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:41.6,12.376691963547255,5.084991400000007,-5.7408243200000015,9.714334899999985,198.9150086,-74.25917568,-243.7143349,320.5807230636303,204,-80,-234,-44.25960691179376,648.0303636527598,-1.1222446365160303,0.033814244324750775,13.644880672827465,71.1746703983022,0.33814244324750775,0.33814244324750775,33.74688548,22.55760423999999
30,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:42.0,10.20050004855327,6.084991400000009,-2.740824320000001,7.714334899999982,198.9150086,-74.25917568,-243.7143349,321.94720064010494,205,-77,-236,-36.09088560334761,643.8826061040487,-2.2552069401769232,-0.14654297856550869,11.488392286812827,58.088284364573504,-1.4654297856550869,-1.4654297856550869,23.746885480000003,18.55760423999999
31,0.0,nisson,0,0,0,0,teana,0.0,0,178.5698149,-105.3661647,-155.10633810000004,199.1692581,-74.39621690000001,-243.4286182,304.024782,-53.94858975,-194.5700983,319.4735401,-134.9200288,-107.9708328,1,0.0,19:42.4,7.719174133133187,4.8307418999999925,-2.603783099999987,5.428618200000017,199.1692581,-74.39621690000001,-243.4286182,322.7832089808886,204,-77,-238,-27.922164294901354,644.3530645582885,-1.9207669119530784,0.13366045376097258,9.39517907949074,48.424060010071905,1.3366045376097258,1.3366045376097258,19.746885480000003,15.55760423999999
32,0.0,nisson,0,0,0,0,teana,0.0,0,178.5698149,-105.3661647,-155.10633810000004,199.1692581,-74.39621690000001,-243.4286182,304.024782,-53.94858975,-194.5700983,319.4735401,-134.9200288,-107.9708328,1,0.0,19:42.8,6.834954227910568,3.830741899999994,-1.603783099999987,5.428618200000017,199.1692581,-74.39621690000001,-243.4286182,321.914584944516,203,-76,-238,-27.922164294901354,643.5682228522073,-2.361450395468719,-0.2527204385369852,8.533868035990508,42.570690305772374,-2.5272043853698523,-2.5272043853698523,17.746885480000003,13.55760423999999
33,0.0,nisson,0,0,0,0,teana,0.0,0,178.5698149,-105.3661647,-155.10633810000004,199.1692581,-74.39621690000001,-243.4286182,304.024782,-53.94858975,-194.5700983,319.4735401,-134.9200288,-107.9708328,1,0.0,19:43.3,5.2905871978101375,2.8307418999999925,-0.6037830999999869,4.428618200000017,199.1692581,-74.39621690000001,-243.4286182,321.79185819408167,202,-75,-239,-23.837803640678334,642.7692744152017,-3.3000721059277858,-0.4327498554606568,6.979376417395791,33.29646822815613,-4.327498554606568,-4.327498554606568,13.746885480000003,10.55760423999999
34,0.0,nisson,0,0,0,0,teana,0.0,0,178.5698149,-105.3661647,-155.10633810000004,199.1692581,-74.39621690000001,-243.4286182,304.024782,-53.94858975,-194.5700983,319.4735401,-134.9200288,-107.9708328,1,0.0,19:43.7,5.270934138995912,2.8307418999999925,0.3962169000000131,4.428618200000017,199.1692581,-74.39621690000001,-243.4286182,321.560258738545,202,-74,-239,-23.837803640678334,641.4789523645394,-9.669573252498294,-0.681735244065862,6.901994776562825,30.27168303740202,-6.8173524406586195,-6.8173524406586195,11.746885480000003,9.55760423999999
